+--------+--------------------+-----------------------+----------------------+--------------------+-----------------------+--------------------+--------+--------+-----------------------+
| Bin#   |         ZZ         |          ttZ          |        Higgs         |         WZ         |         Other         |       Total        |  data  | Ratio  |          WWZ          |
|--------+--------------------+-----------------------+----------------------+--------------------+-----------------------+--------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0        |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |  20.64 ± 0.08666   |   0.1278 ± 0.01822    |   0.09854 ± 0.0991   | 0.06481 ± 0.04041  |  0.002372 ± 0.004108  |   20.93 ± 0.139    | 0 ± 0  | 0 ± 0  |    0.2813 ± 0.0455    |
| Bin2   |  14.55 ± 0.07262   |   0.1005 ± 0.01599    |   0.02624 ± 0.1398   |  0.0108 ± 0.02858  |  0.008301 ± 0.005169  |   14.69 ± 0.161    | 0 ± 0  | 0 ± 0  |    0.4439 ± 0.1113    |
| Bin3   |  8.896 ± 0.05682   |   0.07755 ± 0.01377   |  0.08279 ± 0.09951   | 0.07215 ± 0.05497  |  0.003558 ± 0.003137  |   9.132 ± 0.1279   | 0 ± 0  | 0 ± 0  |    0.1522 ± 0.0787    |
| Bin4   |  5.546 ± 0.04484   |   0.05314 ± 0.01176   |  -0.09329 ± 0.09868  |  0.0432 ± 0.0216   |   0.03553 ± 0.03448   |   5.584 ± 0.1164   | 0 ± 0  | 0 ± 0  |   0.1589 ± 0.06426    |
| Bin5   |  3.804 ± 0.03721   |   0.03303 ± 0.00825   | 0.005248 ± 0.005248  |     0 ± 0.0216     |  0.001186 ± 0.002054  |  3.844 ± 0.04417   | 0 ± 0  | 0 ± 0  |  0.04581 ± 0.001178   |
| Bin6   |  2.889 ± 0.03248   |  0.02298 ± 0.006736   | 0.005248 ± 0.005248  |  0.0216 ± 0.01527  |  0.002372 ± 0.001677  |  2.941 ± 0.03694   | 0 ± 0  | 0 ± 0  |   0.07857 ± 0.04544   |
| Bin7   |  2.274 ± 0.02885   |  0.005745 ± 0.006093  |   0.1038 ± 0.09868   |    0 ± 0.01527     |     0 ± 0.001677      |   2.384 ± 0.1041   | 0 ± 0  | 0 ± 0  |   0.07107 ± 0.04543   |
| Bin8   |  1.852 ± 0.02606   |  0.01005 ± 0.005921   |        0 ± 0         |  0.0216 ± 0.01527  |   0.03553 ± 0.03436   |  1.919 ± 0.04613   | 0 ± 0  | 0 ± 0  |  -0.02414 ± 0.04543   |
| Bin9   |   1.49 ± 0.02335   |  0.007181 ± 0.004308  |     0 ± 0.007422     |       0 ± 0        | -0.002372 ± 0.001677  |  1.495 ± 0.02493   | 0 ± 0  | 0 ± 0  |  0.01731 ± 0.0007202  |
| Bin10  |  1.228 ± 0.02118   |  0.004308 ± 0.005178  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |  1.234 ± 0.02184   | 0 ± 0  | 0 ± 0  |  0.01268 ± 0.0005465  |
| Bin11  |  0.9611 ± 0.01878  |  0.005745 ± 0.004062  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.9668 ± 0.01922  | 0 ± 0  | 0 ± 0  |   0.05558 ± 0.04543   |
| Bin12  |  0.7826 ± 0.01694  |  0.005745 ± 0.002872  | 0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |  0.8068 ± 0.02103  | 0 ± 0  | 0 ± 0  | 0.008913 ± 0.0005247  |
| Bin13  |  0.6561 ± 0.01551  |  0.004308 ± 0.003211  | 0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.001186  |  0.6668 ± 0.01673  | 0 ± 0  | 0 ± 0  | 0.006872 ± 0.0004134  |
| Bin14  |  0.4949 ± 0.01343  | -0.002872 ± 0.002031  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |  0.4932 ± 0.01364  | 0 ± 0  | 0 ± 0  | 0.005485 ± 0.0003791  |
| Bin15  |  0.3874 ± 0.01183  |  0.005745 ± 0.002872  |  0.09329 ± 0.09868   |  0.0108 ± 0.0108   |         0 ± 0         |    0.4972 ± 0.1    | 0 ± 0  | 0 ± 0  | 0.004804 ± 0.0003977  |
| Bin16  |  0.3439 ± 0.01118  |  0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.3453 ± 0.01127  | 0 ± 0  | 0 ± 0  | 0.003772 ± 0.0003178  |
| Bin17  | 0.2663 ± 0.009814  |  0.002872 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.2691 ± 0.01023  | 0 ± 0  | 0 ± 0  | 0.003349 ± 0.0003447  |
| Bin18  | 0.2306 ± 0.009165  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.2306 ± 0.009165  | 0 ± 0  | 0 ± 0  | 0.002193 ± 0.0001922  |
| Bin19  | 0.2008 ± 0.008571  |         0 ± 0         |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |  0.202 ± 0.008653  | 0 ± 0  | 0 ± 0  |   0.04842 ± 0.04543   |
