+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |  0.004499 ± 0.001319   |  0.007181 ± 0.003211  |  0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |  0.001186 ± 0.001186  |  0.007312 ± 0.01256   | 0 ± 0  |  0 ± 0  |  0.001043 ± 0.0002399  |
| Bin2   |   0.01163 ± 0.002125   |  0.01436 ± 0.005374   |         0 ± 0         |  0.0216 ± 0.01527  |         0 ± 0         |   0.0476 ± 0.01633    | 0 ± 0  |  0 ± 0  |   0.01229 ± 0.000598   |
| Bin3   |   0.02336 ± 0.00299    |  0.007181 ± 0.005921  |         0 ± 0         | 0.08295 ± 0.05602  |  0.003092 ± 0.002245  |   0.1166 ± 0.05646    | 0 ± 0  |  0 ± 0  |   0.08375 ± 0.04544    |
| Bin4   |   0.03399 ± 0.00358    |   0.0316 ± 0.008374   |         0 ± 0         | -0.0324 ± 0.02415  |     0 ± 0.001677      |   0.03319 ± 0.02587   | 0 ± 0  |  0 ± 0  |    0.146 ± 0.06425     |
| Bin5   |   0.03618 ± 0.003676   |  0.01723 ± 0.007866   |  0.005248 ± 0.005248  |  0.0324 ± 0.01871  |   0.03387 ± 0.03447   |   0.1249 ± 0.04051    | 0 ± 0  |  0 ± 0  |    0.1534 ± 0.06425    |
| Bin6   |    0.028 ± 0.003231    |  0.03016 ± 0.009846   |   0.09854 ± 0.09854   |    0 ± 0.01527     |  0.005463 ± 0.002802  |    0.1622 ± 0.1003    | 0 ± 0  |  0 ± 0  |    0.1538 ± 0.09086    |
| Bin7   |   0.02941 ± 0.003327   |  0.03016 ± 0.009196   |   0.09854 ± 0.09854   |    0 ± 0.01527     |  0.003558 ± 0.002054  |    0.1617 ± 0.1002    | 0 ± 0  |  0 ± 0  |    0.1439 ± 0.09086    |
| Bin8   |   0.02314 ± 0.002917   |   0.0359 ± 0.01046    |   0.0105 ± 0.007422   |  0.0324 ± 0.02858  |  0.003092 ± 0.002245  |    0.105 ± 0.03154    | 0 ± 0  |  0 ± 0  |   0.09045 ± 0.04544    |
| Bin9   |   0.01546 ± 0.002332   |   0.0316 ± 0.009307   | -0.005248 ± 0.005248  | 0.05055 ± 0.05281  |         0 ± 0         |   0.09236 ± 0.05393   | 0 ± 0  |  0 ± 0  |    0.1247 ± 0.06425    |
| Bin10  |   0.01377 ± 0.00225    |  0.04165 ± 0.009846   |         0 ± 0         | 0.06135 ± 0.05169  |  0.001186 ± 0.002054  |    0.118 ± 0.05271    | 0 ± 0  |  0 ± 0  |   0.0275 ± 0.0009555   |
| Bin11  |   0.01163 ± 0.002102   |   0.01293 ± 0.00825   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |   0.03942 ± 0.01477   | 0 ± 0  |  0 ± 0  |   0.021 ± 0.0009134    |
| Bin12  |    0.012 ± 0.002112    |  0.02441 ± 0.008736   |         0 ± 0         |       0 ± 0        |  0.003558 ± 0.002054  |  0.03997 ± 0.009219   | 0 ± 0  |  0 ± 0  |    0.1063 ± 0.06425    |
| Bin13  |   0.01013 ± 0.00197    |  0.02585 ± 0.007866   |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |   0.0348 ± 0.008195   | 0 ± 0  |  0 ± 0  |  0.01185 ± 0.0006832   |
| Bin14  |  0.008046 ± 0.001715   |  0.01436 ± 0.005745   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |         0 ± 0         |   0.03846 ± 0.01342   | 0 ± 0  |  0 ± 0  |   0.05434 ± 0.04543    |
| Bin15  |   0.01022 ± 0.001995   |  0.01723 ± 0.006736   |   0.01574 ± 0.00909   |    0 ± 0.01527     |         0 ± 0         |   0.0432 ± 0.01911    | 0 ± 0  |  0 ± 0  |  0.006372 ± 0.0004588  |
| Bin16  |  0.004908 ± 0.001381   |  0.008617 ± 0.005745  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01352 ± 0.005908   | 0 ± 0  |  0 ± 0  |   0.05106 ± 0.04543    |
| Bin17  |  0.006999 ± 0.001627   |     0 ± 0.005374      |         0 ± 0         |       0 ± 0        |   0.06868 ± 0.04856   |   0.07568 ± 0.04889   | 0 ± 0  |  0 ± 0  |   0.05059 ± 0.04543    |
| Bin18  |  0.004499 ± 0.001319   |  0.005745 ± 0.005745  |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |  0.009057 ± 0.006012  | 0 ± 0  |  0 ± 0  |  0.00373 ± 0.0003671   |
| Bin19  |  0.004635 ± 0.001331   |  0.01723 ± 0.005745   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.02187 ± 0.005897   | 0 ± 0  |  0 ± 0  |  0.002911 ± 0.0003014  |
