+--------+------------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs         |         WZ         |         Other         |        Total         |  data  | Ratio  |          WWZ          |
|--------+------------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+-----------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |   0.04477 ± 0.004108   |  0.03447 ± 0.01149   |     0 ± 0.007422     | 0.03975 ± 0.05169  |   0.07461 ± 0.04869   |   0.1936 ± 0.07244   | 0 ± 0  | 0 ± 0  |    0.149 ± 0.06425    |
| Bin4   |   0.06722 ± 0.005011   |  0.07755 ± 0.01362   |  0.09854 ± 0.09882   | 0.05055 ± 0.05906  |   0.03671 ± 0.03442   |    0.3306 ± 0.121    | 0 ± 0  | 0 ± 0  |   0.2212 ± 0.07869    |
| Bin5   |   0.0618 ± 0.004847    |  0.06893 ± 0.01347   |   0.02099 ± 0.0105   |  0.0216 ± 0.02646  |  0.001906 ± 0.003043  |   0.1752 ± 0.03201   | 0 ± 0  | 0 ± 0  |   0.09123 ± 0.06426   |
| Bin6   |   0.05027 ± 0.004317   |  0.04883 ± 0.01285   |  0.0105 ± 0.007422   |  0.0216 ± 0.03055  |  0.001906 ± 0.003043  |   0.1331 ± 0.03437   | 0 ± 0  | 0 ± 0  |    0.3961 ± 0.1202    |
| Bin7   |   0.02654 ± 0.003174   |  0.04165 ± 0.009846  |   0.1038 ± 0.09868   |  0.0216 ± 0.01527  |  0.001186 ± 0.001186  |   0.1948 ± 0.1004    | 0 ± 0  | 0 ± 0  |   0.09335 ± 0.04544   |
| Bin8   |   0.01786 ± 0.002599   |  0.02298 ± 0.009526  | 0.005248 ± 0.005248  |  0.0108 ± 0.01871  | 0.0007201 ± 0.002245  |  0.05761 ± 0.02191   | 0 ± 0  | 0 ± 0  |   0.07977 ± 0.04544   |
| Bin9   |  0.009588 ± 0.001938   |  0.02441 ± 0.008736  |        0 ± 0         | 0.03975 ± 0.05169  |  0.001906 ± 0.001906  |   0.07566 ± 0.0525   | 0 ± 0  | 0 ± 0  |   0.06921 ± 0.04544   |
| Bin10  |  0.007091 ± 0.001605   | 0.005745 ± 0.005745  |        0 ± 0         |  0.0324 ± 0.01871  |         0 ± 0         |  0.04524 ± 0.01964   | 0 ± 0  | 0 ± 0  |   0.06305 ± 0.04543   |
| Bin11  |  0.004908 ± 0.001381   |  0.001436 ± 0.00626  |        0 ± 0         |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |  0.01833 ± 0.01262   | 0 ± 0  | 0 ± 0  |   0.05743 ± 0.04543   |
| Bin12  |   0.00509 ± 0.001393   |  0.01293 ± 0.00626   |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01801 ± 0.006413  | 0 ± 0  | 0 ± 0  |   0.1003 ± 0.06424    |
| Bin13  |  0.003001 ± 0.001002   |  0.01867 ± 0.005562  |        0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |  0.03247 ± 0.01219   | 0 ± 0  | 0 ± 0  | 0.007553 ± 0.0005709  |
| Bin14  |  0.002453 ± 0.001001   | 0.005745 ± 0.004541  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.008198 ± 0.004651  | 0 ± 0  | 0 ± 0  | 0.005527 ± 0.0005305  |
| Bin15  |  0.002956 ± 0.001001   | 0.008617 ± 0.004062  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01157 ± 0.004184  | 0 ± 0  | 0 ± 0  |   -0.0409 ± 0.04543   |
| Bin16  |  0.001818 ± 0.0008378  | 0.005745 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.007562 ± 0.002992  | 0 ± 0  | 0 ± 0  | 0.003192 ± 0.0003247  |
| Bin17  |  0.001863 ± 0.000839   |  0.01005 ± 0.004308  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01192 ± 0.004389  | 0 ± 0  | 0 ± 0  | 0.002363 ± 0.0002911  |
| Bin18  | 0.0009555 ± 0.0005165  | 0.005745 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0067 ± 0.002918   | 0 ± 0  | 0 ± 0  | 0.002039 ± 0.0002835  |
| Bin19  | 0.0005911 ± 0.0004476  | 0.005745 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.006336 ± 0.002907  | 0 ± 0  | 0 ± 0  | 0.001556 ± 0.0002018  |
| Bin20  |  0.001182 ± 0.000633   |     0 ± 0.002031     |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.001182 ± 0.002127  | 0 ± 0  | 0 ± 0  |  0.00112 ± 0.0001893  |
| Bin21  |  0.003955 ± 0.001201   |  0.01436 ± 0.005374  |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |  0.01713 ± 0.005632  | 0 ± 0  | 0 ± 0  | 0.006306 ± 0.0004713  |
+--------+------------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+-----------------------+
