+--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |        Higgs         |         WZ         |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
| Bin20  |  0.008497 ± 0.001819   |  0.02011 ± 0.006093   |        0 ± 0         |  0.0216 ± 0.01527  |         0 ± 0         |   0.0502 ± 0.01655    | 0 ± 0  |  0 ± 0  |   0.05704 ± 0.04543    |
| Bin21  |   0.00518 ± 0.001429   |  0.01005 ± 0.005562   |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01523 ± 0.005743   | 0 ± 0  |  0 ± 0  |  0.01132 ± 0.0006352   |
| Bin22  |   0.003862 ± 0.00124   |  0.007181 ± 0.005921  | 0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.001186  |  0.01748 ± 0.008096   | 0 ± 0  |  0 ± 0  |   0.05485 ± 0.04543    |
| Bin23  |  0.005364 ± 0.001372   |  0.004308 ± 0.006887  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.009673 ± 0.007023  | 0 ± 0  |  0 ± 0  |  0.007534 ± 0.0004599  |
| Bin24  |  0.004635 ± 0.001331   |  0.007181 ± 0.005921  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01182 ± 0.006069   | 0 ± 0  |  0 ± 0  |  0.007407 ± 0.0005591  |
| Bin25  |  0.004271 ± 0.001306   |  0.01149 ± 0.005745   |        0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |   0.004959 ± 0.0123   | 0 ± 0  |  0 ± 0  |  0.005999 ± 0.000386   |
| Bin26  |  0.002228 ± 0.0008777  |  0.01293 ± 0.004763   |        0 ± 0         |  -0.0108 ± 0.0108  |  0.001186 ± 0.001186  |   0.005538 ± 0.0119   | 0 ± 0  |  0 ± 0  |  0.006262 ± 0.0004919  |
| Bin27  |  0.003453 ± 0.001171   |  0.007181 ± 0.005178  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |   0.01182 ± 0.00544   | 0 ± 0  |  0 ± 0  |  0.004782 ± 0.0003968  |
| Bin28  |  0.003409 ± 0.001127   |  0.01436 ± 0.005374   |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01777 ± 0.00549   | 0 ± 0  |  0 ± 0  |  0.004941 ± 0.0004398  |
| Bin29  |  0.003272 ± 0.001113   |  0.01723 ± 0.005374   |  0.09854 ± 0.09854   |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |   0.1287 ± 0.09929    | 0 ± 0  |  0 ± 0  |   0.04991 ± 0.04543    |
| Bin30  |  0.003453 ± 0.001171   |  0.007181 ± 0.004308  |        0 ± 0         |       0 ± 0        |  0.001906 ± 0.001906  |  0.01254 ± 0.004854   | 0 ± 0  |  0 ± 0  |   -0.0411 ± 0.04543    |
| Bin31  |  0.002454 ± 0.0009509  |  0.002872 ± 0.004975  |  0.0105 ± 0.007422   |       0 ± 0        |  0.001906 ± 0.001906  |  0.01773 ± 0.009186   | 0 ± 0  |  0 ± 0  |  0.004607 ± 0.0004607  |
| Bin32  |  0.002454 ± 0.0009509  |  0.004308 ± 0.003211  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006763 ± 0.003349  | 0 ± 0  |  0 ± 0  |  0.003787 ± 0.0003965  |
| Bin33  |  0.001681 ± 0.000819   |  0.01293 ± 0.004763   |        0 ± 0         |       0 ± 0        |   0.03553 ± 0.03436   |   0.05013 ± 0.0347    | 0 ± 0  |  0 ± 0  |  0.003092 ± 0.0003566  |
| Bin34  |  0.001635 ± 0.0008177  |   0.004308 ± 0.0038   | 0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.01119 ± 0.006531   | 0 ± 0  |  0 ± 0  |  0.002631 ± 0.0002754  |
| Bin35  |  0.001182 ± 0.000633   |  0.01293 ± 0.005178   |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01411 ± 0.005217   | 0 ± 0  |  0 ± 0  |  0.00216 ± 0.0002185   |
| Bin36  |  0.001818 ± 0.0008378  |  0.008617 ± 0.004975  |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |  0.009249 ± 0.005182  | 0 ± 0  |  0 ± 0  |   0.04767 ± 0.04543    |
| Bin37  | 0.0004089 ± 0.0004089  |  0.007181 ± 0.004308  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.00759 ± 0.004328   | 0 ± 0  |  0 ± 0  |  0.002826 ± 0.0003827  |
| Bin38  | 0.0009999 ± 0.0006062  |  0.004308 ± 0.004308  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005308 ± 0.004351  | 0 ± 0  |  0 ± 0  |  0.002084 ± 0.0002844  |
| Bin39  |         0 ± 0          |  0.01005 ± 0.004308   |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01005 ± 0.004308   | 0 ± 0  |  0 ± 0  |   0.04717 ± 0.04543    |
| Bin40  | 0.0004544 ± 0.0004114  |  0.001436 ± 0.003211  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001891 ± 0.003238  | 0 ± 0  |  0 ± 0  |  0.001827 ± 0.0002784  |
| Bin41  |  0.001409 ± 0.0007312  |   0.004308 ± 0.0038   |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005717 ± 0.003869  | 0 ± 0  |  0 ± 0  |  0.001648 ± 0.0002956  |
| Bin42  |  0.001818 ± 0.0008378  |     0 ± 0.004062      |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001818 ± 0.004148  | 0 ± 0  |  0 ± 0  |  0.001344 ± 0.0002225  |
| Bin43  |  0.001681 ± 0.000819   |  0.002872 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004553 ± 0.002987  | 0 ± 0  |  0 ± 0  |  0.001884 ± 0.0003181  |
| Bin44  |   0.002 ± 0.0008573    |     0 ± 0.002872      |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.002 ± 0.002997    | 0 ± 0  |  0 ± 0  |   0.04656 ± 0.04543    |
| Bin45  | 0.0009999 ± 0.0006062  |  0.001436 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002436 ± 0.00256   | 0 ± 0  |  0 ± 0  |  0.001008 ± 0.0001853  |
| Bin46  | 0.0005911 ± 0.0004476  |  0.004308 ± 0.003211  |        0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.0157 ± 0.01128    | 0 ± 0  |  0 ± 0  |   0.04691 ± 0.04543    |
| Bin47  | 0.0008177 ± 0.0005782  |  0.002872 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00369 ± 0.00293   | 0 ± 0  |  0 ± 0  |  0.001188 ± 0.000218   |
| Bin48  | 0.0004089 ± 0.0004089  |     0 ± 0.002872      |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.002901  | 0 ± 0  |  0 ± 0  |  0.001189 ± 0.0002653  |
| Bin49  | 0.0008177 ± 0.0005782  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005126 ± 0.002554  | 0 ± 0  |  0 ± 0  |  0.000671 ± 8.663e-05  |
| Bin50  | 0.0005911 ± 0.0004476  |  0.004308 ± 0.003211  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004899 ± 0.003242  | 0 ± 0  |  0 ± 0  |   0.04602 ± 0.04543    |
| Bin51  |  0.001227 ± 0.0007082  |  0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002663 ± 0.001601  | 0 ± 0  |  0 ± 0  | 0.0008633 ± 0.0002101  |
| Bin52  |         0 ± 0          |  0.001436 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001436 ± 0.002487  | 0 ± 0  |  0 ± 0  | 0.0005927 ± 8.142e-05  |
| Bin53  | 0.0007289 ± 0.0003644  |  0.001436 ± 0.003211  |        0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.01297 ± 0.01127   | 0 ± 0  |  0 ± 0  |  0.001021 ± 0.0002394  |
| Bin54  | 0.0009555 ± 0.0005165  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005264 ± 0.002541  | 0 ± 0  |  0 ± 0  | 0.0005942 ± 0.0001717  |
| Bin55  | 0.0008177 ± 0.0005782  |     0 ± 0.002872      |        0 ± 0         |       0 ± 0        |  0.001906 ± 0.001906  |  0.002724 ± 0.003495  | 0 ± 0  |  0 ± 0  |  0.001066 ± 0.0002626  |
| Bin56  |         0 ± 0          | -0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         | -0.001436 ± 0.001436  | 0 ± 0  | -0 ± 0  |  0.0005152 ± 0.000132  |
| Bin57  | 0.0008177 ± 0.0005782  |  0.004308 ± 0.002487  |        0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |   0.01593 ± 0.0111    | 0 ± 0  |  0 ± 0  | 0.0007403 ± 0.0002074  |
| Bin58  | 0.0004089 ± 0.0004089  |  0.002872 ± 0.002031  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003281 ± 0.002072  | 0 ± 0  |  0 ± 0  | 0.0007067 ± 0.0002065  |
| Bin59  | 0.0009999 ± 0.0006062  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005308 ± 0.00256   | 0 ± 0  |  0 ± 0  | 0.0003698 ± 0.0001247  |
| Bin60  | 0.0008177 ± 0.0005782  |     0 ± 0.002031      |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0008177 ± 0.002112  | 0 ± 0  |  0 ± 0  | 0.0006613 ± 0.0001738  |
| Bin61  |  0.007453 ± 0.001685   |   0.0158 ± 0.005921   |        0 ± 0         |    0 ± 0.01527     |         0 ± 0         |   0.02325 ± 0.01647   | 0 ± 0  |  0 ± 0  |   0.05351 ± 0.04543    |
+--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
