+--------+-------------------+----------------------+-----------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |        ZZ         |         ttZ          |         Higgs         |         WZ         |         Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+-------------------+----------------------+-----------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |       0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |       0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |       0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin4   |  3.272 ± 0.03492  |  0.01867 ± 0.00626   |    -0.109 ± 0.0991    |  0.08295 ± 0.0539  |  0.007115 ± 0.00375   |  3.272 ± 0.1183   | 0 ± 0  | 0 ± 0  |  0.06428 ± 0.001192   |
| Bin5   |  6.676 ± 0.04936  |   0.0316 ± 0.01036   |    0.109 ± 0.0991     |  0.1262 ± 0.06004  |  0.007115 ± 0.00375   |   6.95 ± 0.1264   | 0 ± 0  | 0 ± 0  |   0.1153 ± 0.001607   |
| Bin6   |  8.702 ± 0.05609  |  0.03878 ± 0.009634  |  -0.005248 ± 0.1395   |  0.1154 ± 0.05906  |   0.04027 ± 0.03452   |  8.891 ± 0.1654   | 0 ± 0  | 0 ± 0  |   0.1582 ± 0.04546    |
| Bin7   |  8.035 ± 0.05382  |  0.0359 ± 0.008969   |   0.1038 ± 0.09868    |  -0.0216 ± 0.0216  |  0.002372 ± 0.002372  |  8.155 ± 0.1148   | 0 ± 0  | 0 ± 0  |   0.1405 ± 0.04545    |
| Bin8   |  7.558 ± 0.05219  |   0.0517 ± 0.01055   |   0.01574 ± 0.00909   | -0.0108 ± 0.01871  |  0.001186 ± 0.003137  |  7.616 ± 0.05725  | 0 ± 0  | 0 ± 0  |   0.1271 ± 0.04545    |
| Bin9   |  6.424 ± 0.04808  |  0.03016 ± 0.008736  |  0.005248 ± 0.00909   |  0.0108 ± 0.01871  |     0 ± 0.002905      |  6.47 ± 0.05319   | 0 ± 0  | 0 ± 0  |   0.1552 ± 0.06426    |
| Bin10  |  5.39 ± 0.04416   |  0.03447 ± 0.009526  |   0.01574 ± 0.00909   |       0 ± 0        | -0.002372 ± 0.002372  |  5.438 ± 0.04614  | 0 ± 0  | 0 ± 0  |   0.1441 ± 0.06426    |
| Bin11  |  4.168 ± 0.03882  |  0.02872 ± 0.008374  |         0 ± 0         |  0.0324 ± 0.01871  |   0.03315 ± 0.03444   |  4.262 ± 0.0558   | 0 ± 0  | 0 ± 0  |   0.08615 ± 0.04544   |
| Bin12  |  3.262 ± 0.03432  |  0.03734 ± 0.009307  |         0 ± 0         |  0.0108 ± 0.01871  |  0.001186 ± 0.001186  |  3.312 ± 0.0402   | 0 ± 0  | 0 ± 0  |  0.03103 ± 0.001077   |
| Bin13  |  2.639 ± 0.03097  |  0.02154 ± 0.00825   | -0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |  2.668 ± 0.03427  | 0 ± 0  | 0 ± 0  |   0.0737 ± 0.04544    |
| Bin14  |  2.064 ± 0.02737  |  0.02298 ± 0.007599  | -0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.001186  |  2.082 ± 0.02891  | 0 ± 0  | 0 ± 0  |  -0.02285 ± 0.04544   |
| Bin15  |  1.684 ± 0.02484  |  0.01867 ± 0.00626   |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.002054  |  1.702 ± 0.0257   | 0 ± 0  | 0 ± 0  |   0.0624 ± 0.04543    |
| Bin16  |  1.354 ± 0.02223  |  0.02298 ± 0.007866  | -0.005248 ± 0.005248  |  0.0108 ± 0.0108   |         0 ± 0         |  1.382 ± 0.02647  | 0 ± 0  | 0 ± 0  |   0.0596 ± 0.04543    |
| Bin17  |  1.153 ± 0.02062  |     0 ± 0.007323     |  0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |         0 ± 0         |  1.147 ± 0.02496  | 0 ± 0  | 0 ± 0  |   0.05554 ± 0.04543   |
| Bin18  | 0.9402 ± 0.01864  | 0.008617 ± 0.004541  |         0 ± 0         |  0.0216 ± 0.01527  |  0.002372 ± 0.001677  | 0.9728 ± 0.02458  | 0 ± 0  | 0 ± 0  |   0.05612 ± 0.04543   |
| Bin19  |  0.762 ± 0.01683  | 0.007181 ± 0.004763  |   0.09854 ± 0.09854   |       0 ± 0        |  0.001186 ± 0.001186  |  0.8689 ± 0.1001  | 0 ± 0  | 0 ± 0  | 0.007092 ± 0.0005355  |
| Bin20  |  0.683 ± 0.01592  | 0.007181 ± 0.004308  |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         | 0.6954 ± 0.01731  | 0 ± 0  | 0 ± 0  |  0.005501 ± 0.00046   |
