+--------+---------------------+-----------------------+-----------------------+--------------------+-----------------------+---------------------+--------+--------+-----------------------+
| Bin#   |         ZZ          |          ttZ          |         Higgs         |         WZ         |         Other         |        Total        |  data  | Ratio  |          WWZ          |
|--------+---------------------+-----------------------+-----------------------+--------------------+-----------------------+---------------------+--------+--------+-----------------------+
| Bin0   |        0 ± 0        |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |        0 ± 0        |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |        0 ± 0        |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |   9.888 ± 0.0597    |   0.06893 ± 0.01347   |   0.1248 ± 0.09979    |     0 ± 0.0216     |   0.04383 ± 0.03458   |    10.13 ± 0.124    | 0 ± 0  | 0 ± 0  |   0.1819 ± 0.06426    |
| Bin4   |   15.68 ± 0.07529   |   0.04452 ± 0.01324   |  -0.005248 ± 0.1397   |  0.1046 ± 0.06737  |  0.008301 ± 0.004889  |   15.83 ± 0.1729    | 0 ± 0  | 0 ± 0  |    0.2702 ± 0.0787    |
| Bin5   |   17.5 ± 0.07977    |   0.1005 ± 0.01436    |   0.09329 ± 0.1711    |  0.0432 ± 0.0216   |   0.04264 ± 0.03469   |   17.78 ± 0.1937    | 0 ± 0  | 0 ± 0  |    0.2794 ± 0.0787    |
| Bin6   |   14.39 ± 0.07255   |   0.07755 ± 0.01285   |   0.0105 ± 0.007422   |  0.0432 ± 0.03055  | -0.002372 ± 0.003354  |   14.52 ± 0.08018   | 0 ± 0  | 0 ± 0  |    0.307 ± 0.09087    |
| Bin7   |   5.743 ± 0.04594   |   0.04308 ± 0.01055   |  0.005248 ± 0.00909   | 0.07215 ± 0.05497  |  0.001186 ± 0.003137  |   5.865 ± 0.07305   | 0 ± 0  | 0 ± 0  |   0.08061 ± 0.06426   |
| Bin8   |   2.357 ± 0.02946   |   0.0359 ± 0.009634   |   0.1038 ± 0.09868    | 0.07215 ± 0.05281  |     0 ± 0.001677      |   2.569 ± 0.1161    | 0 ± 0  | 0 ± 0  |   0.1016 ± 0.04545    |
| Bin9   |   1.21 ± 0.02113    |  0.02729 ± 0.008496   | -0.005248 ± 0.005248  |  0.0216 ± 0.01527  |  0.001186 ± 0.001186  |   1.255 ± 0.02794   | 0 ± 0  | 0 ± 0  |  0.04054 ± 0.001253   |
| Bin10  |  0.7451 ± 0.01659   |  0.01723 ± 0.007036   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |  0.7796 ± 0.02169   | 0 ± 0  | 0 ± 0  |  0.03055 ± 0.001135   |
| Bin11  |  0.4838 ± 0.01335   |  0.01867 ± 0.005562   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.5025 ± 0.01446   | 0 ± 0  | 0 ± 0  |  -0.02035 ± 0.04544   |
| Bin12  |   0.3271 ± 0.011    |   0.0158 ± 0.006581   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.3429 ± 0.01282   | 0 ± 0  | 0 ± 0  |  0.01755 ± 0.0008516  |
| Bin13  |  0.234 ± 0.009267   |  0.004308 ± 0.004308  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |  0.2491 ± 0.01487   | 0 ± 0  | 0 ± 0  |  0.01288 ± 0.0007168  |
| Bin14  |  0.1828 ± 0.008216  |  0.007181 ± 0.004308  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |  0.2008 ± 0.01424   | 0 ± 0  | 0 ± 0  |  0.0106 ± 0.0007053   |
| Bin15  |  0.1237 ± 0.006733  |  0.002872 ± 0.002872  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.1266 ± 0.00732   | 0 ± 0  | 0 ± 0  | 0.007923 ± 0.0005852  |
| Bin16  | 0.09181 ± 0.005833  |   0.001436 ± 0.0038   |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.09325 ± 0.006961  | 0 ± 0  | 0 ± 0  |  0.0065 ± 0.0005402   |
| Bin17  | 0.06792 ± 0.004969  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.07222 ± 0.005557  | 0 ± 0  | 0 ± 0  |  0.00446 ± 0.000434   |
| Bin18  | 0.05037 ± 0.004297  | -0.001436 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.04893 ± 0.004965  | 0 ± 0  | 0 ± 0  | 0.003696 ± 0.0003656  |
| Bin19  | 0.05096 ± 0.004326  |  0.004308 ± 0.002487  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.05526 ± 0.00499  | 0 ± 0  | 0 ± 0  |  0.00325 ± 0.0003902  |
| Bin20  | 0.03332 ± 0.003516  |     0 ± 0.002031      |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.03332 ± 0.004061  | 0 ± 0  | 0 ± 0  | 0.002038 ± 0.0002419  |
| Bin21  |  0.1491 ± 0.007358  |  0.004308 ± 0.004763  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.1534 ± 0.008765  | 0 ± 0  | 0 ± 0  |   0.05606 ± 0.04543   |
+--------+---------------------+-----------------------+-----------------------+--------------------+-----------------------+---------------------+--------+--------+-----------------------+
