+--------+------------------------+----------------------+----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+----------------------+----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |   0.1684 ± 0.007936    |   0.2585 ± 0.0277    |   0.2286 ± 0.1403    |  0.2057 ± 0.1006   |   0.03671 ± 0.03454   |    0.8979 ± 0.1784     | 0 ± 0  |  0 ± 0  |    0.9457 ± 0.1873     |
| Bin2   |   0.07276 ± 0.005245   |  0.09048 ± 0.01618   | 0.005248 ± 0.005248  | -0.0108 ± 0.02415  |   0.07342 ± 0.04865   |    0.2311 ± 0.05716    | 0 ± 0  |  0 ± 0  |    0.3186 ± 0.1016     |
| Bin3   |   0.02927 ± 0.003326   |  0.03734 ± 0.00995   | 0.005248 ± 0.005248  |  0.0216 ± 0.01527  |  0.004532 ± 0.003888  |   0.09799 ± 0.01965    | 0 ± 0  |  0 ± 0  |  0.02432 ± 0.0007988   |
| Bin4   |   0.01282 ± 0.002195   |  0.01005 ± 0.005178  |        0 ± 0         |  0.0432 ± 0.0216   |     0 ± 0.001677      |   0.06607 ± 0.02239    | 0 ± 0  |  0 ± 0  |    0.01 ± 0.0005672    |
| Bin5   |   0.01154 ± 0.002101   |  0.007181 ± 0.0038   |        0 ± 0         |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |    0.03071 ± 0.0117    | 0 ± 0  |  0 ± 0  |  0.003896 ± 0.0003407  |
| Bin6   |  0.006226 ± 0.001529   | 0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |   0.01172 ± 0.003152   | 0 ± 0  |  0 ± 0  |  0.002295 ± 0.0002478  |
| Bin7   |  0.003228 ± 0.001067   | 0.002872 ± 0.002031  |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.0061 ± 0.002294    | 0 ± 0  |  0 ± 0  |   0.0015 ± 0.0002009   |
| Bin8   |  0.001818 ± 0.0008378  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001818 ± 0.0008378  | 0 ± 0  |  0 ± 0  | 0.0009185 ± 0.0001847  |
| Bin9   |  0.001409 ± 0.0007312  |        0 ± 0         |        0 ± 0         |       0 ± 0        |  0.001906 ± 0.001906  |  0.003315 ± 0.002041   | 0 ± 0  |  0 ± 0  | 0.0005711 ± 0.0001343  |
| Bin10  |  0.001818 ± 0.0008378  | 0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |   0.00444 ± 0.002042   | 0 ± 0  |  0 ± 0  | 0.0004026 ± 6.894e-05  |
| Bin11  | 0.0005911 ± 0.0004476  |        0 ± 0         |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  | -0.0005948 ± 0.001268  | 0 ± 0  | -0 ± 0  | 0.0002908 ± 5.702e-05  |
| Bin12  | 0.0005911 ± 0.0004476  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0005911 ± 0.0004476  | 0 ± 0  |  0 ± 0  | 0.0001566 ± 4.473e-05  |
| Bin13  |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.0001566 ± 4.184e-05  |
| Bin14  | 0.0002733 ± 0.0001933  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0002733 ± 0.0001933  | 0 ± 0  |  0 ± 0  | 0.0001677 ± 4.331e-05  |
| Bin15  | 0.0004089 ± 0.0004089  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  | 7.828e-05 ± 2.959e-05  |
| Bin16  | 0.0004089 ± 0.0004089  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  | 2.237e-05 ± 1.582e-05  |
| Bin17  |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 4.473e-05 ± 2.237e-05  |
| Bin18  | 0.0004089 ± 0.0004089  |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  |  6.71e-05 ± 2.739e-05  |
| Bin19  |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 4.473e-05 ± 2.237e-05  |
| Bin20  |         0 ± 0          |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin21  |  0.001909 ± 0.0008403  | 0.001436 ± 0.001436  |        0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |  -0.007456 ± 0.01093   | 0 ± 0  | -0 ± 0  | 0.0002013 ± 5.001e-05  |
+--------+------------------------+----------------------+----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
