+--------+----------------------+-----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+------------------------+
| Bin#   |          ZZ          |          ttZ          |        Higgs         |         WZ         |         Other         |        Total         |  data  | Ratio  |          WWZ           |
|--------+----------------------+-----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0         |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |    50.14 ± 0.135     |    0.3375 ± 0.0289    |   0.2181 ± 0.1982    |  0.2739 ± 0.09024  |   0.04145 ± 0.03503   |    51.01 ± 0.2602    | 0 ± 0  | 0 ± 0  |      1.045 ± 0.17      |
| Bin2   |   12.44 ± 0.06735    |   0.09622 ± 0.01644   |   0.08804 ± 0.171    | 0.02895 ± 0.05906  |   0.04501 ± 0.03465   |    12.69 ± 0.1968    | 0 ± 0  | 0 ± 0  |    0.1909 ± 0.04547    |
| Bin3   |   3.564 ± 0.03609    |  0.02154 ± 0.008736   |  0.01574 ± 0.00909   |  0.0432 ± 0.0216   |  0.004743 ± 0.003354  |   3.649 ± 0.04404    | 0 ± 0  | 0 ± 0  |   0.03983 ± 0.001079   |
| Bin4   |   1.356 ± 0.02236    |  0.01293 ± 0.005178   |        0 ± 0         |    0 ± 0.01527     |  0.002372 ± 0.001677  |   1.372 ± 0.02762    | 0 ± 0  | 0 ± 0  |   0.0137 ± 0.0006324   |
| Bin5   |   0.6816 ± 0.01585   | -0.001436 ± 0.001436  | 0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.001186 ± 0.002054  |   0.6974 ± 0.02004   | 0 ± 0  | 0 ± 0  |   0.05135 ± 0.04543    |
| Bin6   |   0.3475 ± 0.01131   |     0 ± 0.002031      | 0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.001186  |   0.354 ± 0.01269    | 0 ± 0  | 0 ± 0  |  0.003828 ± 0.0003196  |
| Bin7   |  0.2297 ± 0.009228   |  0.002872 ± 0.002031  |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |  0.2314 ± 0.009523   | 0 ± 0  | 0 ± 0  |  0.001678 ± 0.0001787  |
| Bin8   |   0.135 ± 0.007019   |  0.002872 ± 0.002031  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.1378 ± 0.007307   | 0 ± 0  | 0 ± 0  |  0.001478 ± 0.0001996  |
| Bin9   |  0.1054 ± 0.006239   |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.1054 ± 0.006239   | 0 ± 0  | 0 ± 0  |   0.04622 ± 0.04543    |
| Bin10  |  0.06396 ± 0.004913  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.06396 ± 0.004913  | 0 ± 0  | 0 ± 0  | 0.0007053 ± 0.0001416  |
| Bin11  |  0.05118 ± 0.004364  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.05549 ± 0.005023  | 0 ± 0  | 0 ± 0  | 0.0003579 ± 6.326e-05  |
| Bin12  |  0.03528 ± 0.003598  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.03528 ± 0.003598  | 0 ± 0  | 0 ± 0  | 0.0004712 ± 0.0001676  |
| Bin13  |  0.02927 ± 0.003308  |  0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.03071 ± 0.003606  | 0 ± 0  | 0 ± 0  | 0.0002348 ± 5.363e-05  |
| Bin14  |  0.02127 ± 0.00282   |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.02127 ± 0.00282   | 0 ± 0  | 0 ± 0  | 0.0001677 ± 4.611e-05  |
| Bin15  |  0.0165 ± 0.002465   |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0165 ± 0.002465   | 0 ± 0  | 0 ± 0  | 0.0001566 ± 4.184e-05  |
| Bin16  |  0.008819 ± 0.0019   |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.008819 ± 0.0019   | 0 ± 0  | 0 ± 0  |  0.000123 ± 3.709e-05  |
| Bin17  | 0.007775 ± 0.001668  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.007775 ± 0.001668  | 0 ± 0  | 0 ± 0  | 8.947e-05 ± 3.163e-05  |
| Bin18  | 0.006819 ± 0.001578  | -0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.005383 ± 0.002134  | 0 ± 0  | 0 ± 0  |  6.71e-05 ± 3.163e-05  |
| Bin19  | 0.004502 ± 0.001262  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.004502 ± 0.001262  | 0 ± 0  | 0 ± 0  | 4.473e-05 ± 2.237e-05  |
| Bin20  | 0.005954 ± 0.001501  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.005954 ± 0.001501  | 0 ± 0  | 0 ± 0  | 2.237e-05 ± 1.582e-05  |
| Bin21  |  0.05987 ± 0.004668  |         0 ± 0         |        0 ± 0         |  0.0324 ± 0.01871  |  0.001186 ± 0.001186  |  0.09346 ± 0.01932   | 0 ± 0  | 0 ± 0  |  0.000425 ± 6.894e-05  |
+--------+----------------------+-----------------------+----------------------+--------------------+-----------------------+----------------------+--------+--------+------------------------+
