+--------+----------------------+----------------------+----------------------+--------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin#   |          ZZ          |         ttZ          |        Higgs         |         WZ         |         Other         |        Total        |  data  | Ratio  |          WWZ           |
|--------+----------------------+----------------------+----------------------+--------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0         |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |        0 ± 0         |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin2   |        0 ± 0         |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin3   | 0.003635 ± 0.001185  | 0.001436 ± 0.002487  |        0 ± 0         | 0.05055 ± 0.05281  |         0 ± 0         |  0.05562 ± 0.05288  | 0 ± 0  | 0 ± 0  |   0.05357 ± 0.001231   |
| Bin4   | 0.007316 ± 0.001676  | 0.004308 ± 0.002487  |     0 ± 0.007422     |    0 ± 0.01527     |         0 ± 0         |  0.01162 ± 0.01725  | 0 ± 0  | 0 ± 0  |    0.1118 ± 0.04545    |
| Bin5   |  0.01604 ± 0.002446  | 0.008617 ± 0.004062  |        0 ± 0         |  0.0216 ± 0.01527  |         0 ± 0         |  0.04626 ± 0.01599  | 0 ± 0  | 0 ± 0  |   0.06694 ± 0.001385   |
| Bin6   |  0.02123 ± 0.002802  |     0 ± 0.004062     | 0.005248 ± 0.005248  |    0 ± 0.01527     | -0.001186 ± 0.001186  |  0.02529 ± 0.01693  | 0 ± 0  | 0 ± 0  |   0.06628 ± 0.001427   |
| Bin7   |  0.02827 ± 0.003286  |     0 ± 0.002872     |        0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  | 0.02708 ± 0.004522  | 0 ± 0  | 0 ± 0  |   0.05801 ± 0.001264   |
| Bin8   |  0.02877 ± 0.003286  |  0.01149 ± 0.004975  |  0.09854 ± 0.09854   |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |  0.1508 ± 0.09931   | 0 ± 0  | 0 ± 0  |   0.09803 ± 0.04544    |
| Bin9   |  0.02446 ± 0.002953  | 0.004308 ± 0.005178  |        0 ± 0         |  -0.0108 ± 0.0108  |  0.003558 ± 0.002054  |  0.02152 ± 0.01251  | 0 ± 0  | 0 ± 0  |   0.08703 ± 0.04544    |
| Bin10  |  0.0274 ± 0.003204   |  0.01867 ± 0.005562  |        0 ± 0         |       0 ± 0        |     0 ± 0.001677      | 0.04607 ± 0.006634  | 0 ± 0  | 0 ± 0  |   0.07456 ± 0.04543    |
| Bin11  |  0.01831 ± 0.00265   | 0.008617 ± 0.005745  |        0 ± 0         | -0.0108 ± 0.01871  |  0.002372 ± 0.001677  |  0.0185 ± 0.01982   | 0 ± 0  | 0 ± 0  |  0.01745 ± 0.0006729   |
| Bin12  |  0.01277 ± 0.002149  |  0.0158 ± 0.005562   |        0 ± 0         |  -0.0108 ± 0.0108  |  0.002372 ± 0.002372  |  0.02014 ± 0.01256  | 0 ± 0  | 0 ± 0  |    0.1015 ± 0.06424    |
| Bin13  |  0.01332 ± 0.002167  |  0.01293 ± 0.004763  | 0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |  0.04348 ± 0.01315  | 0 ± 0  | 0 ± 0  |   0.05091 ± 0.04543    |
| Bin14  |  0.01174 ± 0.002001  | 0.008617 ± 0.004062  |        0 ± 0         |  0.0108 ± 0.0108   |  0.001906 ± 0.001906  |  0.03306 ± 0.01187  | 0 ± 0  | 0 ± 0  |    0.0479 ± 0.04543    |
| Bin15  |  0.01227 ± 0.002127  |  0.01436 ± 0.007323  |        0 ± 0         |  0.0108 ± 0.0108   |   0.03553 ± 0.03436   |  0.07296 ± 0.03682  | 0 ± 0  | 0 ± 0  |  0.001321 ± 0.0001958  |
| Bin16  | 0.007318 ± 0.001654  |  0.01149 ± 0.006736  |        0 ± 0         |       0 ± 0        | 0.0007201 ± 0.002245  |  0.01953 ± 0.00729  | 0 ± 0  | 0 ± 0  |  0.001355 ± 0.0001955  |
| Bin17  | 0.004044 ± 0.001245  | 0.007181 ± 0.006581  | 0.005248 ± 0.005248  |       0 ± 0        | -0.001186 ± 0.001186  | 0.01529 ± 0.008591  | 0 ± 0  | 0 ± 0  | 0.0009953 ± 0.0001078  |
| Bin18  | 0.008091 ± 0.001716  |  0.01867 ± 0.007181  |        0 ± 0         |  0.0216 ± 0.01527  |     0 ± 0.001677      |  0.04836 ± 0.01705  | 0 ± 0  | 0 ± 0  |  0.001657 ± 0.0002046  |
| Bin19  | 0.009224 ± 0.001901  |  0.0158 ± 0.006887   |  0.09854 ± 0.09854   | 0.07215 ± 0.05281  |   0.03434 ± 0.03434   |   0.2301 ± 0.1172   | 0 ± 0  | 0 ± 0  |   0.04703 ± 0.04543    |
