+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |    4.534 ± 0.04074     |         0 ± 0         |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |    4.545 ± 0.04215     | 0 ± 0  |  0 ± 0  |  0.009146 ± 0.0005031  |
| Bin2   |    11.18 ± 0.06391     |  0.008617 ± 0.004541  |   0.09854 ± 0.09854   |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |     11.31 ± 0.118      | 0 ± 0  |  0 ± 0  |   0.07053 ± 0.04543    |
| Bin3   |    13.64 ± 0.07047     |  0.01436 ± 0.004975   |         0 ± 0         | 0.07215 ± 0.05706  |  0.002372 ± 0.001677  |    13.73 ± 0.09083     | 0 ± 0  |  0 ± 0  |   0.03896 ± 0.001047   |
| Bin4   |    12.73 ± 0.06806     |  0.01436 ± 0.006423   |   0.1038 ± 0.09868    |  0.0108 ± 0.02415  | -0.002372 ± 0.001677  |     12.86 ± 0.1225     | 0 ± 0  |  0 ± 0  |   0.04972 ± 0.001136   |
| Bin5   |     9.77 ± 0.05954     |  0.02441 ± 0.007734   |   0.1038 ± 0.09868    | 0.06135 ± 0.05169  |   0.03434 ± 0.03438   |     9.994 ± 0.1311     | 0 ± 0  |  0 ± 0  |   0.01527 ± 0.04544    |
| Bin6   |    6.774 ± 0.04952     |  0.03447 ± 0.008374   |     0 ± 0.007422      |  0.0432 ± 0.0216   |   0.0379 ± 0.03448    |     6.89 ± 0.06506     | 0 ± 0  |  0 ± 0  |   0.06505 ± 0.001323   |
| Bin7   |    4.363 ± 0.03978     |  0.02441 ± 0.009196   | -0.005248 ± 0.005248  |  0.03975 ± 0.0539  |  0.003558 ± 0.003137  |    4.426 ± 0.06789     | 0 ± 0  |  0 ± 0  |    0.1105 ± 0.04544    |
| Bin8   |     2.65 ± 0.03106     |   0.01293 ± 0.00626   |   0.005248 ± 0.1395   |  0.0216 ± 0.0216   |  0.001186 ± 0.002652  |     2.691 ± 0.1447     | 0 ± 0  |  0 ± 0  |    0.1097 ± 0.04544    |
| Bin9   |    1.485 ± 0.02319     |  0.02729 ± 0.007462   |   0.1038 ± 0.09868    | -0.0108 ± 0.01871  |  0.003558 ± 0.003137  |     1.609 ± 0.1034     | 0 ± 0  |  0 ± 0  |    0.1508 ± 0.06425    |
| Bin10  |    0.8418 ± 0.0175     |  0.01723 ± 0.007599   |  0.005248 ± 0.00909   |  0.0324 ± 0.01871  |  0.005929 ± 0.003137  |    0.9026 ± 0.0284     | 0 ± 0  |  0 ± 0  |   0.05208 ± 0.001184   |
| Bin11  |    0.4864 ± 0.01333    |   0.01867 ± 0.00825   |         0 ± 0         |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |    0.5147 ± 0.01908    | 0 ± 0  |  0 ± 0  |   0.09318 ± 0.07869    |
| Bin12  |    0.2735 ± 0.01005    |  0.03016 ± 0.007996   |  0.005248 ± 0.005248  |  0.0216 ± 0.01527  |         0 ± 0         |    0.3305 ± 0.02063    | 0 ± 0  |  0 ± 0  |   0.08503 ± 0.04544    |
| Bin13  |    0.1521 ± 0.00751    |  0.02298 ± 0.007036   | -0.005248 ± 0.005248  |  0.0216 ± 0.01527  |  0.003558 ± 0.002054  |    0.195 ± 0.01926     | 0 ± 0  |  0 ± 0  |  0.03266 ± 0.0009751   |
| Bin14  |   0.09691 ± 0.005964   |  0.02585 ± 0.007036   |  -0.005248 ± 0.00909  |  0.0216 ± 0.01527  |     0 ± 0.001677      |    0.1391 ± 0.0201     | 0 ± 0  |  0 ± 0  |   0.03016 ± 0.00106    |
| Bin15  |   0.05986 ± 0.004698   |  0.02154 ± 0.007734   | -0.005248 ± 0.005248  |       0 ± 0        |     0 ± 0.001677      |   0.07616 ± 0.01059    | 0 ± 0  |  0 ± 0  |  0.02303 ± 0.0008567   |
| Bin16  |   0.03682 ± 0.003686   |  0.02154 ± 0.007181   |  0.005248 ± 0.005248  |       0 ± 0        | -0.001186 ± 0.001186  |   0.06242 ± 0.009701   | 0 ± 0  |  0 ± 0  |    0.02 ± 0.0008886    |
| Bin17  |   0.03431 ± 0.00364    |  0.02154 ± 0.007181   |  -0.09329 ± 0.09896   |       0 ± 0        |  0.001186 ± 0.001186  |   -0.03625 ± 0.09929   | 0 ± 0  | -0 ± 0  |   0.06168 ± 0.04543    |
| Bin18  |   0.02977 ± 0.003363   |  0.007181 ± 0.00626   |         0 ± 0         |  0.0108 ± 0.0108   |  0.003558 ± 0.002054  |   0.05131 ± 0.01309    | 0 ± 0  |  0 ± 0  |    0.1054 ± 0.06425    |
| Bin19  |   0.02018 ± 0.002726   |  0.02729 ± 0.006887   | -0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |     0 ± 0.001677      |   0.03142 ± 0.01421    | 0 ± 0  |  0 ± 0  |  0.01185 ± 0.0007006   |
