+--------+-----------------------+-----------------------+----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |          ZZ           |          ttZ          |        Higgs         |         WZ         |         Other         |         Total         |  data  |  Ratio  |          WWZ           |
| Bin20  |  0.009226 ± 0.001855  |  0.007181 ± 0.005178  |        0 ± 0         |       0 ± 0        |     0 ± 0.001677      |   0.01641 ± 0.00575   | 0 ± 0  |  0 ± 0  |  0.004024 ± 0.0004406  |
| Bin21  |  0.006088 ± 0.001551  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.0104 ± 0.002932   | 0 ± 0  |  0 ± 0  |  0.002945 ± 0.0003017  |
| Bin22  |  0.003635 ± 0.001185  |  0.002872 ± 0.003518  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006508 ± 0.003712  | 0 ± 0  |  0 ± 0  |  0.00314 ± 0.0004151   |
| Bin23  |  0.003591 ± 0.001141  |  0.002872 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.006463 ± 0.003091  | 0 ± 0  |  0 ± 0  |  0.00177 ± 0.0002573   |
| Bin24  | 0.001591 ± 0.0007536  | -0.002872 ± 0.002872  |        0 ± 0         |       0 ± 0        |         0 ± 0         | -0.001281 ± 0.002969  | 0 ± 0  | -0 ± 0  |  0.00159 ± 0.0002286   |
| Bin25  |  0.004226 ± 0.001267  |  0.004308 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.008535 ± 0.002791  | 0 ± 0  |  0 ± 0  |   0.001165 ± 0.00019   |
| Bin26  | 0.002591 ± 0.0009672  |  0.001436 ± 0.001436  | 0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.009275 ± 0.005526  | 0 ± 0  |  0 ± 0  |  0.001277 ± 0.0002225  |
| Bin27  | 0.001591 ± 0.0007536  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.001591 ± 0.0007536  | 0 ± 0  |  0 ± 0  |  0.001469 ± 0.0002729  |
| Bin28  |  0.001182 ± 0.000633  |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001182 ± 0.000633  | 0 ± 0  |  0 ± 0  | 0.0008842 ± 0.0001459  |
| Bin29  | 0.002226 ± 0.0009322  |  0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003663 ± 0.001712  | 0 ± 0  |  0 ± 0  | 0.0008514 ± 0.0001805  |
| Bin30  | 0.001591 ± 0.0007536  |     0 ± 0.002872      |        0 ± 0         |       0 ± 0        |         0 ± 0         |  0.001591 ± 0.002969  | 0 ± 0  |  0 ± 0  |  0.000627 ± 0.0001357  |
| Bin31  |  0.008182 ± 0.001724  |  0.001436 ± 0.003211  |        0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |  -0.001183 ± 0.0114   | 0 ± 0  | -0 ± 0  |   0.09627 ± 0.06424    |
+--------+-----------------------+-----------------------+----------------------+--------------------+-----------------------+-----------------------+--------+---------+------------------------+
