+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |  0.001681 ± 0.000819   |         0 ± 0         |         0 ± 0         |  -0.0108 ± 0.0108  |  0.001186 ± 0.001186  |   -0.007934 ± 0.0109   | 0 ± 0  | -0 ± 0  | 0.0003139 ± 0.0001222  |
| Bin2   |  0.004498 ± 0.001319   |  0.01436 ± 0.004975   |  0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |   0.02411 ± 0.007351   | 0 ± 0  |  0 ± 0  |  0.002632 ± 0.0003141  |
| Bin3   |  0.009951 ± 0.001961   |   0.007181 ± 0.0038   |         0 ± 0         |  0.0216 ± 0.01527  |         0 ± 0         |   0.03873 ± 0.01586    | 0 ± 0  |  0 ± 0  |  0.01039 ± 0.0005491   |
| Bin4   |   0.01427 ± 0.002314   |  0.007181 ± 0.004763  |         0 ± 0         | 0.08295 ± 0.05602  |  0.003092 ± 0.002245  |    0.1075 ± 0.05632    | 0 ± 0  |  0 ± 0  |  0.02282 ± 0.0007708   |
| Bin5   |   0.01718 ± 0.002574   |   0.0158 ± 0.005921   |         0 ± 0         |    0 ± 0.01527     | -0.001186 ± 0.001186  |   0.03179 ± 0.01663    | 0 ± 0  |  0 ± 0  |    0.1229 ± 0.06425    |
| Bin6   |   0.0259 ± 0.003126    |   0.0158 ± 0.006887   |         0 ± 0         | -0.0324 ± 0.01871  |  0.001186 ± 0.001186  |   0.01048 ± 0.02021    | 0 ± 0  |  0 ± 0  |   0.08394 ± 0.04544    |
| Bin7   |   0.02341 ± 0.002949   |  0.01293 ± 0.006887   |         0 ± 0         |  0.0216 ± 0.01527  |   0.03434 ± 0.03434   |   0.09227 ± 0.03832    | 0 ± 0  |  0 ± 0  |    0.0879 ± 0.04544    |
| Bin8   |   0.02177 ± 0.00285    |  0.01436 ± 0.006736   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002626 ± 0.003781  |   0.05481 ± 0.01456    | 0 ± 0  |  0 ± 0  |    0.1324 ± 0.09086    |
| Bin9   |    0.019 ± 0.002671    |  0.02011 ± 0.008124   |   0.09854 ± 0.09854   |    0 ± 0.01527     |  0.002372 ± 0.001677  |     0.14 ± 0.1001      | 0 ± 0  |  0 ± 0  |    0.0868 ± 0.04544    |
| Bin10  |   0.02045 ± 0.002774   |  0.01005 ± 0.007181   |   0.09854 ± 0.09854   |  -0.0108 ± 0.0108  |  0.003558 ± 0.002054  |    0.1218 ± 0.09945    | 0 ± 0  |  0 ± 0  |    0.1277 ± 0.06425    |
| Bin11  |   0.01645 ± 0.00247    |  0.03447 ± 0.008617   |  0.005248 ± 0.005248  |  0.0216 ± 0.0216   |  0.003092 ± 0.002245  |   0.08086 ± 0.02407    | 0 ± 0  |  0 ± 0  |   0.03289 ± 0.06425    |
| Bin12  |   0.01564 ± 0.002406   |   0.02154 ± 0.00825   |  0.005248 ± 0.005248  |  0.0216 ± 0.0216   |         0 ± 0         |   0.06403 ± 0.02383    | 0 ± 0  |  0 ± 0  |   0.07378 ± 0.04543    |
| Bin13  |   0.01227 ± 0.002104   |  0.02441 ± 0.007462   |         0 ± 0         | 0.06135 ± 0.05169  |         0 ± 0         |   0.09804 ± 0.05227    | 0 ± 0  |  0 ± 0  |    0.1143 ± 0.06425    |
| Bin14  |   0.007364 ± 0.00164   |  0.01723 ± 0.007599   | -0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |  0.001186 ± 0.001186  |   0.009735 ± 0.01435   | 0 ± 0  |  0 ± 0  |  0.02015 ± 0.0008021   |
| Bin15  |   0.009593 ± 0.00184   |   0.0316 ± 0.008374   |         0 ± 0         | 0.06135 ± 0.05169  |     0 ± 0.001677      |    0.1025 ± 0.05242    | 0 ± 0  |  0 ± 0  |  0.01773 ± 0.0007856   |
| Bin16  |  0.009363 ± 0.001883   |  0.001436 ± 0.00626   |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |   0.02566 ± 0.01372    | 0 ± 0  |  0 ± 0  |  0.01437 ± 0.0007508   |
| Bin17  |  0.006499 ± 0.001565   |  0.01867 ± 0.007734   |         0 ± 0         |       0 ± 0        |  0.003558 ± 0.002054  |   0.02873 ± 0.008154   | 0 ± 0  |  0 ± 0  |    0.1034 ± 0.06425    |
| Bin18  |  0.007773 ± 0.001697   |  0.01723 ± 0.006736   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.02501 ± 0.006947   | 0 ± 0  |  0 ± 0  |  0.009566 ± 0.0005921  |
| Bin19  |  0.007271 ± 0.001676   |  0.02011 ± 0.006736   |         0 ± 0         |       0 ± 0        | -0.001186 ± 0.001186  |   0.02619 ± 0.007042   | 0 ± 0  |  0 ± 0  |  0.008143 ± 0.0005353  |
