+--------+-----------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+---------+-----------------------+
| Bin#   |          ZZ           |         ttZ          |        Higgs         |         WZ         |         Other         |        Total         |  data  |  Ratio  |          WWZ          |
|--------+-----------------------+----------------------+----------------------+--------------------+-----------------------+----------------------+--------+---------+-----------------------+
| Bin0   |         0 ± 0         |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |  0.04885 ± 0.004298   |   0.1163 ± 0.01618   | 0.005248 ± 0.005248  | 0.06135 ± 0.05602  |     0 ± 0.002372      |   0.2318 ± 0.05876   | 0 ± 0  |  0 ± 0  |    0.2903 ± 0.1285    |
| Bin2   |   0.03595 ± 0.00364   |  0.07324 ± 0.01472   |  0.0105 ± 0.007422   |    0 ± 0.01527     |   0.03434 ± 0.03438   |   0.154 ± 0.04123    | 0 ± 0  |  0 ± 0  |    0.3188 ± 0.1016    |
| Bin3   |  0.02904 ± 0.003288   |  0.03016 ± 0.01244   |   0.1038 ± 0.09868   |  0.0324 ± 0.01871  |   0.03315 ± 0.03436   |   0.2285 ± 0.1069    | 0 ± 0  |  0 ± 0  |   0.1528 ± 0.06425    |
| Bin4   |  0.02813 ± 0.003247   |  0.02441 ± 0.009634  |     0 ± 0.007422     |       0 ± 0        |  0.003092 ± 0.003266  |   0.05564 ± 0.013    | 0 ± 0  |  0 ± 0  |   0.1374 ± 0.06425    |
| Bin5   |  0.02077 ± 0.002799   |  0.01436 ± 0.009526  |    0.109 ± 0.0991    |  0.0108 ± 0.02415  |  0.003092 ± 0.002245  |   0.1581 ± 0.1025    | 0 ± 0  |  0 ± 0  |   0.07881 ± 0.04544   |
| Bin6   |  0.01872 ± 0.002677   |  0.02298 ± 0.007866  |        0 ± 0         | -0.0324 ± 0.01871  |  0.001186 ± 0.002652  |  0.01048 ± 0.02064   | 0 ± 0  |  0 ± 0  |    0.117 ± 0.06425    |
| Bin7   |  0.01677 ± 0.002541   |  0.02154 ± 0.006581  |        0 ± 0         |  0.0108 ± 0.0108   |   0.03625 ± 0.03439   |  0.08536 ± 0.03673   | 0 ± 0  |  0 ± 0  |   0.06487 ± 0.04543   |
| Bin8   |  0.01618 ± 0.002427   |  0.01005 ± 0.005562  |        0 ± 0         |  0.06135 ± 0.0539  |  0.001906 ± 0.001906  |  0.08949 ± 0.05428   | 0 ± 0  |  0 ± 0  |  0.01621 ± 0.0006712  |
| Bin9   |  0.01245 ± 0.002202   |  0.02011 ± 0.005374  |        0 ± 0         | 0.05055 ± 0.05055  |  0.001186 ± 0.001186  |   0.08429 ± 0.0509   | 0 ± 0  |  0 ± 0  |  0.01375 ± 0.0006034  |
| Bin10  |  0.01036 ± 0.001928   |  0.0158 ± 0.005178   | 0.005248 ± 0.005248  |  0.0108 ± 0.0108   |         0 ± 0         |  0.04221 ± 0.01322   | 0 ± 0  |  0 ± 0  |  0.01038 ± 0.0005306  |
| Bin11  |  0.007952 ± 0.001764  |  0.0158 ± 0.004763   |        0 ± 0         |  0.0324 ± 0.01871  |         0 ± 0         |  0.05615 ± 0.01939   | 0 ± 0  |  0 ± 0  | 0.009373 ± 0.0005505  |
| Bin12  |  0.007316 ± 0.001676  |     0 ± 0.003518     |        0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         | -0.003485 ± 0.01148  | 0 ± 0  | -0 ± 0  |   0.05331 ± 0.04543   |
| Bin13  |  0.007225 ± 0.001667  | 0.005745 ± 0.004541  |        0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |  0.01416 ± 0.004981  | 0 ± 0  |  0 ± 0  | 0.005663 ± 0.0003678  |
| Bin14  |  0.007135 ± 0.001636  | 0.002872 ± 0.004062  |        0 ± 0         |  -0.0108 ± 0.0108  |  0.001186 ± 0.001186  | 0.0003925 ± 0.01172  | 0 ± 0  |  0 ± 0  |  0.00488 ± 0.0003547  |
| Bin15  |  0.006318 ± 0.001531  | 0.004308 ± 0.002487  |        0 ± 0         |  0.0216 ± 0.01527  | -0.001186 ± 0.001186  |   0.03104 ± 0.0156   | 0 ± 0  |  0 ± 0  | 0.004423 ± 0.0003768  |
| Bin16  |  0.006725 ± 0.001615  |  0.01005 ± 0.004308  | 0.005248 ± 0.005248  |       0 ± 0        |         0 ± 0         |  0.02203 ± 0.00698   | 0 ± 0  |  0 ± 0  | 0.003325 ± 0.0003098  |
| Bin17  |  0.003546 ± 0.001096  |     0 ± 0.002872     |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.003546 ± 0.003074  | 0 ± 0  |  0 ± 0  |  0.00327 ± 0.000326   |
| Bin18  | 0.001455 ± 0.0007326  | 0.004308 ± 0.003211  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.005763 ± 0.003294  | 0 ± 0  |  0 ± 0  | 0.002383 ± 0.0001995  |
| Bin19  | 0.002773 ± 0.0009842  | 0.001436 ± 0.002487  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.004209 ± 0.002675  | 0 ± 0  |  0 ± 0  | 0.002418 ± 0.0002501  |
