+--------+-----------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |          ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ          |
|--------+-----------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+-----------------------+
| Bin0   |         0 ± 0         |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |  0.06608 ± 0.004956   |   0.1178 ± 0.01817    |     0 ± 0.007422      |  0.0216 ± 0.03055  |   0.03815 ± 0.03461   |    0.2436 ± 0.05041    | 0 ± 0  |  0 ± 0  |    0.4052 ± 0.1113    |
| Bin2   |  0.04799 ± 0.004287   |   0.06032 ± 0.01407   |   0.01574 ± 0.00909   |  0.0432 ± 0.03055  |  0.004278 ± 0.003043  |    0.1715 ± 0.03524    | 0 ± 0  |  0 ± 0  |    0.2356 ± 0.1016    |
| Bin3   |  0.03518 ± 0.003585   |   0.07037 ± 0.01385   |   0.1143 ± 0.09896    |  0.0108 ± 0.01871  |  0.001186 ± 0.001186  |    0.2318 ± 0.1017     | 0 ± 0  |  0 ± 0  |   0.2005 ± 0.07869    |
| Bin4   |   0.0235 ± 0.002928   |   0.02154 ± 0.01026   |         0 ± 0         | 0.03975 ± 0.05169  |   0.03553 ± 0.03436   |    0.1203 ± 0.06298    | 0 ± 0  |  0 ± 0  |   0.1773 ± 0.07869    |
| Bin5   |  0.02022 ± 0.002763   |  0.01723 ± 0.008374   | -0.005248 ± 0.005248  |       0 ± 0        |  0.001906 ± 0.001906  |   0.03412 ± 0.01044    | 0 ± 0  |  0 ± 0  |   0.03104 ± 0.06425   |
| Bin6   |  0.01573 ± 0.002427   |  0.03303 ± 0.007996   |  0.005248 ± 0.005248  | 0.03975 ± 0.05169  |         0 ± 0         |   0.09375 ± 0.05263    | 0 ± 0  |  0 ± 0  |  0.0222 ± 0.0007747   |
| Bin7   |  0.01082 ± 0.001996   |  0.02011 ± 0.007323   |         0 ± 0         | -0.0108 ± 0.01871  |         0 ± 0         |   0.02012 ± 0.02019    | 0 ± 0  |  0 ± 0  |  0.01681 ± 0.0006844  |
| Bin8   |   0.01604 ± 0.0025    |  0.01149 ± 0.004975   |  0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.001186  |   0.03396 ± 0.007743   | 0 ± 0  |  0 ± 0  |  0.01521 ± 0.0007279  |
| Bin9   |  0.01068 ± 0.001995   |  0.01293 ± 0.004763   |         0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         |   0.01281 ± 0.01197    | 0 ± 0  |  0 ± 0  |   0.05694 ± 0.04543   |
| Bin10  |  0.007679 ± 0.001725  |  0.01005 ± 0.004763   |         0 ± 0         |    0 ± 0.01527     |  0.001186 ± 0.001186  |   0.01892 ± 0.01614    | 0 ± 0  |  0 ± 0  | 0.009293 ± 0.0005274  |
| Bin11  |  0.008633 ± 0.001848  |     0 ± 0.002872      |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |     0 ± 0.001677      |    0.02468 ± 0.0126    | 0 ± 0  |  0 ± 0  |   0.05279 ± 0.04543   |
| Bin12  |  0.01118 ± 0.002085   |  0.002872 ± 0.004062  |   0.09854 ± 0.09854   |       0 ± 0        | -0.001186 ± 0.001186  |    0.1114 ± 0.09865    | 0 ± 0  |  0 ± 0  |  0.006864 ± 0.000465  |
| Bin13  |  0.004364 ± 0.00124   |  0.007181 ± 0.003211  |         0 ± 0         |       0 ± 0        |     0 ± 0.001677      |   0.01154 ± 0.003829   | 0 ± 0  |  0 ± 0  | 0.004554 ± 0.0002969  |
| Bin14  |  0.007315 ± 0.001705  |  0.007181 ± 0.003211  |         0 ± 0         |       0 ± 0        |  0.001186 ± 0.001186  |   0.01568 ± 0.003825   | 0 ± 0  |  0 ± 0  | 0.004648 ± 0.0004094  |
| Bin15  |  0.003183 ± 0.001018  |  0.002872 ± 0.002031  |         0 ± 0         |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |    0.01804 ± 0.0111    | 0 ± 0  |  0 ± 0  | 0.003482 ± 0.0003293  |
| Bin16  |  0.003271 ± 0.001156  |  0.002872 ± 0.002872  |         0 ± 0         |  0.0216 ± 0.01527  |         0 ± 0         |   0.02775 ± 0.01559    | 0 ± 0  |  0 ± 0  |  0.002328 ± 0.000247  |
| Bin17  | 0.002773 ± 0.0009842  |  0.008617 ± 0.003518  |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |    0.02219 ± 0.0114    | 0 ± 0  |  0 ± 0  | 0.001823 ± 0.0001479  |
| Bin18  |  0.003226 ± 0.001112  | -0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00179 ± 0.001816   | 0 ± 0  |  0 ± 0  | 0.001791 ± 0.0002082  |
| Bin19  | 0.001227 ± 0.0007082  | -0.001436 ± 0.001436  |         0 ± 0         |       0 ± 0        |         0 ± 0         | -0.0002096 ± 0.001601  | 0 ± 0  | -0 ± 0  |  0.001578 ± 0.000203  |
