+--------+-------------------+----------------------+--------------------+--------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin#   |        ZZ         |         ttZ          |       Higgs        |         WZ         |         Other         |       Total       |     data     |       Ratio       |          WWZ           |
|--------+-------------------+----------------------+--------------------+--------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |   274 ± 0.4456    |  0.06738 ± 0.01462   |  0.5746 ± 0.3028   | 0.04086 ± 0.07077  |   0.03846 ± 0.03745   |  274.7 ± 0.5448   | 223 ± 14.93  | 0.8119 ± 0.05439  |    0.2312 ± 0.09824    |
| Bin2   |  170.8 ± 0.3518   |   0.05014 ± 0.0113   |   0.383 ± 0.2346   |    0 ± 0.05779     |  0.004963 ± 0.004934  |  171.3 ± 0.4269   | 170 ± 13.04  | 0.9925 ± 0.07616  |    0.1389 ± 0.07609    |
| Bin3   |  98.44 ± 0.2673   |  0.02977 ± 0.008724  | -0.1145 ± 0.09667  |       0 ± 0        |  0.002807 ± 0.003438  |  98.36 ± 0.2844   |   100 ± 10   |  1.017 ± 0.1017   |  0.004188 ± 0.0003358  |
| Bin4   |   61.82 ± 0.212   |  0.02194 ± 0.006648  |  0.1051 ± 0.09622  |       0 ± 0        |  0.001404 ± 0.002431  |  61.95 ± 0.2329   |  53 ± 7.28   |  0.8555 ± 0.1176  |   0.04616 ± 0.04393    |
| Bin5   |  42.42 ± 0.1758   | 0.006268 ± 0.004955  |       0 ± 0        |       0 ± 0        |  0.005614 ± 0.003438  |  42.43 ± 0.1759   |  37 ± 6.083  |  0.8721 ± 0.1434  |   -0.04249 ± 0.04393   |
| Bin6   |  30.81 ± 0.1498   | 0.006268 ± 0.004955  |       0 ± 0        |       0 ± 0        |  0.001404 ± 0.001404  |  30.82 ± 0.1499   |  23 ± 4.796  |  0.7463 ± 0.1557  |   0.001284 ± 0.00015   |
| Bin7   |  22.54 ± 0.1282   |  0.01097 ± 0.005197  |       0 ± 0        |       0 ± 0        |  0.002807 ± 0.001985  |  22.55 ± 0.1284   |  35 ± 5.916  |  1.552 ± 0.2625   |   0.04468 ± 0.04393    |
| Bin8   |  16.52 ± 0.1098   | 0.004701 ± 0.004146  |       0 ± 0        |       0 ± 0        |  0.001404 ± 0.001404  |  16.52 ± 0.1099   |    25 ± 5    |  1.513 ± 0.3028   | 0.0007972 ± 0.0001849  |
| Bin9   |  11.86 ± 0.09303  |     0 ± 0.002216     |       0 ± 0        |       0 ± 0        |  0.002807 ± 0.001985  |  11.86 ± 0.09307  |  20 ± 4.472  |  1.686 ± 0.3772   | 0.0003145 ± 9.934e-05  |
| Bin10  |  8.541 ± 0.07908  | 0.001567 ± 0.001567  |       0 ± 0        |       0 ± 0        | -0.001404 ± 0.001404  |  8.542 ± 0.07911  |  14 ± 3.742  |  1.639 ± 0.4383   |   0.04417 ± 0.04393    |
| Bin11  |  6.244 ± 0.06757  | 0.001567 ± 0.002714  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  6.246 ± 0.06762  |  5 ± 2.236   |  0.8006 ± 0.3581  | 0.0003865 ± 0.0001296  |
| Bin12  |  4.653 ± 0.05846  | 0.001567 ± 0.002714  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  4.654 ± 0.05852  |  3 ± 1.732   |  0.6446 ± 0.3722  |  0.0001455 ± 4.2e-05   |
| Bin13  |  3.447 ± 0.05012  | 0.003134 ± 0.002216  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  3.45 ± 0.05017   |  2 ± 1.414   |   0.5797 ± 0.41   | 0.0001091 ± 3.638e-05  |
| Bin14  |  2.651 ± 0.04402  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  2.651 ± 0.04402  |  7 ± 2.646   |   2.64 ± 0.9989   |  7.275e-05 ± 2.97e-05  |
| Bin15  |  2.079 ± 0.03904  |        0 ± 0         | 0.09576 ± 0.09576  |       0 ± 0        |         0 ± 0         |  2.174 ± 0.1034   |    1 ± 1     |  0.4599 ± 0.4604  |  7.275e-05 ± 2.97e-05  |
| Bin16  |  1.667 ± 0.03495  | 0.001567 ± 0.001567  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  1.668 ± 0.03499  |  2 ± 1.414   |  1.199 ± 0.8481   |  4.85e-05 ± 2.425e-05  |
| Bin17  |  1.302 ± 0.03086  | 0.001567 ± 0.001567  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  1.303 ± 0.0309   |  3 ± 1.732   |   2.302 ± 1.33    | 2.425e-05 ± 2.425e-05  |
| Bin18  |  1.043 ± 0.02767  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  1.043 ± 0.02767  |    1 ± 1     |  0.9583 ± 0.9587  |   0.04393 ± 0.04393    |
| Bin19  | 0.8766 ± 0.02535  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.8766 ± 0.02535  |    0 ± 0     |       0 ± 0       | 6.063e-05 ± 2.711e-05  |
