+--------+-------------------+-----------------------+--------------------+---------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin#   |        ZZ         |          ttZ          |       Higgs        |         WZ          |         Other         |       Total       |     data     |       Ratio       |          WWZ           |
|--------+-------------------+-----------------------+--------------------+---------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin0   |       0 ± 0       |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |       0 ± 0       |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin2   |       0 ± 0       |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin3   |  110.5 ± 0.2828   |   0.04701 ± 0.01063   | 0.08639 ± 0.09622  | -0.04086 ± 0.04086  |  0.009825 ± 0.005787  |  110.6 ± 0.3017   |  104 ± 10.2  | 0.9403 ± 0.09224  |   0.09309 ± 0.08786    |
| Bin4   |   178 ± 0.3592    |   0.03447 ± 0.01039   |   0.383 ± 0.192    |        0 ± 0        |   0.03921 ± 0.03744   |  178.5 ± 0.4091   | 151 ± 12.29  |  0.846 ± 0.06887  |    0.1393 ± 0.07609    |
| Bin5   |  201.8 ± 0.3829   |   0.04544 ± 0.01097   |  0.2873 ± 0.2141   |  0.04086 ± 0.04086  |  0.002807 ± 0.003438  |  202.2 ± 0.4408   | 214 ± 14.63  |  1.058 ± 0.07239  |   0.05183 ± 0.04393    |
| Bin6   |  157.4 ± 0.3385   |   0.04544 ± 0.01051   |  -0.1915 ± 0.1915  |  0.04086 ± 0.04086  |  0.005614 ± 0.003438  |  157.3 ± 0.3912   | 148 ± 12.17  | 0.9407 ± 0.07736  |   0.04954 ± 0.04393    |
| Bin7   |   60.1 ± 0.2093   |   0.01724 ± 0.00683   |  0.1915 ± 0.1354   | -0.04086 ± 0.04086  |  0.002807 ± 0.002807  |  60.27 ± 0.2527   |  61 ± 7.81   |  1.012 ± 0.1297   |    0.134 ± 0.07609     |
| Bin8   |  23.81 ± 0.1316   |   0.0141 ± 0.005197   |  0.1915 ± 0.1354   |        0 ± 0        | -0.001404 ± 0.001404  |  24.02 ± 0.1889   |    25 ± 5    |  1.041 ± 0.2083   | 0.0009669 ± 0.0001896  |
| Bin9   |  12.37 ± 0.09471  |  0.004701 ± 0.004146  |       0 ± 0        |        0 ± 0        |     0 ± 0.001985      |  12.38 ± 0.09483  |  8 ± 2.828   |  0.6463 ± 0.2286  | 0.0005555 ± 0.0001587  |
| Bin10  |  7.384 ± 0.0732   |     0 ± 0.004432      |       0 ± 0        |        0 ± 0        |  0.001404 ± 0.001404  |  7.386 ± 0.07335  |    4 ± 2     |  0.5416 ± 0.2708  | 0.0004228 ± 0.0001313  |
| Bin11  |  4.674 ± 0.05831  |  0.001567 ± 0.001567  |       0 ± 0        |        0 ± 0        |         0 ± 0         |  4.676 ± 0.05833  |    4 ± 2     |  0.8555 ± 0.4279  | 0.0001213 ± 3.834e-05  |
| Bin12  |  3.163 ± 0.04796  |  0.003134 ± 0.003134  |       0 ± 0        |        0 ± 0        |         0 ± 0         |  3.166 ± 0.04807  |  2 ± 1.414   |  0.6317 ± 0.4468  | 0.0002895 ± 0.0001261  |
| Bin13  |  2.236 ± 0.04034  | -0.001567 ± 0.001567  |       0 ± 0        |        0 ± 0        |         0 ± 0         |  2.234 ± 0.04037  |  3 ± 1.732   |  1.343 ± 0.7756   |    0.044 ± 0.04393     |
| Bin14  |  1.597 ± 0.03405  |         0 ± 0         |       0 ± 0        |  0.04086 ± 0.04086  |         0 ± 0         |  1.638 ± 0.05319  |    0 ± 0     |       0 ± 0       | 6.063e-05 ± 2.711e-05  |
| Bin15  |  1.154 ± 0.0288   |     0 ± 0.002216      |       0 ± 0        |        0 ± 0        |         0 ± 0         |  1.154 ± 0.02889  |  2 ± 1.414   |   1.733 ± 1.226   | 1.213e-05 ± 1.213e-05  |
| Bin16  | 0.8726 ± 0.02515  |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         | 0.8726 ± 0.02515  |  2 ± 1.414   |   2.292 ± 1.622   | 2.425e-05 ± 1.715e-05  |
| Bin17  | 0.6069 ± 0.02098  | -0.001567 ± 0.001567  |       0 ± 0        |        0 ± 0        |         0 ± 0         | 0.6053 ± 0.02104  |    0 ± 0     |       0 ± 0       | 2.425e-05 ± 1.715e-05  |
| Bin18  |  0.5119 ± 0.0192  |         0 ± 0         | 0.09576 ± 0.09576  |        0 ± 0        |         0 ± 0         | 0.6076 ± 0.09767  |    0 ± 0     |       0 ± 0       | 2.425e-05 ± 1.715e-05  |
| Bin19  | 0.4025 ± 0.01712  |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         | 0.4025 ± 0.01712  |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin20  | 0.2918 ± 0.01445  |         0 ± 0         |       0 ± 0        |        0 ± 0        |         0 ± 0         | 0.2918 ± 0.01445  |    0 ± 0     |       0 ± 0       | 2.425e-05 ± 1.715e-05  |
| Bin21  |  1.349 ± 0.03132  |     0 ± 0.002216      |       0 ± 0        |        0 ± 0        |         0 ± 0         |  1.349 ± 0.0314   |    0 ± 0     |       0 ± 0       |  4.85e-05 ± 2.97e-05   |
+--------+-------------------+-----------------------+--------------------+---------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
