+--------+------------------+----------------------+---------------------+---------------------+-----------------------+------------------+--------------+-------------------+------------------------+
| Bin#   |        ZZ        |         ttZ          |        Higgs        |         WZ          |         Other         |      Total       |     data     |       Ratio       |          WWZ           |
|--------+------------------+----------------------+---------------------+---------------------+-----------------------+------------------+--------------+-------------------+------------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |      0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |      0 ± 0       |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |      0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin2   |      0 ± 0       |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |      0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin3   |      0 ± 0       |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |      0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin4   | 7.396 ± 0.07205  | 0.001567 ± 0.001567  |  0.09576 ± 0.09576  |        0 ± 0        |         0 ± 0         |  7.493 ± 0.1198  |  5 ± 2.236   |  0.6672 ± 0.2986  | 0.0003145 ± 9.934e-05  |
| Bin5   |  26.83 ± 0.1379  | 0.007834 ± 0.003504  |        0 ± 0        |  0.04086 ± 0.04086  | -0.002807 ± 0.001985  |  26.87 ± 0.1439  |  24 ± 4.899  |  0.8931 ± 0.1824  |  0.001198 ± 0.0001816  |
| Bin6   |   64.3 ± 0.215   | 0.009401 ± 0.005428  |  0.09576 ± 0.09576  |  0.04086 ± 0.04086  |  0.002807 ± 0.002807  |  64.45 ± 0.239   |  63 ± 7.937  |  0.9775 ± 0.1232  |   0.04589 ± 0.04393    |
| Bin7   |  134.5 ± 0.3126  |  0.02507 ± 0.006268  |   0.1822 ± 0.1358   |     0 ± 0.05779     |   0.03565 ± 0.03714   |  134.7 ± 0.3477  | 134 ± 11.58  | 0.9947 ± 0.08597  |   0.00455 ± 0.00036    |
| Bin8   |   128 ± 0.3059   |  0.01254 ± 0.008582  |   0.2967 ± 0.2143   | -0.04086 ± 0.04086  |  0.001404 ± 0.003713  |  128.3 ± 0.3759  | 128 ± 11.31  | 0.9979 ± 0.08825  |    0.0922 ± 0.06213    |
| Bin9   |  100.1 ± 0.2702  |  0.02037 ± 0.006069  | -0.009372 ± 0.1358  |        0 ± 0        |  0.001404 ± 0.004211  |  100.1 ± 0.3025  |    81 ± 9    | 0.8093 ± 0.08995  |    0.1357 ± 0.07609    |
| Bin10  |  74.44 ± 0.2328  |  0.01567 ± 0.006648  |  0.09576 ± 0.09576  |        0 ± 0        |  0.004211 ± 0.002431  |  74.55 ± 0.2518  |  82 ± 9.055  |   1.1 ± 0.1215    |  0.002835 ± 0.0002318  |
| Bin11  |  54.76 ± 0.1993  |  0.01724 ± 0.007834  |        0 ± 0        |        0 ± 0        |  0.004211 ± 0.003713  |  54.78 ± 0.1995  |  45 ± 6.708  |  0.8215 ± 0.1225  |  0.002082 ± 0.0002369  |
| Bin12  |  40.17 ± 0.1705  | 0.003134 ± 0.005863  |   0.1915 ± 0.1354   |        0 ± 0        |  0.001404 ± 0.002431  |  40.36 ± 0.2179  |  31 ± 5.568  |   0.768 ± 0.138   |   0.04621 ± 0.04393    |
| Bin13  |  29.61 ± 0.1463  | 0.007834 ± 0.005197  | -0.09576 ± 0.09576  |        0 ± 0        |         0 ± 0         |  29.52 ± 0.175   |  37 ± 6.083  |  1.253 ± 0.2062   |  0.001187 ± 0.0001637  |
| Bin14  |  22.43 ± 0.1273  |  0.0141 ± 0.005197   | -0.09576 ± 0.09576  |        0 ± 0        |  0.00356 ± 0.002573   |  22.35 ± 0.1594  |  19 ± 4.359  |  0.8501 ± 0.1951  |   0.04553 ± 0.04393    |
| Bin15  |  16.79 ± 0.1103  | 0.004701 ± 0.005197  |  0.09576 ± 0.09576  |        0 ± 0        |  0.002807 ± 0.001985  |  16.89 ± 0.1461  |  10 ± 3.162  |  0.592 ± 0.1873   | 0.0006911 ± 9.154e-05  |
| Bin16  |  12.89 ± 0.0965  | 0.009401 ± 0.004955  |        0 ± 0        |        0 ± 0        |     0 ± 0.001985      | 12.89 ± 0.09664  |  20 ± 4.472  |   1.551 ± 0.347   |   -0.04316 ± 0.04393   |
| Bin17  | 9.875 ± 0.08453  | 0.003134 ± 0.003838  |        0 ± 0        |        0 ± 0        |         0 ± 0         | 9.879 ± 0.08462  |  10 ± 3.162  |  1.012 ± 0.3202   | 0.0005206 ± 0.0001125  |
| Bin18  |  7.707 ± 0.0748  | 0.006268 ± 0.003134  |        0 ± 0        |        0 ± 0        |  0.001404 ± 0.001404  | 7.714 ± 0.07488  |    9 ± 3     |   1.167 ± 0.389   | 0.0004835 ± 0.0001341  |
| Bin19  |  6.096 ± 0.0665  | 0.004701 ± 0.004146  |  0.09576 ± 0.09576  |        0 ± 0        |         0 ± 0         |  6.196 ± 0.1167  |  7 ± 2.646   |   1.13 ± 0.4275   | 0.0005547 ± 0.0001759  |
