+--------+---------------------+----------------------+---------------------+---------------------+-----------------------+---------------------+--------------+-------------------+------------------------+
| Bin#   |         ZZ          |         ttZ          |        Higgs        |         WZ          |         Other         |        Total        |     data     |       Ratio       |          WWZ           |
|--------+---------------------+----------------------+---------------------+---------------------+-----------------------+---------------------+--------------+-------------------+------------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |        0 ± 0        |        0 ± 0        |         0 ± 0         |        0 ± 0        |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |   102.5 ± 0.2746    | 0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |  0.001404 ± 0.001404  |   102.5 ± 0.2746    | 101 ± 10.05  |  0.9855 ± 0.0981  |  0.0006063 ± 8.91e-05  |
| Bin2   |   195.4 ± 0.3778    | 0.006268 ± 0.003134  |   0.1915 ± 0.1915   |        0 ± 0        |  0.001404 ± 0.001404  |   195.6 ± 0.4236    | 200 ± 14.14  |  1.022 ± 0.07232  |   0.08947 ± 0.06213    |
| Bin3   |    173.7 ± 0.355    | 0.006268 ± 0.003134  |   0.1915 ± 0.1354   |        0 ± 0        |  0.002807 ± 0.002807  |   173.9 ± 0.3799    | 166 ± 12.88  |  0.9544 ± 0.0741  |  0.002737 ± 0.0002408  |
| Bin4   |    122 ± 0.2967     |  0.01097 ± 0.00565   |   0.2873 ± 0.2141   |        0 ± 0        |     0 ± 0.001985      |   122.3 ± 0.3659    | 112 ± 10.58  | 0.9155 ± 0.08655  |   0.04691 ± 0.04393    |
| Bin5   |    76.64 ± 0.235    | 0.007834 ± 0.004146  |   0.1915 ± 0.1354   |        0 ± 0        |  0.004211 ± 0.003713  |   76.84 ± 0.2712    |  73 ± 8.544  |   0.95 ± 0.1112   |   0.04758 ± 0.04393    |
| Bin6   |   45.07 ± 0.1801    |  0.01254 ± 0.005428  |  0.09576 ± 0.09576  |        0 ± 0        |  0.002807 ± 0.003438  |   45.18 ± 0.2041    |    36 ± 6    |  0.7968 ± 0.1328  |  0.003499 ± 0.0002942  |
| Bin7   |   24.89 ± 0.1338    | 0.007834 ± 0.005197  |   0.2009 ± 0.1358   |        0 ± 0        |   0.04483 ± 0.03733   |   25.14 ± 0.1943    |  21 ± 4.583  |  0.8352 ± 0.1824  |   0.04698 ± 0.04393    |
| Bin8   |   13.29 ± 0.09773   |  0.01254 ± 0.005428  |        0 ± 0        |     0 ± 0.05779     |  0.004211 ± 0.003138  |    13.3 ± 0.1137    |    4 ± 2     |  0.3007 ± 0.1503  |  0.00225 ± 0.0002656   |
| Bin9   |   7.043 ± 0.0711    |  0.01254 ± 0.005428  |     0 ± 0.1354      |        0 ± 0        | -0.001404 ± 0.002431  |   7.054 ± 0.1531    |  6 ± 2.449   |  0.8506 ± 0.3477  |  0.001998 ± 0.0002066  |
| Bin10  |   3.699 ± 0.05157   |  0.02037 ± 0.007834  | -0.09576 ± 0.09576  |        0 ± 0        |  0.001404 ± 0.001404  |   3.625 ± 0.1091    |  3 ± 1.732   |  0.8276 ± 0.4785  |  0.001923 ± 0.0002454  |
| Bin11  |   1.849 ± 0.03648   |  0.01724 ± 0.00683   |        0 ± 0        | -0.04086 ± 0.04086  | -0.001404 ± 0.001404  |   1.824 ± 0.05522   |  3 ± 1.732   |  1.645 ± 0.9508   |   0.08934 ± 0.06213    |
| Bin12  |   1.008 ± 0.02704   |  0.01097 ± 0.005197  |        0 ± 0        |        0 ± 0        |     0 ± 0.001985      |   1.018 ± 0.02761   |  3 ± 1.732   |   2.946 ± 1.702   |   -0.04313 ± 0.04393   |
| Bin13  |   0.491 ± 0.01882   | 0.006268 ± 0.004955  |        0 ± 0        |  0.04086 ± 0.04086  |  0.002807 ± 0.001985  |   0.541 ± 0.0453    |    0 ± 0     |       0 ± 0       | 0.0008472 ± 0.0001496  |
| Bin14  |   0.2806 ± 0.0144   |  0.01254 ± 0.004955  |        0 ± 0        |        0 ± 0        | -0.001404 ± 0.002431  |  0.2918 ± 0.01542   |    0 ± 0     |       0 ± 0       |  0.0003638 ± 7.07e-05  |
| Bin15  |  0.1523 ± 0.01052   |     0 ± 0.003134     |        0 ± 0        |        0 ± 0        | -0.001404 ± 0.001404  |  0.1509 ± 0.01107   |    0 ± 0     |       0 ± 0       |   0.08836 ± 0.06213    |
| Bin16  | 0.09503 ± 0.008378  |  0.004701 ± 0.00565  | -0.01874 ± 0.01325  |        0 ± 0        |  0.001404 ± 0.001404  |  0.08239 ± 0.01673  |    0 ± 0     |       0 ± 0       | 0.0005312 ± 0.0001596  |
| Bin17  | 0.03838 ± 0.005328  | 0.004701 ± 0.004701  |        0 ± 0        |        0 ± 0        |         0 ± 0         | 0.04308 ± 0.007105  |    0 ± 0     |       0 ± 0       | 0.0003137 ± 0.0001261  |
| Bin18  | 0.03968 ± 0.005487  |  0.01097 ± 0.004701  |        0 ± 0        |        0 ± 0        | -0.001404 ± 0.001404  |  0.04924 ± 0.00736  |    0 ± 0     |       0 ± 0       | 0.0004948 ± 0.0001564  |
| Bin19  | 0.02051 ± 0.003898  |     0 ± 0.003838     |        0 ± 0        |        0 ± 0        |         0 ± 0         |  0.02051 ± 0.00547  |    0 ± 0     |       0 ± 0       | 0.0002175 ± 9.479e-05  |
