+--------+----------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+--------+--------+------------------------+
| Bin#   |          ZZ          |         ttZ          |        Higgs         |         WZ          |         Other         |        Total         |  data  | Ratio  |          WWZ           |
|--------+----------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0         |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   | 0.004455 ± 0.001826  | 0.004701 ± 0.003504  |        0 ± 0         |        0 ± 0        | -0.001404 ± 0.001404  | 0.007752 ± 0.004193  | 0 ± 0  | 0 ± 0  | 0.0008351 ± 0.0001511  |
| Bin2   |  0.0122 ± 0.003058   |  0.01567 ± 0.006648  |        0 ± 0         |  0.08172 ± 0.05779  |  0.002807 ± 0.001985  |   0.1124 ± 0.05828   | 0 ± 0  | 0 ± 0  |   -0.0307 ± 0.04394    |
| Bin3   |  0.03079 ± 0.004835  |  0.01724 ± 0.008438  |        0 ± 0         |        0 ± 0        | -0.001404 ± 0.003138  |  0.04663 ± 0.01022   | 0 ± 0  | 0 ± 0  |   0.09631 ± 0.04395    |
| Bin4   |  0.05083 ± 0.006227  |  0.03134 ± 0.01086   |        0 ± 0         |  0.04086 ± 0.04086  |  0.004963 ± 0.00545   |   0.128 ± 0.04308    | 0 ± 0  | 0 ± 0  |    0.1855 ± 0.06215    |
| Bin5   |  0.09904 ± 0.008643  |  0.04387 ± 0.01254   |        0 ± 0         |        0 ± 0        | -0.001404 ± 0.003713  |   0.1415 ± 0.01567   | 0 ± 0  | 0 ± 0  |    0.4419 ± 0.1162     |
| Bin6   |  0.09889 ± 0.008712  |  0.04074 ± 0.01311   | 0.009372 ± 0.009372  |     0 ± 0.05779     |   0.07412 ± 0.05252   |   0.2231 ± 0.08021   | 0 ± 0  | 0 ± 0  |    0.3334 ± 0.08788    |
| Bin7   |  0.1145 ± 0.009329   |  0.06894 ± 0.01486   |  0.09576 ± 0.09576   |  0.08172 ± 0.05779  |   0.03846 ± 0.03724   |   0.3993 ± 0.1192    | 0 ± 0  | 0 ± 0  |    0.1648 ± 0.00195    |
| Bin8   |  0.1085 ± 0.009112   |  0.07678 ± 0.01357   |  0.01874 ± 0.01325   |  0.08172 ± 0.05779  |   0.04408 ± 0.03724   |   0.3299 ± 0.0719    | 0 ± 0  | 0 ± 0  |    0.2913 ± 0.07612    |
| Bin9   |  0.1064 ± 0.009029   |  0.06608 ± 0.01476   |        0 ± 0         |  0.1634 ± 0.08172   |  0.005614 ± 0.005251  |   0.3415 ± 0.0837    | 0 ± 0  | 0 ± 0  |    0.1926 ± 0.07612    |
| Bin10  |  0.0901 ± 0.008222   |  0.06268 ± 0.01348   |     0 ± 0.01325      |        0 ± 0        |  0.004211 ± 0.003713  |   0.157 ± 0.02095    | 0 ± 0  | 0 ± 0  |    0.1763 ± 0.04397    |
| Bin11  |  0.09348 ± 0.00848   |  0.07364 ± 0.01527   |  0.02812 ± 0.01623   |  0.04086 ± 0.07077  |  0.00777 ± 0.003539   |   0.2439 ± 0.07477   | 0 ± 0  | 0 ± 0  |    0.2928 ± 0.1076     |
| Bin12  |  0.06431 ± 0.006994  |  0.09715 ± 0.01535   |  -0.08639 ± 0.09622  |  0.1226 ± 0.07077   |  0.01123 ± 0.004438   |   0.2089 ± 0.1207    | 0 ± 0  | 0 ± 0  |    0.319 ± 0.09825     |
| Bin13  |  0.06257 ± 0.006894  |  0.07678 ± 0.01527   |  0.02812 ± 0.02096   |  0.04086 ± 0.04086  |   0.03986 ± 0.03716   |   0.2482 ± 0.06141   | 0 ± 0  | 0 ± 0  |    0.2594 ± 0.08788    |
| Bin14  |  0.04527 ± 0.005878  |  0.04701 ± 0.01384   | 0.009372 ± 0.009372  |        0 ± 0        | -0.007018 ± 0.003713  |   0.09464 ± 0.0181   | 0 ± 0  | 0 ± 0  |    0.2435 ± 0.08787    |
| Bin15  |  0.03544 ± 0.005203  |  0.05484 ± 0.01263   |        0 ± 0         |        0 ± 0        |  0.004211 ± 0.003713  |  0.09449 ± 0.01416   | 0 ± 0  | 0 ± 0  |    0.1449 ± 0.06214    |
| Bin16  |  0.02363 ± 0.004176  |  0.04387 ± 0.01151   | 0.009372 ± 0.009372  |  0.04086 ± 0.04086  |  0.00356 ± 0.003808   |   0.1213 ± 0.04384   | 0 ± 0  | 0 ± 0  |    0.1344 ± 0.06214    |
| Bin17  |  0.0261 ± 0.004472   |  0.06111 ± 0.01283   |        0 ± 0         |  0.04086 ± 0.04086  |   0.03986 ± 0.03711   |   0.1679 ± 0.05684   | 0 ± 0  | 0 ± 0  |   0.08087 ± 0.04395    |
| Bin18  |  0.01595 ± 0.003504  |  0.06268 ± 0.01173   |        0 ± 0         |        0 ± 0        | -0.001404 ± 0.002431  |  0.07723 ± 0.01248   | 0 ± 0  | 0 ± 0  |   0.07482 ± 0.04394    |
| Bin19  |  0.01824 ± 0.003689  |  0.03134 ± 0.01193   |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.04958 ± 0.01249   | 0 ± 0  | 0 ± 0  |   0.07053 ± 0.04394    |
