+--------+--------------------+----------------------+--------------------+--------------------+-----------------------+--------------------+-------------+------------------+-------------------------+
| Bin#   |         ZZ         |         ttZ          |       Higgs        |         WZ         |         Other         |       Total        |    data     |      Ratio       |           WWZ           |
|--------+--------------------+----------------------+--------------------+--------------------+-----------------------+--------------------+-------------+------------------+-------------------------+
| Bin0   |       0 ± 0        |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0        |    0 ± 0    |      0 ± 0       |          0 ± 0          |
| Bin1   |       0 ± 0        |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0        |    0 ± 0    |      0 ± 0       |          0 ± 0          |
| Bin2   |       0 ± 0        |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0        |    0 ± 0    |      0 ± 0       |          0 ± 0          |
| Bin3   |   31.9 ± 0.1174    |  0.01554 ± 0.005726  |  0.1837 ± 0.1214   | 0.01359 ± 0.01359  |  0.001469 ± 0.002544  |   32.11 ± 0.1695   | 38 ± 6.164  |  1.183 ± 0.1921  |    0.08878 ± 0.06175    |
| Bin4   |   53.26 ± 0.1519   |  0.01899 ± 0.007911  |  0.08563 ± 0.1483  | 0.02718 ± 0.02718  |  0.001469 ± 0.003284  |   53.4 ± 0.2142    | 42 ± 6.481  | 0.7866 ± 0.1214  |    0.04551 ± 0.04366    |
| Bin5   |   62.73 ± 0.1655   |  0.01899 ± 0.006686  | -0.08563 ± 0.1486  | 0.01359 ± 0.01359  |   0.04334 ± 0.04633   |   62.72 ± 0.2277   | 67 ± 8.185  |  1.068 ± 0.1306  |  0.002452 ± 0.0002514   |
| Bin6   |   51.51 ± 0.1502   |  0.006905 ± 0.00598  | 0.08563 ± 0.08563  |       0 ± 0        |  0.001469 ± 0.001469  |   51.61 ± 0.173    | 50 ± 7.071  | 0.9689 ± 0.1371  |  0.001734 ± 0.0002532   |
| Bin7   |  18.92 ± 0.09129   | 0.008632 ± 0.005179  |       0 ± 0        |    0 ± 0.01922     |         0 ± 0         |  18.93 ± 0.09343   |   16 ± 4    | 0.8454 ± 0.2114  |  0.0007995 ± 0.0001439  |
| Bin8   |  7.448 ± 0.05711   | 0.003453 ± 0.004883  | 0.08563 ± 0.08563  |       0 ± 0        |     0 ± 0.002077      |   7.537 ± 0.1031   |  7 ± 2.646  | 0.9288 ± 0.3513  |  0.0004808 ± 0.0001629  |
| Bin9   |  3.894 ± 0.04113   |  0.001726 ± 0.00386  | 0.08563 ± 0.08563  |       0 ± 0        |         0 ± 0         |  3.981 ± 0.09508   |    4 ± 2    |  1.005 ± 0.5029  |  0.0001605 ± 0.0001121  |
| Bin10  |  2.308 ± 0.03175   | 0.003453 ± 0.003453  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  2.312 ± 0.03193   |  2 ± 1.414  | 0.8652 ± 0.6119  |  6.657e-05 ± 2.977e-05  |
| Bin11  |  1.477 ± 0.02543   | 0.003453 ± 0.003453  |       0 ± 0        |       0 ± 0        |         0 ± 0         |   1.48 ± 0.02566   |    1 ± 1    | 0.6756 ± 0.6757  |  0.0001065 ± 3.766e-05  |
| Bin12  |  0.983 ± 0.02066   | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        | -0.001469 ± 0.001469  |  0.9833 ± 0.02078  |    0 ± 0    |      0 ± 0       | -1.331e-05 ± 2.306e-05  |
| Bin13  |  0.6914 ± 0.01736  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.6914 ± 0.01736  |  2 ± 1.414  |  2.893 ± 2.047   |  0.0001206 ± 0.0001081  |
| Bin14  |  0.5061 ± 0.01491  | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.5078 ± 0.01501  |    1 ± 1    |   1.969 ± 1.97   |  2.663e-05 ± 1.883e-05  |
| Bin15  |  0.3861 ± 0.01297  | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.3878 ± 0.01308  |    0 ± 0    |      0 ± 0       |  2.663e-05 ± 1.883e-05  |
| Bin16  |  0.2935 ± 0.01124  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.2935 ± 0.01124  |    0 ± 0    |      0 ± 0       |  3.994e-05 ± 2.306e-05  |
| Bin17  | 0.1933 ± 0.009113  |        0 ± 0         |       0 ± 0        | 0.01359 ± 0.01359  |         0 ± 0         |  0.2069 ± 0.01636  |    1 ± 1    |  4.833 ± 4.848   |  2.663e-05 ± 1.883e-05  |
| Bin18  |  0.159 ± 0.008261  | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.1608 ± 0.008439  |    0 ± 0    |      0 ± 0       |          0 ± 0          |
| Bin19  | 0.1142 ± 0.006961  | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         | 0.1159 ± 0.007172  |    0 ± 0    |      0 ± 0       |  1.331e-05 ± 1.331e-05  |
| Bin20  |  0.101 ± 0.006594  |        0 ± 0         |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.101 ± 0.006594  |    0 ± 0    |      0 ± 0       |          0 ± 0          |
| Bin21  |  0.4148 ± 0.01328  | 0.001726 ± 0.001726  |       0 ± 0        |       0 ± 0        |         0 ± 0         |  0.4165 ± 0.01339  |    0 ± 0    |      0 ± 0       |  1.331e-05 ± 1.331e-05  |
+--------+--------------------+----------------------+--------------------+--------------------+-----------------------+--------------------+-------------+------------------+-------------------------+
