+--------+------------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+-------------+------------------+------------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs         |         WZ          |         Other         |        Total         |    data     |      Ratio       |          WWZ           |
|--------+------------------------+----------------------+----------------------+---------------------+-----------------------+----------------------+-------------+------------------+------------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0         |    0 ± 0    |      0 ± 0       |         0 ± 0          |
| Bin1   |    20.11 ± 0.09385     |     0 ± 0.002441     |   0.1713 ± 0.1211    |  0.01359 ± 0.01359  |         0 ± 0         |    20.3 ± 0.1538     | 20 ± 4.472  | 0.9853 ± 0.2205  | 0.0002404 ± 0.0001152  |
| Bin2   |     48.18 ± 0.1451     | 0.001726 ± 0.001726  |   0.1713 ± 0.1211    |        0 ± 0        | -0.001469 ± 0.001469  |    48.35 ± 0.189     | 50 ± 7.071  |  1.034 ± 0.1463  | 0.0005192 ± 8.314e-05  |
| Bin3   |      54 ± 0.1535       |     0 ± 0.002441     |      0 ± 0.1211      |        0 ± 0        | -0.001469 ± 0.001469  |     54 ± 0.1955      |   49 ± 7    | 0.9075 ± 0.1297  | 0.0008654 ± 0.0001073  |
| Bin4   |     44.72 ± 0.1395     |  0.001726 ± 0.00386  |  0.08563 ± 0.08563   |  0.01359 ± 0.01359  |         0 ± 0         |    44.82 ± 0.1643    |   49 ± 7    |  1.093 ± 0.1562  | 0.0009194 ± 0.0001506  |
| Bin5   |     30.71 ± 0.1155     | 0.003453 ± 0.002441  |  -0.08563 ± 0.08563  |        0 ± 0        |  0.001469 ± 0.001469  |    30.63 ± 0.1438    | 37 ± 6.083  |  1.208 ± 0.1987  |  0.001106 ± 0.0001586  |
| Bin6   |    18.63 ± 0.08988     |  0.001726 ± 0.00299  |     0 ± 0.008764     |  0.01359 ± 0.01359  | -0.001469 ± 0.001469  |   18.65 ± 0.09138    |    9 ± 3    | 0.4827 ± 0.1609  |   0.000906 ± 0.00015   |
| Bin7   |    10.48 ± 0.06747     |  0.001726 ± 0.00299  |  0.08563 ± 0.08563   |        0 ± 0        |         0 ± 0         |    10.57 ± 0.1091    | 10 ± 3.162  | 0.9464 ± 0.2994  | 0.0005732 ± 0.0001383  |
| Bin8   |    5.337 ± 0.04804     |  0.01381 ± 0.005459  | 0.006197 ± 0.006197  |  0.01359 ± 0.01359  |  0.001469 ± 0.002544  |   5.373 ± 0.05067    |  3 ± 1.732  | 0.5584 ± 0.3224  |   0.04428 ± 0.04366    |
| Bin9   |    2.773 ± 0.03478     | 0.001726 ± 0.004568  |  0.08563 ± 0.08563   |     0 ± 0.01922     |  0.001469 ± 0.001469  |   2.862 ± 0.09452    |    1 ± 1    | 0.3494 ± 0.3496  |  0.000693 ± 0.0001402  |
| Bin10  |     1.276 ± 0.0235     |  0.01036 ± 0.004229  |  -0.08563 ± 0.08563  |        0 ± 0        | -0.001469 ± 0.001469  |    1.2 ± 0.08891     |  2 ± 1.414  |  1.667 ± 1.185   |  0.00052 ± 0.0001304   |
| Bin11  |    0.5872 ± 0.01602    |  0.008632 ± 0.00386  |        0 ± 0         |        0 ± 0        |   0.04628 ± 0.04628   |   0.6421 ± 0.04913   |    0 ± 0    |      0 ± 0       | 0.0003728 ± 7.045e-05  |
| Bin12  |    0.2572 ± 0.01059    | 0.008632 ± 0.004568  |        0 ± 0         | -0.01359 ± 0.01359  |         0 ± 0         |   0.2523 ± 0.01782   |    1 ± 1    |  3.964 ± 3.974   |  0.000213 ± 5.325e-05  |
| Bin13  |   0.1178 ± 0.007146    |     0 ± 0.004229     |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.1178 ± 0.008303   |    0 ± 0    |      0 ± 0       | 0.0003203 ± 0.0001197  |
| Bin14  |   0.04922 ± 0.004615   | 0.006905 ± 0.003453  |        0 ± 0         |  0.02718 ± 0.01922  |         0 ± 0         |  0.08331 ± 0.02007   |    0 ± 0    |      0 ± 0       | 0.0002138 ± 0.0001137  |
| Bin15  |   0.02693 ± 0.003489   | 0.003453 ± 0.004229  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.03038 ± 0.005483  |    0 ± 0    |      0 ± 0       | 0.0001198 ± 3.994e-05  |
| Bin16  |   0.01227 ± 0.002339   |  0.005179 ± 0.00299  |        0 ± 0         |        0 ± 0        |     0 ± 0.002077      |  0.01745 ± 0.004327  |    0 ± 0    |      0 ± 0       | 0.0002271 ± 0.0001144  |
| Bin17  |   0.008721 ± 0.00201   |     0 ± 0.002441     |        0 ± 0         |        0 ± 0        |  0.001469 ± 0.001469  |  0.01019 ± 0.003487  |    0 ± 0    |      0 ± 0       | 0.0001738 ± 0.0001113  |
| Bin18  |   0.00418 ± 0.001356   |  0.001726 ± 0.00299  |        0 ± 0         |        0 ± 0        | -0.001469 ± 0.001469  | 0.004438 ± 0.003597  |    0 ± 0    |      0 ± 0       | 9.319e-05 ± 3.522e-05  |
| Bin19  |   0.00281 ± 0.001136   |        0 ± 0         |        0 ± 0         |        0 ± 0        |  0.001469 ± 0.001469  | 0.004278 ± 0.001857  |    0 ± 0    |      0 ± 0       | 7.988e-05 ± 3.261e-05  |
