+--------+-------------------+-----------------------+--------------------+--------------------+----------------------+-------------------+-------------+------------------+------------------------+
| Bin#   |        ZZ         |          ttZ          |       Higgs        |         WZ         |        Other         |       Total       |    data     |      Ratio       |          WWZ           |
|--------+-------------------+-----------------------+--------------------+--------------------+----------------------+-------------------+-------------+------------------+------------------------+
| Bin0   |       0 ± 0       |         0 ± 0         |       0 ± 0        |       0 ± 0        |        0 ± 0         |       0 ± 0       |    0 ± 0    |      0 ± 0       |         0 ± 0          |
| Bin1   |   63.8 ± 0.1511   |  0.02585 ± 0.007866   | 0.005248 ± 0.1395  | -0.0108 ± 0.01871  | 0.008301 ± 0.003137  |  63.83 ± 0.2067   | 66 ± 8.124  |  1.034 ± 0.1273  |  0.002372 ± 0.0001967  |
| Bin2   |  45.24 ± 0.1273   |  0.01867 ± 0.006581   |  0.1971 ± 0.1394   |       0 ± 0        | 0.002372 ± 0.002372  |  45.45 ± 0.1889   | 41 ± 6.403  |  0.902 ± 0.1409  |   0.04715 ± 0.04543    |
| Bin3   |  27.43 ± 0.09906  |   0.004308 ± 0.0038   |       0 ± 0        |       0 ± 0        |        0 ± 0         |  27.43 ± 0.09913  |  22 ± 4.69  |  0.802 ± 0.171   |  0.001119 ± 0.0001555  |
| Bin4   |  17.12 ± 0.07842  |  0.008617 ± 0.004975  |       0 ± 0        |       0 ± 0        |        0 ± 0         |  17.13 ± 0.07858  | 14 ± 3.742  | 0.8173 ± 0.2185  | 0.0004697 ± 7.418e-05  |
| Bin5   |  11.93 ± 0.06555  |  0.002872 ± 0.002872  | 0.09854 ± 0.09854  |       0 ± 0        |        0 ± 0         |  12.04 ± 0.1184   |  6 ± 2.449  | 0.4985 ± 0.2036  | 0.0004361 ± 6.984e-05  |
| Bin6   |  8.834 ± 0.05643  |     0 ± 0.002031      |       0 ± 0        |  0.0108 ± 0.0108   | 0.002372 ± 0.001677  |  8.847 ± 0.05752  | 13 ± 3.606  |  1.469 ± 0.4077  | 0.0006165 ± 0.0001724  |
| Bin7   |  7.058 ± 0.05047  |     0 ± 0.002031      |       0 ± 0        |       0 ± 0        |        0 ± 0         |  7.058 ± 0.05051  |  5 ± 2.236  | 0.7084 ± 0.3169  | 0.0001789 ± 4.473e-05  |
| Bin8   |  5.646 ± 0.04512  | -0.001436 ± 0.001436  | 0.09854 ± 0.09854  |       0 ± 0        |        0 ± 0         |  5.743 ± 0.1084   |  5 ± 2.236  | 0.8706 ± 0.3897  | 0.0002915 ± 0.0001211  |
| Bin9   |  4.661 ± 0.04104  |     0 ± 0.002872      |       0 ± 0        |  0.0108 ± 0.0108   |        0 ± 0         |  4.672 ± 0.04254  |  3 ± 1.732  | 0.6421 ± 0.3708  | 0.0001342 ± 3.874e-05  |
| Bin10  |  3.748 ± 0.03679  | -0.001436 ± 0.001436  |       0 ± 0        |  0.0108 ± 0.0108   |        0 ± 0         |  3.757 ± 0.03837  |  2 ± 1.414  | 0.5323 ± 0.3764  | 0.0002132 ± 0.0001175  |
| Bin11  |  2.988 ± 0.03291  |  0.001436 ± 0.001436  | 0.09854 ± 0.09854  |       0 ± 0        |        0 ± 0         |  3.088 ± 0.1039   |    1 ± 1    | 0.3239 ± 0.3241  | 0.0001118 ± 3.536e-05  |
| Bin12  |  2.428 ± 0.02965  |  0.001436 ± 0.001436  |       0 ± 0        |       0 ± 0        |        0 ± 0         |  2.43 ± 0.02969   |  2 ± 1.414  | 0.8232 ± 0.5822  | 8.947e-05 ± 3.163e-05  |
| Bin13  |  1.911 ± 0.02635  |  0.001436 ± 0.001436  |       0 ± 0        |       0 ± 0        |        0 ± 0         |  1.913 ± 0.02639  |    1 ± 1    | 0.5228 ± 0.5228  |         0 ± 0          |
| Bin14  |  1.547 ± 0.0237   |  0.001436 ± 0.001436  |       0 ± 0        |       0 ± 0        |        0 ± 0         |  1.548 ± 0.02375  |    1 ± 1    |  0.646 ± 0.6461  | 3.355e-05 ± 1.937e-05  |
| Bin15  |  1.21 ± 0.02099   |         0 ± 0         |       0 ± 0        |       0 ± 0        |        0 ± 0         |  1.21 ± 0.02099   |    0 ± 0    |      0 ± 0       |  6.71e-05 ± 2.739e-05  |
| Bin16  |  1.08 ± 0.01988   |         0 ± 0         |       0 ± 0        |       0 ± 0        |        0 ± 0         |  1.08 ± 0.01988   |    0 ± 0    |      0 ± 0       | 4.473e-05 ± 2.237e-05  |
| Bin17  | 0.8646 ± 0.01772  |  0.001436 ± 0.001436  |       0 ± 0        |       0 ± 0        |        0 ± 0         |  0.866 ± 0.01778  |  2 ± 1.414  |  2.309 ± 1.634   | 2.237e-05 ± 1.582e-05  |
| Bin18  | 0.7129 ± 0.01611  |         0 ± 0         |       0 ± 0        |       0 ± 0        |        0 ± 0         | 0.7129 ± 0.01611  |    0 ± 0    |      0 ± 0       | 1.118e-05 ± 1.118e-05  |
| Bin19  | 0.6148 ± 0.01494  |         0 ± 0         |       0 ± 0        |       0 ± 0        |        0 ± 0         | 0.6148 ± 0.01494  |    0 ± 0    |      0 ± 0       | 3.355e-05 ± 1.937e-05  |
