+--------+---------------------+----------------------+-----------------------+--------------------+-----------------------+---------------------+--------+---------+-----------------------+
| Bin#   |         ZZ          |         ttZ          |         Higgs         |         WZ         |         Other         |        Total        |  data  |  Ratio  |          WWZ          |
|--------+---------------------+----------------------+-----------------------+--------------------+-----------------------+---------------------+--------+---------+-----------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |    9.348 ± 0.059    | 0.001436 ± 0.001436  |   0.09854 ± 0.09854   |  0.0108 ± 0.0108   |         0 ± 0         |   9.459 ± 0.1154    | 0 ± 0  |  0 ± 0  |  0.01192 ± 0.0006248  |
| Bin2   |   17.61 ± 0.08044   |  0.01005 ± 0.004308  |         0 ± 0         |  0.0216 ± 0.01527  |     0 ± 0.001677      |   17.64 ± 0.08201   | 0 ± 0  |  0 ± 0  |  -0.01349 ± 0.04543   |
| Bin3   |   15.37 ± 0.07466   |  0.01436 ± 0.006093  |  0.005248 ± 0.005248  | -0.0108 ± 0.01871  | -0.001186 ± 0.002054  |   15.38 ± 0.07742   | 0 ± 0  |  0 ± 0  |  0.05218 ± 0.001186   |
| Bin4   |   10.87 ± 0.06255   |  0.02298 ± 0.006423  |  0.005248 ± 0.005248  | 0.09375 ± 0.05497  |  0.003558 ± 0.002652  |    11 ± 0.08373     | 0 ± 0  |  0 ± 0  |   0.1557 ± 0.06425    |
| Bin5   |   6.776 ± 0.04932   |  0.0316 ± 0.008124   |  -0.09854 ± 0.09882   |  0.0324 ± 0.02858  |   0.03553 ± 0.03444   |   6.777 ± 0.1194    | 0 ± 0  |  0 ± 0  |  0.07201 ± 0.001331   |
| Bin6   |   4.02 ± 0.03793    |  0.03016 ± 0.008496  |   0.1038 ± 0.09868    |  0.1119 ± 0.0739   |   0.0379 ± 0.03444    |   4.304 ± 0.1338    | 0 ± 0  |  0 ± 0  |   0.075 ± 0.001363    |
| Bin7   |   2.196 ± 0.02803   |  0.02298 ± 0.007599  |    0.2076 ± 0.1397    |  0.0324 ± 0.02415  |     0 ± 0.001677      |   2.459 ± 0.1448    | 0 ± 0  |  0 ± 0  |  0.07257 ± 0.001368   |
| Bin8   |   1.24 ± 0.02106    |  0.0359 ± 0.009196   |   0.1038 ± 0.09868    |  0.0216 ± 0.01527  |  0.008301 ± 0.003558  |   1.409 ± 0.1025    | 0 ± 0  |  0 ± 0  |   0.2487 ± 0.09086    |
| Bin9   |   0.7203 ± 0.0161   |  0.02729 ± 0.008496  | -0.005248 ± 0.005248  |  0.0216 ± 0.01527  | -0.002372 ± 0.002905  |  0.7616 ± 0.02451   | 0 ± 0  |  0 ± 0  |   0.01463 ± 0.04545   |
| Bin10  |   0.3967 ± 0.012    |  0.02154 ± 0.008496  |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |  0.4367 ± 0.01906   | 0 ± 0  |  0 ± 0  |  0.04923 ± 0.001268   |
| Bin11  |  0.2218 ± 0.008897  |  0.02585 ± 0.009083  | -0.005248 ± 0.005248  |     0 ± 0.0216     |  0.004743 ± 0.002372  |  0.2471 ± 0.02572   | 0 ± 0  |  0 ± 0  |   0.1326 ± 0.06425    |
| Bin12  |  0.1465 ± 0.007336  |  0.02154 ± 0.008496  | -0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.001186 ± 0.001186  |  0.1748 ± 0.01648   | 0 ± 0  |  0 ± 0  |   0.07952 ± 0.04544   |
| Bin13  | 0.09491 ± 0.005921  |  0.02154 ± 0.007181  | -0.005248 ± 0.005248  |  -0.0108 ± 0.0108  |         0 ± 0         |  0.1004 ± 0.01519   | 0 ± 0  |  0 ± 0  |  0.02732 ± 0.0009651  |
| Bin14  | 0.05664 ± 0.004576  |  0.03016 ± 0.007734  |  -0.005248 ± 0.00909  |  0.0216 ± 0.01527  |  0.002372 ± 0.002372  |  0.1055 ± 0.02006   | 0 ± 0  |  0 ± 0  |  0.02359 ± 0.0009362  |
| Bin15  | 0.04359 ± 0.004037  |  0.0158 ± 0.007462   |  -0.09854 ± 0.09854   |  -0.0108 ± 0.0108  |  0.003558 ± 0.002652  |  -0.0464 ± 0.09953  | 0 ± 0  | -0 ± 0  |   0.06345 ± 0.04543   |
| Bin16  |  0.03694 ± 0.00379  |  0.01723 ± 0.006736  | -0.005248 ± 0.005248  |       0 ± 0        |  0.001186 ± 0.002054  | 0.05011 ± 0.009565  | 0 ± 0  |  0 ± 0  |   0.06031 ± 0.04543   |
| Bin17  | 0.02409 ± 0.002971  |  0.01149 ± 0.005374  |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   |  0.002372 ± 0.001677  |   0.054 ± 0.01359   | 0 ± 0  |  0 ± 0  |  0.01229 ± 0.0006714  |
| Bin18  | 0.01577 ± 0.002428  |  0.01293 ± 0.00626   |         0 ± 0         |  0.0108 ± 0.0108   |         0 ± 0         |  0.0395 ± 0.01272   | 0 ± 0  |  0 ± 0  |  0.01138 ± 0.000696   |
