+--------+---------------------+----------------------+----------------------+---------------------+------------------------+---------------------+--------+--------+-----------------------+
| Bin#   |         ZZ          |         ttZ          |        Higgs         |         WZ          |         Other          |        Total        |  data  | Ratio  |          WWZ          |
|--------+---------------------+----------------------+----------------------+---------------------+------------------------+---------------------+--------+--------+-----------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |   0.501 ± 0.01754   |   0.8868 ± 0.05117   |  0.05641 ± 0.02822   |   0.4372 ± 0.1926   |     0.19 ± 0.08888     |   2.071 ± 0.2207    | 0 ± 0  | 0 ± 0  |    2.956 ± 0.3093     |
| Bin2   |  0.4061 ± 0.01583   |   0.6355 ± 0.04391   |   0.1115 ± 0.03592   |  0.2033 ± 0.09215   |    0.2749 ± 0.09923    |   1.631 ± 0.1477    | 0 ± 0  | 0 ± 0  |    1.839 ± 0.2392     |
| Bin3   |  0.2998 ± 0.01357   |   0.3947 ± 0.03531   |   0.1356 ± 0.09999   |  0.1001 ± 0.08239   |   0.07329 ± 0.05098    |   1.004 ± 0.1443    | 0 ± 0  | 0 ± 0  |    1.752 ± 0.2372     |
| Bin4   |  0.2418 ± 0.01203   |   0.2477 ± 0.02967   |  0.02671 ± 0.02242   |   0.1628 ± 0.0813   |    0.0513 ± 0.03594    |   0.7303 ± 0.0971   | 0 ± 0  | 0 ± 0  |    1.024 ± 0.1693     |
| Bin5   |  0.2171 ± 0.01161   |   0.1955 ± 0.02558   |   0.1059 ± 0.09973   |  0.09218 ± 0.05624  |   0.01452 ± 0.005133   |   0.6252 ± 0.118    | 0 ± 0  | 0 ± 0  |    0.5242 ± 0.1233    |
| Bin6   |  0.1588 ± 0.009906  |   0.1574 ± 0.02317   |        0 ± 0         | 0.008458 ± 0.04494  |  0.007653 ± 0.005619   |  0.3323 ± 0.05183   | 0 ± 0  | 0 ± 0  |    0.5003 ± 0.1314    |
| Bin7   |  0.1309 ± 0.008724  |   0.1219 ± 0.01931   |  0.09942 ± 0.09666   |  0.03833 ± 0.05192  |   0.04692 ± 0.03474    |   0.4375 ± 0.117    | 0 ± 0  | 0 ± 0  |    0.4508 ± 0.1151    |
| Bin8   |  0.1283 ± 0.008789  |  0.09158 ± 0.01532   |   0.0755 ± 0.1544    |  0.1158 ± 0.06899   |   0.04862 ± 0.04648    |   0.4598 ± 0.1763   | 0 ± 0  | 0 ± 0  |   0.2427 ± 0.07596    |
| Bin9   | 0.09602 ± 0.007549  |  0.06463 ± 0.01329   |  0.09576 ± 0.09576   |  0.1319 ± 0.07166   | -0.0002177 ± 0.002705  |   0.3881 ± 0.1206   | 0 ± 0  | 0 ± 0  |   0.1318 ± 0.04396    |
| Bin10  | 0.08276 ± 0.007088  |  0.06266 ± 0.01225   | 0.005248 ± 0.005248  |  0.07859 ± 0.05011  |   0.04181 ± 0.03734    |  0.2711 ± 0.06429   | 0 ± 0  | 0 ± 0  |   0.1962 ± 0.07595    |
| Bin11  | 0.07671 ± 0.006758  |  0.06808 ± 0.01238   |  -0.08956 ± 0.09596  |  0.0324 ± 0.01871   |   0.04059 ± 0.03724    |   0.1282 ± 0.1056   | 0 ± 0  | 0 ± 0  |    0.1394 ± 0.0611    |
| Bin12  | 0.05526 ± 0.005669  |  0.03074 ± 0.01067   |        0 ± 0         |  -0.0108 ± 0.02205  |  -0.001404 ± 0.002981  |  0.07379 ± 0.02532  | 0 ± 0  | 0 ± 0  |   0.1303 ± 0.06218    |
| Bin13  |  0.0446 ± 0.005146  |  0.03521 ± 0.009421  |        0 ± 0         |        0 ± 0        |   0.00503 ± 0.003208   |  0.08484 ± 0.0112   | 0 ± 0  | 0 ± 0  |   0.1204 ± 0.06214    |
| Bin14  | 0.03987 ± 0.004804  |  0.02406 ± 0.009786  |        0 ± 0         |  -0.06525 ± 0.0444  |  0.006682 ± 0.002999   | 0.005364 ± 0.04581  | 0 ± 0  | 0 ± 0  |  0.02545 ± 0.0008326  |
| Bin15  | 0.03018 ± 0.004099  |  0.01265 ± 0.005485  |        0 ± 0         |   0.103 ± 0.05304   |  0.002374 ± 0.003913   |  0.1482 ± 0.05362   | 0 ± 0  | 0 ± 0  |  0.02111 ± 0.0007869  |
| Bin16  | 0.02801 ± 0.003962  |  0.0203 ± 0.007863   |  0.01208 ± 0.008618  | -0.01368 ± 0.04516  |   0.001587 ± 0.00233   |  0.0483 ± 0.04686   | 0 ± 0  | 0 ± 0  |   0.1022 ± 0.06004    |
| Bin17  | 0.01938 ± 0.003261  | 0.009634 ± 0.005352  |        0 ± 0         |  0.02693 ± 0.02693  |      0 ± 0.001726      |  0.05594 ± 0.0277   | 0 ± 0  | 0 ± 0  |  0.0148 ± 0.0006571   |
| Bin18  | 0.01683 ± 0.003275  | 0.009169 ± 0.006787  |        0 ± 0         |        0 ± 0        |         0 ± 0          | 0.02599 ± 0.007536  | 0 ± 0  | 0 ± 0  |   0.05487 ± 0.04367   |
