+--------+-----------------------+----------------------+----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
| Bin#   |          ZZ           |         ttZ          |        Higgs         |         WZ         |        Other         |         Total         |  data  | Ratio  |          WWZ           |
|--------+-----------------------+----------------------+----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0         |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |     18.76 ± 0.103     | 0.004701 ± 0.003525  |  0.09854 ± 0.09854   |  0.1291 ± 0.07118  |     0 ± 0.001985     |    18.99 ± 0.1594     | 0 ± 0  | 0 ± 0  |    0.1181 ± 0.04394    |
| Bin2   |     434 ± 0.4972      |   0.9851 ± 0.05408   |    2.309 ± 0.603     |   1.655 ± 0.2868   |   0.7457 ± 0.1595    |    439.7 ± 0.8494     | 0 ± 0  | 0 ± 0  |     6.387 ± 0.3572     |
| Bin3   |    73.29 ± 0.2066     |   1.311 ± 0.06265    |   0.1718 ± 0.3159    |   0.878 ± 0.2621   |   0.1797 ± 0.07319   |    75.84 ± 0.4695     | 0 ± 0  | 0 ± 0  |     3.814 ± 0.3242     |
| Bin4   |    18.87 ± 0.1057     |   0.7235 ± 0.04461   |   0.3467 ± 0.1672    |  0.2372 ± 0.1447   |  0.01119 ± 0.006702  |    20.19 ± 0.2492     | 0 ± 0  | 0 ± 0  |     2.283 ± 0.2763     |
| Bin5   |    7.843 ± 0.06851    |   0.2402 ± 0.02809   | 0.005248 ± 0.005248  | 0.09252 ± 0.07004  | 0.002089 ± 0.005149  |    8.183 ± 0.1022     | 0 ± 0  | 0 ± 0  |    0.5306 ± 0.1446     |
| Bin6   |    3.463 ± 0.0456     |  0.06273 ± 0.01768   | 0.009372 ± 0.009372  |    0 ± 0.05779     | 0.002872 ± 0.003323  |    3.538 ± 0.07636    | 0 ± 0  | 0 ± 0  |    0.7166 ± 0.1625     |
| Bin7   |    1.595 ± 0.03109    |  0.06809 ± 0.01259   | -0.003022 ± 0.01283  |  0.01647 ± 0.0444  |        0 ± 0         |    1.677 ± 0.0571     | 0 ± 0  | 0 ± 0  |    0.3562 ± 0.1155     |
| Bin8   |   0.8671 ± 0.02285    | 0.008836 ± 0.007615  |        0 ± 0         | 0.04086 ± 0.04086  | 0.002872 ± 0.002031  |   0.9197 ± 0.04748    | 0 ± 0  | 0 ± 0  |    0.1582 ± 0.07526    |
| Bin9   |   0.4292 ± 0.01598    |  0.01738 ± 0.005241  |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.4466 ± 0.01682    | 0 ± 0  | 0 ± 0  |   0.05721 ± 0.04246    |
| Bin10  |   0.2453 ± 0.01227    |  0.01091 ± 0.004126  |        0 ± 0         |       0 ± 0        |  0.00219 ± 0.00219   |   0.2584 ± 0.01313    | 0 ± 0  | 0 ± 0  |    0.09445 ± 0.0609    |
| Bin11  |   0.1198 ± 0.00847    | 0.003342 ± 0.003945  |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.1231 ± 0.009344   | 0 ± 0  | 0 ± 0  |  0.004878 ± 0.0005101  |
| Bin12  |  0.08306 ± 0.007119   |     0 ± 0.003158     |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.08306 ± 0.007788   | 0 ± 0  | 0 ± 0  |   0.003619 ± 0.06319   |
| Bin13  |  0.04999 ± 0.005399   | 0.001436 ± 0.001436  |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.05143 ± 0.005586   | 0 ± 0  | 0 ± 0  |  0.002101 ± 0.000357   |
| Bin14  |  0.02927 ± 0.004207   |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.02927 ± 0.004207   | 0 ± 0  | 0 ± 0  | 0.0009986 ± 0.0002446  |
| Bin15  |  0.01701 ± 0.003245   |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.01701 ± 0.003245   | 0 ± 0  | 0 ± 0  | 0.0008049 ± 0.0002261  |
| Bin16  |  0.01037 ± 0.002664   |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.01037 ± 0.002664   | 0 ± 0  | 0 ± 0  |    0.08657 ± 0.0609    |
| Bin17  |  0.005681 ± 0.001943  |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.005681 ± 0.001943  | 0 ± 0  | 0 ± 0  | 0.0002175 ± 9.326e-05  |
| Bin18  |  0.004481 ± 0.001633  |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.004481 ± 0.001633  | 0 ± 0  | 0 ± 0  | 0.0001417 ± 0.0001187  |
| Bin19  | 0.001634 ± 0.0008696  |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         | 0.001634 ± 0.0008696  | 0 ± 0  | 0 ± 0  | 6.206e-05 ± 2.778e-05  |
| Bin20  | 0.001286 ± 0.0009322  |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         | 0.001286 ± 0.0009322  | 0 ± 0  | 0 ± 0  | 0.0002198 ± 0.0001555  |
| Bin21  | 0.001402 ± 0.0007861  |        0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         | 0.001402 ± 0.0007861  | 0 ± 0  | 0 ± 0  | 0.0002159 ± 0.0001374  |
+--------+-----------------------+----------------------+----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
