+--------+-----------------------+----------------------+-----------------------+--------------------+-----------------------+----------------------+--------+--------+-----------------------+
| Bin#   |          ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |        Total         |  data  | Ratio  |          WWZ          |
|--------+-----------------------+----------------------+-----------------------+--------------------+-----------------------+----------------------+--------+--------+-----------------------+
| Bin0   |         0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |         0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |         0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |   0.9477 ± 0.02398    |   0.5213 ± 0.04022   |    0.3451 ± 0.164     |  0.5181 ± 0.1637   |    0.3384 ± 0.1047    |    2.671 ± 0.2585    | 0 ± 0  | 0 ± 0  |    2.164 ± 0.1994     |
| Bin4   |   0.7037 ± 0.02063    |   0.5519 ± 0.04068   |   0.03561 ± 0.02568   |   0.524 ± 0.1892   |    0.297 ± 0.1085     |    2.112 ± 0.2243    | 0 ± 0  | 0 ± 0  |    1.675 ± 0.1908     |
| Bin5   |   0.3928 ± 0.01541    |   0.485 ± 0.03901    |    0.2256 ± 0.1835    |  0.1162 ± 0.04971  |   0.08771 ± 0.05122   |    1.307 ± 0.2013    | 0 ± 0  | 0 ± 0  |    1.831 ± 0.2373     |
| Bin6   |   0.2323 ± 0.01194    |   0.4305 ± 0.03508   |   0.03255 ± 0.02302   |   0.392 ± 0.1089   |   0.08162 ± 0.05285   |    1.169 ± 0.1287    | 0 ± 0  | 0 ± 0  |    1.579 ± 0.2386     |
| Bin7   |   0.1444 ± 0.009316   |   0.281 ± 0.03099    |   0.04975 ± 0.02116   |  0.05411 ± 0.0412  |   0.04371 ± 0.03464   |   0.573 ± 0.06627    | 0 ± 0  | 0 ± 0  |    0.6565 ± 0.1505    |
| Bin8   |   0.09403 ± 0.00732   |   0.2198 ± 0.02537   |   0.02606 ± 0.01347   | 0.04086 ± 0.04516  |  0.00122 ± 0.002899   |   0.382 ± 0.05409    | 0 ± 0  | 0 ± 0  |    0.5869 ± 0.1399    |
| Bin9   |  0.05735 ± 0.005952   |   0.2037 ± 0.02384   |   0.1079 ± 0.09898    |  0.1444 ± 0.1271   |  0.006319 ± 0.003836  |    0.5197 ± 0.163    | 0 ± 0  | 0 ± 0  |    0.4018 ± 0.1162    |
| Bin10  |  0.04957 ± 0.005342   |   0.145 ± 0.01942    |  0.006836 ± 0.006836  | 0.00279 ± 0.06034  |     0 ± 0.001677      |    0.2042 ± 0.064    | 0 ± 0  | 0 ± 0  |    0.3264 ± 0.1089    |
| Bin11  |  0.03158 ± 0.004271   |  0.06809 ± 0.01562   |         0 ± 0         | 0.08828 ± 0.05828  |  0.00575 ± 0.003379   |   0.1937 ± 0.06059   | 0 ± 0  | 0 ± 0  |    0.1705 ± 0.1155    |
| Bin12  |  0.02344 ± 0.003686   |  0.07136 ± 0.01407   |  -0.09576 ± 0.09576   |       0 ± 0        |  0.001404 ± 0.001404  | 0.0004508 ± 0.09687  | 0 ± 0  | 0 ± 0  |   0.02842 ± 0.06176   |
| Bin13  |  0.01331 ± 0.002796   |  0.06341 ± 0.01292   |  0.006836 ± 0.006836  |       0 ± 0        |  -0.00219 ± 0.00219   |  0.08138 ± 0.01504   | 0 ± 0  | 0 ± 0  |   0.1937 ± 0.08627    |
| Bin14  |  0.008863 ± 0.00229   |   0.04305 ± 0.0123   |  0.01144 ± 0.008121   | 0.02693 ± 0.02693  | -0.002156 ± 0.002156  |  0.08813 ± 0.03086   | 0 ± 0  | 0 ± 0  |    0.1902 ± 0.0879    |
| Bin15  |  0.008449 ± 0.002537  |  0.01567 ± 0.008621  | -0.006836 ± 0.006836  | 0.04086 ± 0.04086  |   0.03434 ± 0.03434   |  0.09248 ± 0.05456   | 0 ± 0  | 0 ± 0  |   0.05286 ± 0.04394   |
| Bin16  |  0.006074 ± 0.001928  |  0.01591 ± 0.006731  | -0.009372 ± 0.009372  | 0.01359 ± 0.01359  |         0 ± 0         |   0.0262 ± 0.01793   | 0 ± 0  | 0 ± 0  |   0.04824 ± 0.07613   |
| Bin17  |  0.006021 ± 0.001821  |   0.014 ± 0.006399   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.02002 ± 0.006653  | 0 ± 0  | 0 ± 0  | 0.005004 ± 0.0004216  |
| Bin18  |  0.003026 ± 0.00124   |  0.01444 ± 0.005675  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01747 ± 0.005809  | 0 ± 0  | 0 ± 0  | 0.004142 ± 0.0004143  |
| Bin19  |  0.003028 ± 0.001239  |  0.007883 ± 0.00569  |         0 ± 0         |  -0.0108 ± 0.0108  |         0 ± 0         | 0.0001101 ± 0.01227  | 0 ± 0  | 0 ± 0  | 0.002431 ± 0.0002643  |
