+--------+---------------------+-----------------------+----------------------+---------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin#   |         ZZ          |          ttZ          |        Higgs         |         WZ          |         Other         |        Total        |  data  | Ratio  |          WWZ           |
|--------+---------------------+-----------------------+----------------------+---------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0        |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |   440.9 ± 0.5043    |    2.606 ± 0.08813    |    2.471 ± 0.5963    |   1.484 ± 0.2962    |    0.6153 ± 0.1447    |    448 ± 0.8523     | 0 ± 0  | 0 ± 0  |     11.72 ± 0.5625     |
| Bin2   |   80.66 ± 0.2126    |   0.5535 ± 0.04068    |   0.0491 ± 0.3013    |   0.5474 ± 0.1629   |   0.1231 ± 0.05888    |   81.93 ± 0.4094    | 0 ± 0  | 0 ± 0  |     1.949 ± 0.2222     |
| Bin3   |   20.66 ± 0.1067    |   0.1402 ± 0.02052    |   0.3087 ± 0.1669    |   0.2956 ± 0.1913   |   0.05097 ± 0.03789   |   21.46 ± 0.2788    | 0 ± 0  | 0 ± 0  |    0.5225 ± 0.1145     |
| Bin4   |   7.744 ± 0.06536   |   0.06247 ± 0.01362   |  0.09213 ± 0.09308   |   0.2559 ± 0.1381   |   0.03969 ± 0.03565   |   8.194 ± 0.1829    | 0 ± 0  | 0 ± 0  |   0.07643 ± 0.001487   |
| Bin5   |   3.692 ± 0.04529   |  0.02979 ± 0.008962   |  -0.08432 ± 0.0961   |  0.1213 ± 0.07153   |  0.003875 ± 0.002804  |   3.763 ± 0.1284    | 0 ± 0  | 0 ± 0  |   0.07811 ± 0.04543    |
| Bin6   |   1.965 ± 0.03299   |  0.01792 ± 0.006585   | 0.005248 ± 0.005248  |  0.02693 ± 0.02693  |  0.008085 ± 0.003311  |   2.023 ± 0.04353   | 0 ± 0  | 0 ± 0  |   0.06005 ± 0.04246    |
| Bin7   |   1.194 ± 0.02582   |  0.007438 ± 0.005194  |        0 ± 0         |  0.04086 ± 0.04086  |   0.03406 ± 0.03532   |   1.277 ± 0.06009   | 0 ± 0  | 0 ± 0  |   0.05326 ± 0.04367    |
| Bin8   |  0.7239 ± 0.01992   |  0.006006 ± 0.003006  |  0.09576 ± 0.09576   |        0 ± 0        | -0.001339 ± 0.002469  |  0.8243 ± 0.09789   | 0 ± 0  | 0 ± 0  |  0.007026 ± 0.0004247  |
| Bin9   |   0.4977 ± 0.0164   |  0.001702 ± 0.003589  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.4994 ± 0.01679   | 0 ± 0  | 0 ± 0  |   0.04988 ± 0.04543    |
| Bin10  |  0.3551 ± 0.01394   |  0.003293 ± 0.00324   |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.3584 ± 0.01431   | 0 ± 0  | 0 ± 0  |  0.003131 ± 0.0002829  |
| Bin11  |  0.2663 ± 0.01214   |  0.004308 ± 0.002487  |        0 ± 0         |        0 ± 0        |         0 ± 0         |   0.2706 ± 0.0124   | 0 ± 0  | 0 ± 0  |   0.04546 ± 0.04366    |
| Bin12  |  0.1715 ± 0.009584  |  0.001567 ± 0.002901  |        0 ± 0         |  0.04086 ± 0.04086  |   0.03647 ± 0.03527   |   0.2504 ± 0.0549   | 0 ± 0  | 0 ± 0  |  0.002216 ± 0.0003031  |
| Bin13  |  0.1272 ± 0.008172  |  0.003003 ± 0.002125  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.1302 ± 0.008444  | 0 ± 0  | 0 ± 0  |   0.04382 ± 0.04245    |
| Bin14  |  0.0867 ± 0.006669  |  0.001567 ± 0.001567  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.08827 ± 0.006851  | 0 ± 0  | 0 ± 0  |  0.00103 ± 0.0001776   |
| Bin15  | 0.07398 ± 0.006317  |         0 ± 0         |        0 ± 0         |        0 ± 0        |  -0.00122 ± 0.00122   | 0.07276 ± 0.006434  | 0 ± 0  | 0 ± 0  | 0.0008645 ± 0.0001316  |
| Bin16  | 0.06093 ± 0.005762  |         0 ± 0         |        0 ± 0         |        0 ± 0        |   0.00122 ± 0.00122   |  0.06215 ± 0.00589  | 0 ± 0  | 0 ± 0  | 0.0008484 ± 0.0001883  |
| Bin17  | 0.04432 ± 0.004727  |         0 ± 0         |        0 ± 0         | -0.04086 ± 0.04086  |         0 ± 0         | 0.003455 ± 0.04113  | 0 ± 0  | 0 ± 0  | 0.0004083 ± 0.0001062  |
| Bin18  |  0.03977 ± 0.00449  | -0.001436 ± 0.001436  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.03834 ± 0.004714  | 0 ± 0  | 0 ± 0  | 0.0004409 ± 0.0001083  |
| Bin19  | 0.03686 ± 0.004592  |         0 ± 0         |        0 ± 0         |  0.02693 ± 0.02693  |         0 ± 0         |  0.06379 ± 0.02732  | 0 ± 0  | 0 ± 0  | 0.0002314 ± 5.317e-05  |
| Bin20  |  0.02488 ± 0.00352  |  0.001567 ± 0.001567  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.02644 ± 0.003853  | 0 ± 0  | 0 ± 0  | 0.0002623 ± 5.732e-05  |
