+--------+------------------------+----------------------+---------------------+----------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs        |          WZ          |         Other         |        Total        |  data  | Ratio  |          WWZ           |
|--------+------------------------+----------------------+---------------------+----------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |  0.001784 ± 0.001057   |     0 ± 0.00225      |        0 ± 0        |  0.01359 ± 0.01359   |         0 ± 0         |  0.01537 ± 0.01382  | 0 ± 0  | 0 ± 0  |  0.002566 ± 0.0002772  |
| Bin2   |   0.03193 ± 0.004308   |  0.07013 ± 0.01418   |  0.09576 ± 0.09576  |  0.02693 ± 0.02693   |         0 ± 0         |   0.2248 ± 0.1006   | 0 ± 0  | 0 ± 0  |    0.3191 ± 0.1064     |
| Bin3   |   0.1043 ± 0.007904    |   0.2869 ± 0.02798   | -0.002535 ± 0.0116  |   0.1444 ± 0.1213    | 3.434e-05 ± 0.003282  |   0.5332 ± 0.1253   | 0 ± 0  | 0 ± 0  |    0.8377 ± 0.1803     |
| Bin4   |   0.1324 ± 0.008791    |   0.3149 ± 0.03419   |   0.02454 ± 0.138   |   0.1166 ± 0.05684   |  0.00334 ± 0.004904   |   0.5917 ± 0.1534   | 0 ± 0  | 0 ± 0  |     1.237 ± 0.2002     |
| Bin5   |    0.2126 ± 0.01133    |   0.3695 ± 0.03531   |   0.1334 ± 0.0973   |  0.008265 ± 0.08449  |  0.01408 ± 0.005574   |   0.7378 ± 0.1342   | 0 ± 0  | 0 ± 0  |     1.031 ± 0.1636     |
| Bin6   |    0.2091 ± 0.01124    |   0.3301 ± 0.03295   |  0.1314 ± 0.09969   |   0.2241 ± 0.08849   |   0.04303 ± 0.03592   |   0.9377 ± 0.1424   | 0 ± 0  | 0 ± 0  |     1.075 ± 0.1896     |
| Bin7   |    0.2086 ± 0.01117    |   0.3616 ± 0.03295   |  0.09818 ± 0.08741  |   0.2713 ± 0.09133   |   0.04931 ± 0.03761   |   0.989 ± 0.1364    | 0 ± 0  | 0 ± 0  |    0.8381 ± 0.1628     |
| Bin8   |    0.2587 ± 0.01253    |   0.322 ± 0.02979    |  0.03544 ± 0.0177   |   0.1875 ± 0.0826    |   0.04813 ± 0.03777   |  0.8517 ± 0.09802   | 0 ± 0  | 0 ± 0  |    0.9547 ± 0.1807     |
| Bin9   |    0.261 ± 0.01254     |   0.2956 ± 0.02901   |   0.09171 ± 0.156   |   0.1624 ± 0.09004   |   0.1376 ± 0.07474    |   0.9483 ± 0.1975   | 0 ± 0  | 0 ± 0  |    0.7196 ± 0.1248     |
| Bin10  |    0.2839 ± 0.01313    |   0.2507 ± 0.02636   |  0.03178 ± 0.02583  |   0.3194 ± 0.1087    |    0.127 ± 0.06216    |   1.013 ± 0.1312    | 0 ± 0  | 0 ± 0  |     1.12 ± 0.2022      |
| Bin11  |    0.3152 ± 0.01382    |   0.1839 ± 0.02419   |  0.0224 ± 0.01315   |   0.2389 ± 0.1448    |   0.1324 ± 0.06792    |   0.8928 ± 0.1629   | 0 ± 0  | 0 ± 0  |    0.6714 ± 0.1238     |
| Bin12  |     0.33 ± 0.01413     |   0.2133 ± 0.02464   | 0.009857 ± 0.01777  |   0.1835 ± 0.1052    |    0.119 ± 0.0631     |   0.8556 ± 0.1271   | 0 ± 0  | 0 ± 0  |    0.8773 ± 0.1571     |
| Bin13  |    0.2652 ± 0.01274    |   0.1243 ± 0.01922   |  0.0507 ± 0.01954   |  0.04365 ± 0.06343   |  0.01053 ± 0.006124   |  0.4944 ± 0.07053   | 0 ± 0  | 0 ± 0  |    0.5157 ± 0.1075     |
| Bin14  |   0.09279 ± 0.007498   |  0.03408 ± 0.008968  | 0.01303 ± 0.009227  | -0.002536 ± 0.03204  |   0.1691 ± 0.08311    |  0.3065 ± 0.09031   | 0 ± 0  | 0 ± 0  |    0.1268 ± 0.04395    |
| Bin15  |   0.02495 ± 0.003804   | 0.007815 ± 0.004731  |        0 ± 0        |        0 ± 0         |  0.002406 ± 0.001702  | 0.03517 ± 0.006305  | 0 ± 0  | 0 ± 0  |   0.07082 ± 0.04394    |
| Bin16  |  0.007352 ± 0.002124   | 0.003293 ± 0.002331  |        0 ± 0        |        0 ± 0         |   0.03706 ± 0.03706   |  0.0477 ± 0.03719   | 0 ± 0  | 0 ± 0  |  0.007481 ± 0.0003748  |
| Bin17  | 0.0007881 ± 0.0007881  |        0 ± 0         |        0 ± 0        |  0.02693 ± 0.02693   |         0 ± 0         |  0.02772 ± 0.02694  | 0 ± 0  | 0 ± 0  |  0.001037 ± 0.0001166  |
| Bin18  |         0 ± 0          |        0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  | 3.688e-05 ± 2.129e-05  |
| Bin19  |         0 ± 0          |        0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
