+--------+------------------+----------------------+-----------------------+--------------------+-----------------------+------------------+--------+--------+----------------------+
| Bin#   |        ZZ        |         ttZ          |         Higgs         |         WZ         |         Other         |      Total       |  data  | Ratio  |         WWZ          |
|--------+------------------+----------------------+-----------------------+--------------------+-----------------------+------------------+--------+--------+----------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |        0 ± 0         |
| Bin1   |  162.9 ± 0.3076  |    1.007 ± 0.052     |    1.238 ± 0.3995     |  0.4526 ± 0.2325   |    0.154 ± 0.06431    |  165.7 ± 0.5614  | 0 ± 0  | 0 ± 0  |    3.946 ± 0.313     |
| Bin2   |   117.5 ± 0.26   |   0.7139 ± 0.0472    |    0.4842 ± 0.2847    |  0.5107 ± 0.1518   |   0.1324 ± 0.07597    |  119.3 ± 0.4239  | 0 ± 0  | 0 ± 0  |    3.381 ± 0.3112    |
| Bin3   |  75.84 ± 0.2085  |   0.4831 ± 0.0379    |    0.4058 ± 0.2676    |  0.3156 ± 0.1173   |   0.1654 ± 0.07702    |  77.21 ± 0.3691  | 0 ± 0  | 0 ± 0  |    2.072 ± 0.2344    |
| Bin4   |  49.87 ± 0.1689  |   0.321 ± 0.03102    |   0.1006 ± 0.09414    | 0.06579 ± 0.08774  |   0.1379 ± 0.06938    |  50.49 ± 0.2255  | 0 ± 0  | 0 ± 0  |    1.423 ± 0.1906    |
| Bin5   |  34.98 ± 0.1414  |   0.2011 ± 0.02582   |    0.2064 ± 0.1902    | 0.08651 ± 0.07896  |   0.08457 ± 0.05017   |  35.56 ± 0.2561  | 0 ± 0  | 0 ± 0  |   0.7996 ± 0.1308    |
| Bin6   |   25.2 ± 0.12    |   0.1483 ± 0.02213   |    0.1025 ± 0.0997    |  0.3027 ± 0.1057   |  0.001587 ± 0.006089  |  25.76 ± 0.1899  | 0 ± 0  | 0 ± 0  |   0.6805 ± 0.1451    |
| Bin7   |  19.06 ± 0.1042  |   0.1021 ± 0.0196    |    0.2071 ± 0.1949    |  0.172 ± 0.08925   |   0.04034 ± 0.0358    |  19.58 ± 0.2418  | 0 ± 0  | 0 ± 0  |   0.5648 ± 0.1227    |
| Bin8   | 14.51 ± 0.09081  |  0.06231 ± 0.01651   |    0.2166 ± 0.136     | 0.08392 ± 0.05689  |  0.002505 ± 0.004617  |  14.87 ± 0.174   | 0 ± 0  | 0 ± 0  |   0.3431 ± 0.08776   |
| Bin9   | 11.21 ± 0.07954  |  0.05995 ± 0.01297   |  -0.06482 ± 0.08653   |  0.0216 ± 0.01527  |  0.005695 ± 0.005528  |  11.23 ± 0.1194  | 0 ± 0  | 0 ± 0  |   0.1725 ± 0.07527   |
| Bin10  | 8.761 ± 0.07025  |  0.06602 ± 0.01289   |   -0.1677 ± 0.1288    |  0.1074 ± 0.06459  |   0.04099 ± 0.03738   |  8.808 ± 0.1651  | 0 ± 0  | 0 ± 0  |   0.1826 ± 0.1057    |
| Bin11  | 6.626 ± 0.06059  |  0.04263 ± 0.01049   |  -0.08594 ± 0.09264   |  0.1742 ± 0.1255   |  0.005247 ± 0.00263   |  6.762 ± 0.1677  | 0 ± 0  | 0 ± 0  |   0.2946 ± 0.09762   |
| Bin12  | 5.381 ± 0.05458  |  0.05204 ± 0.01034   |   0.09576 ± 0.09576   |  0.1226 ± 0.07077  |   0.0379 ± 0.03464    |  5.689 ± 0.1359  | 0 ± 0  | 0 ± 0  |  0.05892 ± 0.001312  |
| Bin13  | 4.304 ± 0.04866  |  0.02179 ± 0.008858  |   0.09988 ± 0.09636   | -0.03807 ± 0.0444  |  0.002372 ± 0.003119  |  4.39 ± 0.1171   | 0 ± 0  | 0 ± 0  |  0.08985 ± 0.04368   |
| Bin14  |  3.373 ± 0.0429  |  0.01731 ± 0.009028  |    0.1814 ± 0.1285    | 0.04529 ± 0.05712  |   0.03977 ± 0.03451   |  3.657 ± 0.1513  | 0 ± 0  | 0 ± 0  |  0.03808 ± 0.00107   |
| Bin15  | 2.728 ± 0.03848  | 0.008153 ± 0.007639  | -0.009372 ± 0.009372  | 0.06779 ± 0.04894  |   0.0068 ± 0.003047   | 2.802 ± 0.06349  | 0 ± 0  | 0 ± 0  |  0.07542 ± 0.04544   |
| Bin16  | 2.166 ± 0.03417  |  0.01147 ± 0.007157  |         0 ± 0         | 0.01359 ± 0.01359  |         0 ± 0         | 2.191 ± 0.03746  | 0 ± 0  | 0 ± 0  |  0.06692 ± 0.04367   |
| Bin17  | 1.776 ± 0.03079  |  0.01249 ± 0.004426  |         0 ± 0         |       0 ± 0        |  0.001469 ± 0.002266  |  1.79 ± 0.03119  | 0 ± 0  | 0 ± 0  |   0.02156 ± 0.0008   |
| Bin18  | 1.483 ± 0.02815  | 0.009764 ± 0.005929  |  0.005248 ± 0.005248  |       0 ± 0        | 0.0002483 ± 0.001909  | 1.498 ± 0.02931  | 0 ± 0  | 0 ± 0  | 0.01502 ± 0.0005946  |
| Bin19  | 1.249 ± 0.02586  | 0.009459 ± 0.003872  |  0.009372 ± 0.009372  | 0.04086 ± 0.04086  |  0.002624 ± 0.00186   | 1.312 ± 0.04944  | 0 ± 0  | 0 ± 0  |   0.0984 ± 0.06004   |
