+--------+---------------------+------------------------+-----------------------+--------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin#   |         ZZ          |          ttZ           |         Higgs         |         WZ         |         Other         |        Total        |  data  | Ratio  |          WWZ           |
|--------+---------------------+------------------------+-----------------------+--------------------+-----------------------+---------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0        |         0 ± 0          |         0 ± 0         |       0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |   452.1 ± 0.5104    |      2.749 ± 0.09      |    2.665 ± 0.6289     |   1.961 ± 0.3173   |    0.6491 ± 0.1481    |    460.1 ± 0.887    | 0 ± 0  | 0 ± 0  |     11.69 ± 0.5483     |
| Bin2   |   74.05 ± 0.2038    |    0.493 ± 0.03892     |   0.04939 ± 0.1913    |  0.4345 ± 0.2056   |   0.1803 ± 0.07142    |   75.21 ± 0.3564    | 0 ± 0  | 0 ± 0  |     2.171 ± 0.2508     |
| Bin3   |   18.52 ± 0.1012    |    0.1102 ± 0.01851    |  -0.005406 ± 0.1267   |  0.0102 ± 0.07399  |   0.04134 ± 0.03488   |   18.68 ± 0.1825    | 0 ± 0  | 0 ± 0  |    0.5778 ± 0.1313     |
| Bin4   |   6.692 ± 0.06085   |   0.03482 ± 0.01139    |    0.2131 ± 0.1355    |  0.2506 ± 0.1355   |   0.03828 ± 0.03727   |   7.229 ± 0.2048    | 0 ± 0  | 0 ± 0  |   0.01698 ± 0.07698    |
| Bin5   |   3.092 ± 0.04156   |   0.03016 ± 0.007882   |   -0.1778 ± 0.1258    | 0.03773 ± 0.06466  |  0.001186 ± 0.001186  |   2.984 ± 0.1476    | 0 ± 0  | 0 ± 0  |   0.07198 ± 0.04394    |
| Bin6   |   1.695 ± 0.03074   |   0.01546 ± 0.005389   | -0.006197 ± 0.006197  | 0.04086 ± 0.04086  |  0.002223 ± 0.002521  |   1.747 ± 0.05185   | 0 ± 0  | 0 ± 0  |  0.01398 ± 0.0006305   |
| Bin7   |  0.9849 ± 0.02329   |  -0.002036 ± 0.003488  |  0.005248 ± 0.005248  |  0.0108 ± 0.0108   | -0.001186 ± 0.001186  |  0.9977 ± 0.02646   | 0 ± 0  | 0 ± 0  |  0.007592 ± 0.0004073  |
| Bin8   |   0.623 ± 0.01843   |  0.007868 ± 0.004187   |   0.09854 ± 0.09854   | 0.04086 ± 0.04086  |         0 ± 0         |   0.7703 ± 0.1083   | 0 ± 0  | 0 ± 0  |  0.004874 ± 0.0003529  |
| Bin9   |  0.3976 ± 0.01462   |  -0.003003 ± 0.002125  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.3946 ± 0.01477   | 0 ± 0  | 0 ± 0  |  0.003345 ± 0.0002714  |
| Bin10  |  0.2927 ± 0.01269   |  0.003298 ± 0.003249   |   0.09576 ± 0.09576   | 0.02439 ± 0.01736  |  0.001186 ± 0.001186  |  0.4174 ± 0.09821   | 0 ± 0  | 0 ± 0  |  0.00229 ± 0.0002289   |
| Bin11  |  0.2066 ± 0.01053   |  0.001436 ± 0.001436   |         0 ± 0         |       0 ± 0        | 0.0002177 ± 0.001837  |  0.2083 ± 0.01079   | 0 ± 0  | 0 ± 0  |  0.001976 ± 0.0002683  |
| Bin12  |  0.1659 ± 0.00947   |         0 ± 0          |         0 ± 0         | 0.05609 ± 0.05609  |         0 ± 0         |   0.222 ± 0.05688   | 0 ± 0  | 0 ± 0  |   0.04489 ± 0.04366    |
| Bin13  |  0.1091 ± 0.007597  | -2.425e-05 ± 0.002233  |         0 ± 0         |       0 ± 0        |   0.03403 ± 0.03527   |  0.1431 ± 0.03615   | 0 ± 0  | 0 ± 0  | 0.0008388 ± 0.0001531  |
| Bin14  | 0.09118 ± 0.007081  |         0 ± 0          |         0 ± 0         | 0.05055 ± 0.05055  |         0 ± 0         |  0.1417 ± 0.05104   | 0 ± 0  | 0 ± 0  | 0.0007846 ± 0.0001286  |
| Bin15  | 0.06828 ± 0.006147  |  2.425e-05 ± 0.002233  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.06831 ± 0.00654  | 0 ± 0  | 0 ± 0  |  0.001115 ± 0.0002485  |
| Bin16  | 0.05591 ± 0.005522  |         0 ± 0          |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.05591 ± 0.005522  | 0 ± 0  | 0 ± 0  | 0.0006567 ± 0.0001804  |
| Bin17  |  0.04782 ± 0.00513  |         0 ± 0          |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.04782 ± 0.00513  | 0 ± 0  | 0 ± 0  | 0.0003416 ± 7.164e-05  |
| Bin18  |  0.0333 ± 0.004233  |         0 ± 0          |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.0333 ± 0.004233  | 0 ± 0  | 0 ± 0  | 0.0004854 ± 0.0001354  |
| Bin19  | 0.03265 ± 0.004175  |         0 ± 0          |         0 ± 0         | 0.04086 ± 0.04086  |         0 ± 0         |  0.07351 ± 0.04107  | 0 ± 0  | 0 ± 0  | 0.0002968 ± 6.067e-05  |
