+--------+------------------------+-----------------------+---------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |        Higgs        |         WZ          |        Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+---------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |    1.869 ± 0.03364     |    2.443 ± 0.08709    |   0.4123 ± 0.2358   |   1.382 ± 0.2709    |    0.692 ± 0.1519    |     6.799 ± 0.401      | 0 ± 0  |  0 ± 0  |      8.553 ± 0.51      |
| Bin2   |    0.4912 ± 0.01731    |   0.4718 ± 0.03727    |   0.2214 ± 0.1295   |  0.2421 ± 0.09743   |   0.122 ± 0.07044    |     1.549 ± 0.1814     | 0 ± 0  |  0 ± 0  |     1.426 ± 0.2098     |
| Bin3   |    0.1823 ± 0.01038    |   0.1572 ± 0.01962    |  0.09576 ± 0.09576  |   0.1552 ± 0.1218   |  0.03528 ± 0.03548   |    0.6257 ± 0.1605     | 0 ± 0  |  0 ± 0  |    0.207 ± 0.08851     |
| Bin4   |   0.08986 ± 0.007269   |   0.04735 ± 0.01121   | 0.006197 ± 0.01073  |        0 ± 0        | 0.003974 ± 0.003043  |    0.1474 ± 0.01741    | 0 ± 0  |  0 ± 0  |   0.04122 ± 0.001064   |
| Bin5   |   0.03957 ± 0.004851   |  0.02287 ± 0.008422   |        0 ± 0        |  0.03773 ± 0.02901  | 0.001621 ± 0.002312  |    0.1018 ± 0.03069    | 0 ± 0  |  0 ± 0  |   0.05961 ± 0.04246    |
| Bin6   |   0.02976 ± 0.004229   |  0.01411 ± 0.006496   |        0 ± 0        |   0.0108 ± 0.0108   |  6.5e-05 ± 0.002031  |   0.05473 ± 0.01345    | 0 ± 0  |  0 ± 0  |  0.008933 ± 0.0004814  |
| Bin7   |   0.01053 ± 0.002533   |  0.007602 ± 0.005149  |        0 ± 0        |  0.02693 ± 0.02693  | 0.001404 ± 0.001404  |   0.04646 ± 0.02757    | 0 ± 0  |  0 ± 0  |   0.04888 ± 0.04366    |
| Bin8   |  0.006069 ± 0.001697   |  0.001325 ± 0.003544  |        0 ± 0        |  0.02693 ± 0.02693  |        0 ± 0         |   0.03432 ± 0.02721    | 0 ± 0  |  0 ± 0  |   0.04881 ± 0.04543    |
| Bin9   |  0.004056 ± 0.001576   |  0.002017 ± 0.003596  |        0 ± 0        |  0.05055 ± 0.05055  |        0 ± 0         |    0.05662 ± 0.0507    | 0 ± 0  |  0 ± 0  |  0.00232 ± 0.0002295   |
| Bin10  |  0.003679 ± 0.001294   |  0.001591 ± 0.001591  |        0 ± 0        |        0 ± 0        |        0 ± 0         |   0.00527 ± 0.002051   | 0 ± 0  |  0 ± 0  |  0.001435 ± 0.0001351  |
| Bin11  |  0.003407 ± 0.001311   |         0 ± 0         |        0 ± 0        |   0.0108 ± 0.0108   |        0 ± 0         |   0.01421 ± 0.01088    | 0 ± 0  |  0 ± 0  | 0.0008741 ± 0.0001084  |
| Bin12  |  0.002021 ± 0.0009897  |         0 ± 0         |        0 ± 0        | -0.04086 ± 0.04086  |  0.03525 ± 0.03525   |  -0.003594 ± 0.05397   | 0 ± 0  | -0 ± 0  | 0.0009156 ± 0.0001074  |
| Bin13  | 0.0005914 ± 0.0004478  | -0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |        0 ± 0         |  -0.0009755 ± 0.00163  | 0 ± 0  | -0 ± 0  |  0.00103 ± 0.0001776   |
| Bin14  |         0 ± 0          |         0 ± 0         |        0 ± 0        |        0 ± 0        | 0.001404 ± 0.001404  |  0.001404 ± 0.001404   | 0 ± 0  |  0 ± 0  | 0.0005602 ± 0.0001386  |
| Bin15  | 0.0004089 ± 0.0004089  |         0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  | 0.0004638 ± 0.0001345  |
| Bin16  | 0.0004089 ± 0.0004089  | 0.0002902 ± 0.002246  |        0 ± 0        |        0 ± 0        |        0 ± 0         |  0.0006991 ± 0.002283  | 0 ± 0  |  0 ± 0  | 0.0003731 ± 0.0001301  |
| Bin17  | 0.0004979 ± 0.0004979  | -0.001567 ± 0.001567  |        0 ± 0        |        0 ± 0        |        0 ± 0         |  -0.001069 ± 0.001644  | 0 ± 0  | -0 ± 0  | 0.0002934 ± 0.0001239  |
| Bin18  |         0 ± 0          |         0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.0002086 ± 5.401e-05  |
| Bin19  | 0.0004089 ± 0.0004089  |         0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         | 0.0004089 ± 0.0004089  | 0 ± 0  |  0 ± 0  |  0.0001606 ± 4.46e-05  |
| Bin20  |  0.001028 ± 0.0007271  |         0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         |  0.001028 ± 0.0007271  | 0 ± 0  |  0 ± 0  |  9.8e-05 ± 3.872e-05   |
| Bin21  |  0.005678 ± 0.001905   |  0.001726 ± 0.002836  |        0 ± 0        |  0.06246 ± 0.04767  |        0 ± 0         |   0.06987 ± 0.04779    | 0 ± 0  |  0 ± 0  |  0.001499 ± 0.0001906  |
+--------+------------------------+-----------------------+---------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
