+--------+----------------------+----------------------+-----------------------+---------------------+-----------------------+---------------------+--------+---------+-----------------------+
| Bin#   |          ZZ          |         ttZ          |         Higgs         |         WZ          |         Other         |        Total        |  data  |  Ratio  |          WWZ          |
|--------+----------------------+----------------------+-----------------------+---------------------+-----------------------+---------------------+--------+---------+-----------------------+
| Bin0   |        0 ± 0         |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |        0 ± 0         |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin2   |        0 ± 0         |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin3   |  0.00517 ± 0.001539  | 0.003453 ± 0.002441  |  0.006197 ± 0.006197  |  0.02718 ± 0.01922  |  0.001469 ± 0.001469  |  0.04347 ± 0.02045  | 0 ± 0  |  0 ± 0  |   0.058 ± 0.001336    |
| Bin4   | 0.007373 ± 0.001845  |  0.008632 ± 0.00386  |  0.006197 ± 0.006197  |        0 ± 0        |  0.001469 ± 0.001469  | 0.02367 ± 0.007672  | 0 ± 0  |  0 ± 0  |   0.07097 ± 0.00144   |
| Bin5   |  0.01776 ± 0.00286   |  0.01208 ± 0.004568  |  0.006197 ± 0.006197  | -0.01359 ± 0.01359  |     0 ± 0.002077      |  0.02245 ± 0.01601  | 0 ± 0  |  0 ± 0  |  0.07329 ± 0.001491   |
| Bin6   |  0.01882 ± 0.002898  | 0.008632 ± 0.005726  |         0 ± 0         |        0 ± 0        |   0.04334 ± 0.04633   |  0.07079 ± 0.04677  | 0 ± 0  |  0 ± 0  |  0.07351 ± 0.001491   |
| Bin7   |  0.03041 ± 0.00374   | 0.006905 ± 0.005459  |         0 ± 0         |  0.01359 ± 0.01359  |  0.001469 ± 0.001469  |  0.05237 ± 0.01519  | 0 ± 0  |  0 ± 0  |   0.0653 ± 0.001396   |
| Bin8   |  0.02781 ± 0.003604  |  0.01554 ± 0.005726  |   0.09183 ± 0.08586   |  0.02718 ± 0.01922  |   0.04775 ± 0.0463    |  0.2101 ± 0.09965   | 0 ± 0  |  0 ± 0  |     0.1 ± 0.04368     |
| Bin9   |  0.03045 ± 0.003683  |  0.01208 ± 0.005179  | -0.006197 ± 0.006197  |  0.02718 ± 0.01922  |         0 ± 0         |  0.06352 ± 0.02117  | 0 ± 0  |  0 ± 0  |  0.04291 ± 0.001077   |
| Bin10  |  0.03196 ± 0.003803  |  0.01726 ± 0.006905  | -0.006197 ± 0.006197  |  0.02718 ± 0.01922  |     0 ± 0.002077      |  0.07021 ± 0.02178  | 0 ± 0  |  0 ± 0  |  0.03042 ± 0.0009123  |
| Bin11  |  0.02099 ± 0.002975  |  0.01899 ± 0.007118  |   0.09183 ± 0.08586   |        0 ± 0        |  0.004406 ± 0.003284  |  0.1362 ± 0.08626   | 0 ± 0  |  0 ± 0  |   0.1951 ± 0.08733    |
| Bin12  |  0.01886 ± 0.002908  |  0.01726 ± 0.008803  |  0.006197 ± 0.006197  |  0.01359 ± 0.02354  |   0.04481 ± 0.0463    |  0.1007 ± 0.05313   | 0 ± 0  |  0 ± 0  |  0.01085 ± 0.0005666  |
| Bin13  |  0.01474 ± 0.002567  |  0.01726 ± 0.008097  |         0 ± 0         | -0.01359 ± 0.01359  |     0 ± 0.002077      |  0.01841 ± 0.01616  | 0 ± 0  |  0 ± 0  |  0.00549 ± 0.0003698  |
| Bin14  |  0.01657 ± 0.002746  |  0.003453 ± 0.00598  |  0.01239 ± 0.008764   |        0 ± 0        |   0.04481 ± 0.0463    |  0.07723 ± 0.04758  | 0 ± 0  |  0 ± 0  | 0.002973 ± 0.0003023  |
| Bin15  |  0.01413 ± 0.002466  |  0.01726 ± 0.007324  |         0 ± 0         |     0 ± 0.01922     |   0.04481 ± 0.04635   |  0.0762 ± 0.05077   | 0 ± 0  |  0 ± 0  |   0.04501 ± 0.04366   |
| Bin16  | 0.009765 ± 0.002138  |  0.03453 ± 0.008457  |         0 ± 0         |  0.02718 ± 0.01922  |     0 ± 0.002077      |  0.07147 ± 0.02121  | 0 ± 0  |  0 ± 0  |   0.04514 ± 0.04366   |
| Bin17  | 0.005456 ± 0.001604  |  0.01899 ± 0.008279  |  0.006197 ± 0.006197  |        0 ± 0        | -0.001469 ± 0.001469  |  0.02917 ± 0.01057  | 0 ± 0  |  0 ± 0  |   0.08873 ± 0.06175   |
| Bin18  |  0.01139 ± 0.002288  |  0.02417 ± 0.008097  |         0 ± 0         |  0.02718 ± 0.02718  |  0.002937 ± 0.002077  |  0.06568 ± 0.02853  | 0 ± 0  |  0 ± 0  | 0.001359 ± 0.0002001  |
| Bin19  |  0.01248 ± 0.002459  | 0.003453 ± 0.007324  |         0 ± 0         | -0.02718 ± 0.01922  |         0 ± 0         | -0.01125 ± 0.02071  | 0 ± 0  | -0 ± 0  |   0.0453 ± 0.04366    |
