+--------+------------------------+-----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  |  Ratio  |          WWZ           |
| Bin25  |  0.007933 ± 0.001839   |  0.01726 ± 0.005459   |  0.006197 ± 0.006197  |       0 ± 0        |         0 ± 0         |   0.03139 ± 0.008461   | 0 ± 0  |  0 ± 0  |  0.004788 ± 0.0004309  |
| Bin26  |  0.008813 ± 0.002036   |  0.003453 ± 0.004883  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01227 ± 0.00529    | 0 ± 0  |  0 ± 0  |  0.004671 ± 0.0004645  |
| Bin27  |   0.0059 ± 0.001678    |  0.006905 ± 0.004883  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01281 ± 0.005163   | 0 ± 0  |  0 ± 0  |  0.004566 ± 0.0004847  |
| Bin28  |  0.007244 ± 0.001801   |  0.001726 ± 0.00299   |   0.08563 ± 0.08563   |       0 ± 0        |         0 ± 0         |    0.0946 ± 0.0857     | 0 ± 0  |  0 ± 0  |   0.09017 ± 0.06175    |
| Bin29  |  0.005941 ± 0.001546   |  0.008632 ± 0.004568  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01457 ± 0.004822   | 0 ± 0  |  0 ± 0  |   0.04698 ± 0.04366    |
| Bin30  |  0.006111 ± 0.001692   |  0.005179 ± 0.00386   |         0 ± 0         | 0.01359 ± 0.01359  |  0.001469 ± 0.001469  |    0.02635 ± 0.0143    | 0 ± 0  |  0 ± 0  |  0.002174 ± 0.0002879  |
| Bin31  |  0.002838 ± 0.001082   |  0.006905 ± 0.004229  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.009743 ± 0.004365   | 0 ± 0  |  0 ± 0  |   0.04612 ± 0.04366    |
| Bin32  |   0.002415 ± 0.00104   |  0.006905 ± 0.003453  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.00932 ± 0.003606   | 0 ± 0  |  0 ± 0  |  0.002242 ± 0.0003196  |
| Bin33  |  0.001842 ± 0.0008214  |  0.005179 ± 0.004568  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.007021 ± 0.004641   | 0 ± 0  |  0 ± 0  |   0.04522 ± 0.04366    |
| Bin34  |  0.002701 ± 0.001133   |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002701 ± 0.001133   | 0 ± 0  |  0 ± 0  |  0.001294 ± 0.0002203  |
| Bin35  | 0.0009958 ± 0.0007042  |  0.001726 ± 0.00299   |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.002722 ± 0.003072   | 0 ± 0  |  0 ± 0  |  0.001266 ± 0.0001933  |
| Bin36  |   0.00249 ± 0.001113   |  -0.001726 ± 0.00299  |         0 ± 0         |       0 ± 0        |  0.001469 ± 0.001469  |  0.002232 ± 0.003512   | 0 ± 0  |  0 ± 0  |  0.001415 ± 0.0002638  |
| Bin37  |  0.003697 ± 0.001334   |         0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.003697 ± 0.001334   | 0 ± 0  |  0 ± 0  |  0.001495 ± 0.0002658  |
