+--------+--------------------+----------------------+-----------------------+--------------------+----------------------+--------------------+--------+--------+------------------------+
| Bin#   |         ZZ         |         ttZ          |         Higgs         |         WZ         |        Other         |       Total        |  data  | Ratio  |          WWZ           |
|--------+--------------------+----------------------+-----------------------+--------------------+----------------------+--------------------+--------+--------+------------------------+
| Bin0   |       0 ± 0        |        0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |       0 ± 0        |        0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin2   |       0 ± 0        |        0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin3   |  17.15 ± 0.08712   |   0.0984 ± 0.01786   |  -0.07324 ± 0.08652   | 0.06795 ± 0.04077  |  0.05656 ± 0.04677   |   17.3 ± 0.1387    | 0 ± 0  | 0 ± 0  |    0.5106 ± 0.09767    |
| Bin4   |  17.44 ± 0.08736   |   0.1157 ± 0.01752   |    0.1961 ± 0.1217    |  0.3313 ± 0.1113   |  0.09549 ± 0.06561   |   18.18 ± 0.1986   | 0 ± 0  | 0 ± 0  |    0.3187 ± 0.0618     |
| Bin5   |  13.86 ± 0.07772   |  0.09322 ± 0.01656   |   0.01239 ± 0.1214    | 0.05436 ± 0.02718  |  0.04481 ± 0.04635   |   14.07 ± 0.1547   | 0 ± 0  | 0 ± 0  |    0.3549 ± 0.09766    |
| Bin6   |  9.066 ± 0.06304   |   0.0587 ± 0.01465   |   0.1042 ± 0.08675    | 0.01359 ± 0.02354  | 0.001469 ± 0.002544  |   9.244 ± 0.1108   | 0 ± 0  | 0 ± 0  |    0.2122 ± 0.07565    |
| Bin7   |  6.308 ± 0.05274   |  0.05179 ± 0.01337   |         0 ± 0         | 0.08327 ± 0.05929  |        0 ± 0         |  6.443 ± 0.08047   | 0 ± 0  | 0 ± 0  |   0.09547 ± 0.04369    |
| Bin8   |  3.829 ± 0.04131   |  0.03625 ± 0.01105   |     0 ± 0.008764      |       0 ± 0        |        0 ± 0         |  3.865 ± 0.04366   | 0 ± 0  | 0 ± 0  |    0.1196 ± 0.08733    |
| Bin9   |  2.338 ± 0.03241   |   0.04661 ± 0.0105   |         0 ± 0         |  -0.0128 ± 0.0128  | 0.002937 ± 0.002077  |  2.375 ± 0.03645   | 0 ± 0  | 0 ± 0  |    0.1508 ± 0.07563    |
| Bin10  |  1.527 ± 0.02627   |  0.03453 ± 0.008803  |  0.006197 ± 0.006197  |       0 ± 0        |        0 ± 0         |  1.568 ± 0.02839   | 0 ± 0  | 0 ± 0  |    0.1005 ± 0.06175    |
| Bin11  |   1.09 ± 0.02229   |  0.02072 ± 0.006905  | -0.006197 ± 0.006197  |       0 ± 0        |        0 ± 0         |  1.105 ± 0.02414   | 0 ± 0  | 0 ± 0  |  0.009489 ± 0.0006652  |
| Bin12  |  0.7758 ± 0.01882  |  0.01554 ± 0.006224  |  0.006197 ± 0.006197  |       0 ± 0        |        0 ± 0         |  0.7976 ± 0.02077  | 0 ± 0  | 0 ± 0  |   0.09353 ± 0.06175    |
| Bin13  |  0.5723 ± 0.01625  | 0.008632 ± 0.005726  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.5809 ± 0.01723  | 0 ± 0  | 0 ± 0  |   0.04875 ± 0.04367    |
| Bin14  |  0.4517 ± 0.01439  | 0.005179 ± 0.005726  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.4569 ± 0.01549  | 0 ± 0  | 0 ± 0  |  0.00284 ± 0.0003163   |
| Bin15  |  0.3531 ± 0.01282  |     0 ± 0.00598      | -0.006197 ± 0.006197  |       0 ± 0        |        0 ± 0         |  0.3469 ± 0.01545  | 0 ± 0  | 0 ± 0  |  0.002093 ± 0.0002624  |
| Bin16  |  0.253 ± 0.01082   | 0.003453 ± 0.002441  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.2565 ± 0.0111   | 0 ± 0  | 0 ± 0  |  0.001989 ± 0.0003115  |
| Bin17  |  0.2465 ± 0.01077  |     0 ± 0.002441     |         0 ± 0         | 0.01359 ± 0.01359  |        0 ± 0         |  0.2601 ± 0.01751  | 0 ± 0  | 0 ± 0  |   0.04456 ± 0.04366    |
| Bin18  | 0.1752 ± 0.009055  | 0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.177 ± 0.009218  | 0 ± 0  | 0 ± 0  |   0.04474 ± 0.04366    |
| Bin19  | 0.1502 ± 0.008388  | 0.001726 ± 0.001726  |         0 ± 0         |       0 ± 0        |        0 ± 0         | 0.1519 ± 0.008564  | 0 ± 0  | 0 ± 0  | 0.0003994 ± 7.531e-05  |
| Bin20  | 0.1263 ± 0.007686  |        0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         | 0.1263 ± 0.007686  | 0 ± 0  | 0 ± 0  | 0.0002663 ± 6.244e-05  |
| Bin21  |  0.854 ± 0.02029   | 0.006905 ± 0.004883  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.8609 ± 0.02087  | 0 ± 0  | 0 ± 0  |   0.08949 ± 0.06175    |
+--------+--------------------+----------------------+-----------------------+--------------------+----------------------+--------------------+--------+--------+------------------------+
