+--------+---------------------+----------------------+-----------------------+---------------------+-----------------------+---------------------+--------+--------+-----------------------+
| Bin#   |         ZZ          |         ttZ          |         Higgs         |         WZ          |         Other         |        Total        |  data  | Ratio  |          WWZ          |
|--------+---------------------+----------------------+-----------------------+---------------------+-----------------------+---------------------+--------+--------+-----------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |   11.03 ± 0.06947   |  0.05697 ± 0.01434   |    0.1775 ± 0.1213    |  0.08154 ± 0.03329  |   0.09549 ± 0.06555   |   11.44 ± 0.1586    | 0 ± 0  | 0 ± 0  |    0.273 ± 0.08734    |
| Bin4   |   17.23 ± 0.08693   |   0.1053 ± 0.01752   |   0.01239 ± 0.01518   |   0.124 ± 0.06934   |   0.04922 ± 0.04646   |   17.52 ± 0.1227    | 0 ± 0  | 0 ± 0  |    0.4089 ± 0.107     |
| Bin5   |   19.57 ± 0.09293   |  0.08459 ± 0.01515   |  -0.06085 ± 0.08697   |  0.08154 ± 0.03844  |  0.005874 ± 0.004154  |   19.68 ± 0.1339    | 0 ± 0  | 0 ± 0  |   0.1613 ± 0.06178    |
| Bin6   |   15.67 ± 0.08335   |  0.07078 ± 0.01554   |     0 ± 0.008764      |  0.09513 ± 0.03596  |   0.04775 ± 0.04649   |   15.89 ± 0.1035    | 0 ± 0  | 0 ± 0  |   0.2698 ± 0.07565    |
| Bin7   |   6.327 ± 0.05315   |  0.07078 ± 0.01475   |   0.09803 ± 0.08608   |  0.06968 ± 0.06083  |  0.002937 ± 0.002937  |    6.569 ± 0.119    | 0 ± 0  | 0 ± 0  |   0.2643 ± 0.08734    |
| Bin8   |   2.584 ± 0.03391   |  0.04834 ± 0.01196   |         0 ± 0         |  0.04329 ± 0.05753  | -0.001469 ± 0.001469  |   2.674 ± 0.06786   | 0 ± 0  | 0 ± 0  |   0.2815 ± 0.09765    |
| Bin9   |   1.312 ± 0.02421   |  0.0328 ± 0.009917   |   0.006197 ± 0.1213   |  0.05609 ± 0.05609  |     0 ± 0.002077      |   1.407 ± 0.1362    | 0 ± 0  | 0 ± 0  |  0.04789 ± 0.001459   |
| Bin10  |  0.8451 ± 0.01954   |  0.02244 ± 0.008632  |         0 ± 0         | -0.01359 ± 0.01359  |         0 ± 0         |  0.8539 ± 0.02532   | 0 ± 0  | 0 ± 0  |   0.1218 ± 0.06176    |
| Bin11  |  0.5646 ± 0.01602   |  0.02417 ± 0.008097  |  0.006197 ± 0.006197  |        0 ± 0        |         0 ± 0         |   0.595 ± 0.01899   | 0 ± 0  | 0 ± 0  |  0.02543 ± 0.001059   |
| Bin12  |  0.3467 ± 0.01241   |  0.02244 ± 0.007525  |         0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |  0.3827 ± 0.01988   | 0 ± 0  | 0 ± 0  |  0.01868 ± 0.0008731  |
| Bin13  |  0.2569 ± 0.01076   |     0 ± 0.004883     |  0.006197 ± 0.006197  |        0 ± 0        |         0 ± 0         |  0.2631 ± 0.01334   | 0 ± 0  | 0 ± 0  |   0.05744 ± 0.04367   |
| Bin14  |  0.1875 ± 0.00919   |  0.01036 ± 0.004883  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.1979 ± 0.01041   | 0 ± 0  | 0 ± 0  |   0.0991 ± 0.06175    |
| Bin15  |  0.149 ± 0.008196   |  0.01554 ± 0.007118  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.1645 ± 0.01086   | 0 ± 0  | 0 ± 0  | 0.008364 ± 0.0005795  |
| Bin16  |  0.107 ± 0.006935   | 0.008632 ± 0.005179  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.1157 ± 0.008655  | 0 ± 0  | 0 ± 0  | 0.006909 ± 0.0005148  |
| Bin17  | 0.07245 ± 0.005632  |  0.005179 ± 0.00299  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.07763 ± 0.006377  | 0 ± 0  | 0 ± 0  | 0.004923 ± 0.0004565  |
| Bin18  |  0.06138 ± 0.0052   | 0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.06311 ± 0.005479  | 0 ± 0  | 0 ± 0  | 0.004056 ± 0.0004216  |
| Bin19  |  0.0398 ± 0.004174  | 0.001726 ± 0.001726  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.04153 ± 0.004517  | 0 ± 0  | 0 ± 0  |  0.00303 ± 0.0003789  |
| Bin20  | 0.03599 ± 0.004017  |  0.001726 ± 0.00386  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.03772 ± 0.005571  | 0 ± 0  | 0 ± 0  | 0.002359 ± 0.0002691  |
| Bin21  |  0.178 ± 0.008933   |  0.01554 ± 0.006224  | -0.006197 ± 0.006197  |        0 ± 0        |  0.001469 ± 0.001469  |  0.1888 ± 0.01261   | 0 ± 0  | 0 ± 0  |   0.1421 ± 0.07563    |
+--------+---------------------+----------------------+-----------------------+---------------------+-----------------------+---------------------+--------+--------+-----------------------+
