+--------+-------------------+----------------------+----------------------+----------------------+-----------------------+-------------------+--------+--------+------------------------+
| Bin#   |        ZZ         |         ttZ          |        Higgs         |          WZ          |         Other         |       Total       |  data  | Ratio  |          WWZ           |
|--------+-------------------+----------------------+----------------------+----------------------+-----------------------+-------------------+--------+--------+------------------------+
| Bin0   |  16.91 ± 0.08775  |   0.1174 ± 0.01811   |   0.1166 ± 0.1497    |    0.1376 ± 0.068    |   0.05509 ± 0.04674   |   17.34 ± 0.193   | 0 ± 0  | 0 ± 0  |    0.9938 ± 0.09776    |
| Bin1   |  1.737 ± 0.02765  | 0.008632 ± 0.004568  |  -0.08563 ± 0.08563  |        0 ± 0         |     0 ± 0.002937      |  1.66 ± 0.09015   | 0 ± 0  | 0 ± 0  |   0.02433 ± 0.000879   |
| Bin2   |  1.963 ± 0.02915  |  0.02244 ± 0.006686  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  1.985 ± 0.02991  | 0 ± 0  | 0 ± 0  |   0.06447 ± 0.04367    |
| Bin3   |  2.362 ± 0.03197  |  0.01554 ± 0.005726  |  0.08563 ± 0.08563   | 0.0007926 ± 0.01867  |  0.002937 ± 0.002937  |  2.467 ± 0.09351  | 0 ± 0  | 0 ± 0  |   0.016 ± 0.0007187    |
| Bin4   |  3.005 ± 0.03601  |  0.006905 ± 0.00598  |        0 ± 0         |  0.02718 ± 0.01922   |   0.04775 ± 0.0463    |  3.087 ± 0.06202  | 0 ± 0  | 0 ± 0  |   0.05563 ± 0.04367    |
| Bin5   |  3.987 ± 0.04142  |  0.01554 ± 0.007525  |        0 ± 0         |  0.02718 ± 0.01922   |  0.001469 ± 0.001469  |  4.031 ± 0.0463   | 0 ± 0  | 0 ± 0  |  0.01015 ± 0.0006092   |
| Bin6   |  5.645 ± 0.04911  |  0.01554 ± 0.006686  |        0 ± 0         |  0.05609 ± 0.05929   | -0.001469 ± 0.003284  |  5.715 ± 0.07734  | 0 ± 0  | 0 ± 0  |    0.1374 ± 0.07563    |
| Bin7   |  9.021 ± 0.06191  |  0.01726 ± 0.006459  |        0 ± 0         |  0.01359 ± 0.01359   | -0.001469 ± 0.001469  |  9.05 ± 0.06373   | 0 ± 0  | 0 ± 0  |  0.005105 ± 0.0003882  |
| Bin8   | 0.7514 ± 0.01788  |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         | 0.7514 ± 0.01788  | 0 ± 0  | 0 ± 0  | 0.0001598 ± 4.612e-05  |
| Bin9   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin10  |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin11  |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin12  |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin13  |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin14  |  1.789 ± 0.02761  | 0.006905 ± 0.004883  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  1.796 ± 0.02804  | 0 ± 0  | 0 ± 0  |   0.04392 ± 0.04366    |
| Bin15  |  5.035 ± 0.04648  |  0.01554 ± 0.006224  | 0.006197 ± 0.006197  |        0 ± 0         |         0 ± 0         |  5.057 ± 0.0473   | 0 ± 0  | 0 ± 0  | 0.0009741 ± 0.0002095  |
| Bin16  |  3.319 ± 0.03795  |  0.01208 ± 0.005726  |  0.08563 ± 0.08563   |  0.01359 ± 0.01359   |         0 ± 0         |  3.43 ± 0.09482   | 0 ± 0  | 0 ± 0  | 0.0007862 ± 0.0001446  |
| Bin17  |   2.4 ± 0.03238   |  0.006905 ± 0.00598  |  0.01859 ± 0.01073   |        0 ± 0         |         0 ± 0         |  2.426 ± 0.03464  | 0 ± 0  | 0 ± 0  |  0.0009201 ± 0.06175   |
| Bin18  |  1.916 ± 0.02901  | 0.005179 ± 0.005726  |        0 ± 0         |        0 ± 0         |         0 ± 0         |  1.921 ± 0.02957  | 0 ± 0  | 0 ± 0  | 0.0006531 ± 0.0001396  |
| Bin19  |  1.481 ± 0.02555  |  0.01208 ± 0.007118  |        0 ± 0         |   0.1394 ± 0.08161   |         0 ± 0         |  1.632 ± 0.08582  | 0 ± 0  | 0 ± 0  |  0.00116 ± 0.0002145   |
| Bin20  |  1.286 ± 0.02396  |  0.01554 ± 0.005726  |        0 ± 0         |  0.01359 ± 0.01359   |         0 ± 0         |  1.315 ± 0.02813  | 0 ± 0  | 0 ± 0  |   0.04437 ± 0.04366    |
| Bin21  |  13.96 ± 0.08008  |   0.3056 ± 0.03131   |  0.01239 ± 0.01518   |   0.1223 ± 0.05264   |   0.09696 ± 0.0655    |   14.5 ± 0.1212   | 0 ± 0  | 0 ± 0  |     0.801 ± 0.1852     |
+--------+-------------------+----------------------+----------------------+----------------------+-----------------------+-------------------+--------+--------+------------------------+
