+--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |          ttZ          |        Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |          WWZ           |
|--------+------------------------+-----------------------+----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |    20.98 ± 0.09626     |   0.04316 ± 0.01132   | -0.01239 ± 0.008764  | 0.01359 ± 0.01359  | -0.002937 ± 0.002937  |     21.02 ± 0.0983     | 0 ± 0  | 0 ± 0  |    0.1769 ± 0.08734    |
| Bin2   |    17.15 ± 0.08705     |   0.03971 ± 0.01257   |  0.006197 ± 0.01073  | 0.09686 ± 0.06083  | -0.001469 ± 0.003284  |     17.29 ± 0.1075     | 0 ± 0  | 0 ± 0  |    0.1268 ± 0.04369    |
| Bin3   |      13 ± 0.07577      |   0.05352 ± 0.01233   |  -0.07324 ± 0.08608  |   0.1648 ± 0.068   |  0.001469 ± 0.001469  |     13.14 ± 0.1339     | 0 ± 0  | 0 ± 0  |    0.1251 ± 0.04369    |
| Bin4   |    9.085 ± 0.06327     |   0.05697 ± 0.01257   |     0 ± 0.008764     | 0.01359 ± 0.03039  |  0.002937 ± 0.002937  |     9.159 ± 0.0719     | 0 ± 0  | 0 ± 0  |    0.3028 ± 0.09765    |
| Bin5   |     6.133 ± 0.052      |   0.06042 ± 0.01303   |  0.006197 ± 0.1213   | 0.01359 ± 0.01359  |     0 ± 0.002077      |     6.213 ± 0.1333     | 0 ± 0  | 0 ± 0  |    0.2614 ± 0.08734    |
| Bin6   |     3.976 ± 0.0419     |  0.02244 ± 0.009612   |  0.01239 ± 0.008764  | 0.06968 ± 0.05771  |   0.05068 ± 0.04635   |    4.131 ± 0.08604     | 0 ± 0  | 0 ± 0  |    0.3105 ± 0.09765    |
| Bin7   |    2.477 ± 0.03306     |   0.0656 ± 0.01269    |        0 ± 0         | 0.02718 ± 0.02718  |  0.002937 ± 0.004154  |    2.573 ± 0.04483     | 0 ± 0  | 0 ± 0  |     0.138 ± 0.0437     |
| Bin8   |    1.529 ± 0.02596     |   0.04661 ± 0.01257   | 0.006197 ± 0.006197  | 0.05436 ± 0.02718  |  0.002937 ± 0.002077  |    1.639 ± 0.04017     | 0 ± 0  | 0 ± 0  |    0.2162 ± 0.07564    |
| Bin9   |    0.9132 ± 0.02014    |   0.06042 ± 0.01132   |  0.09803 ± 0.08608   | 0.02718 ± 0.02718  |  0.001469 ± 0.002544  |     1.1 ± 0.09321      | 0 ± 0  | 0 ± 0  |   0.07308 ± 0.001506   |
| Bin10  |    0.5142 ± 0.01504    |   0.0328 ± 0.01078    |  0.08563 ± 0.08608   | 0.05609 ± 0.05609  |   0.09549 ± 0.06551   |    0.7842 ± 0.1232     | 0 ± 0  | 0 ± 0  |    0.1849 ± 0.07564    |
| Bin11  |    0.3085 ± 0.01169    |  0.03453 ± 0.009766   | 0.006197 ± 0.006197  | -0.0128 ± 0.02309  |         0 ± 0         |    0.3364 ± 0.02835    | 0 ± 0  | 0 ± 0  |  0.03201 ± 0.0009657   |
| Bin12  |    0.174 ± 0.00878     |  0.01554 ± 0.007525   |        0 ± 0         | 0.02718 ± 0.01922  |   0.04481 ± 0.0463    |    0.2615 ± 0.05145    | 0 ± 0  | 0 ± 0  |   0.06053 ± 0.04367    |
| Bin13  |   0.1109 ± 0.006957    |     0 ± 0.007324      | 0.006197 ± 0.006197  |       0 ± 0        |  0.002937 ± 0.002077  |     0.12 ± 0.01203     | 0 ± 0  | 0 ± 0  |   0.05219 ± 0.04367    |
| Bin14  |   0.06452 ± 0.005317   |  0.03107 ± 0.008803   |        0 ± 0         |       0 ± 0        |         0 ± 0         |    0.0956 ± 0.01028    | 0 ± 0  | 0 ± 0  |    0.0915 ± 0.06175    |
| Bin15  |   0.05245 ± 0.004868   |  0.006905 ± 0.005459  |  0.09183 ± 0.08586   |       0 ± 0        |         0 ± 0         |    0.1512 ± 0.08617    | 0 ± 0  | 0 ± 0  |  0.003071 ± 0.0004027  |
| Bin16  |   0.02977 ± 0.003614   |  0.005179 ± 0.006224  |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.03495 ± 0.007197   | 0 ± 0  | 0 ± 0  |    0.0444 ± 0.04366    |
| Bin17  |   0.0218 ± 0.003102    |  0.01036 ± 0.004229   |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.03216 ± 0.005244   | 0 ± 0  | 0 ± 0  |  0.000747 ± 0.0001755  |
| Bin18  |   0.01248 ± 0.002294   |  0.005179 ± 0.00299   |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01766 ± 0.003769   | 0 ± 0  | 0 ± 0  | 0.0003336 ± 0.0001205  |
| Bin19  |   0.01129 ± 0.002272   |  0.003453 ± 0.003453  |        0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01475 ± 0.004133   | 0 ± 0  | 0 ± 0  | 5.325e-05 ± 3.261e-05  |
