+--------+------------------+----------------------+----------------------+---------------------+-----------------------+------------------+--------+--------+-----------------------+
| Bin#   |        ZZ        |         ttZ          |        Higgs         |         WZ          |         Other         |      Total       |  data  | Ratio  |          WWZ          |
|--------+------------------+----------------------+----------------------+---------------------+-----------------------+------------------+--------+--------+-----------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   | 2.471 ± 0.03405  |  0.001726 ± 0.00299  |        0 ± 0         | -0.01359 ± 0.01359  |  0.001469 ± 0.001469  | 2.461 ± 0.03682  | 0 ± 0  | 0 ± 0  |  0.08455 ± 0.001679   |
| Bin4   | 1.898 ± 0.02971  | 0.008632 ± 0.004568  | 0.006197 ± 0.006197  |        0 ± 0        |  0.001469 ± 0.001469  | 1.914 ± 0.03072  | 0 ± 0  | 0 ± 0  |   0.1058 ± 0.001805   |
| Bin5   | 1.589 ± 0.02703  |  0.01381 ± 0.005459  |   0.1651 ± 0.1213    |        0 ± 0        |  0.001469 ± 0.001469  |  1.769 ± 0.1244  | 0 ± 0  | 0 ± 0  |    0.1557 ± 0.0437    |
| Bin6   | 1.529 ± 0.02643  |  0.01036 ± 0.005459  |  0.01239 ± 0.01239   |        0 ± 0        |  0.001469 ± 0.001469  | 1.553 ± 0.02973  | 0 ± 0  | 0 ± 0  |   0.2035 ± 0.06178    |
| Bin7   | 1.734 ± 0.02812  |  0.01554 ± 0.006686  |        0 ± 0         |  0.01359 ± 0.01359  |   0.04775 ± 0.04639   | 1.811 ± 0.05633  | 0 ± 0  | 0 ± 0  |   0.1089 ± 0.001844   |
| Bin8   | 2.116 ± 0.03094  |  0.01726 ± 0.007324  |  -0.07944 ± 0.0863   |  0.08327 ± 0.05929  |     0 ± 0.003597      |  2.137 ± 0.1095  | 0 ± 0  | 0 ± 0  |    0.143 ± 0.0437     |
| Bin9   | 2.589 ± 0.03406  |  0.02072 ± 0.008097  |        0 ± 0         |  0.02718 ± 0.01922  |  0.002937 ± 0.002077  |  2.64 ± 0.03999  | 0 ± 0  | 0 ± 0  |  0.08509 ± 0.001595   |
| Bin10  | 2.985 ± 0.03635  |  0.02935 ± 0.008632  |  0.01239 ± 0.008764  |  0.02718 ± 0.01922  | -0.001469 ± 0.002544  | 3.053 ± 0.04299  | 0 ± 0  | 0 ± 0  |   0.1072 ± 0.04368    |
| Bin11  |  3.7 ± 0.04018   |  0.03107 ± 0.008097  |  -0.08563 ± 0.08563  |        0 ± 0        |     0 ± 0.002937      | 3.645 ± 0.09498  | 0 ± 0  | 0 ± 0  |   0.0888 ± 0.04368    |
| Bin12  | 5.367 ± 0.04815  |  0.02244 ± 0.008279  |  0.08563 ± 0.08563   |  0.02797 ± 0.02679  |   0.05068 ± 0.04639   |  5.553 ± 0.1122  | 0 ± 0  | 0 ± 0  |   0.07163 ± 0.04367   |
| Bin13  | 9.632 ± 0.06424  |  0.03107 ± 0.01007   |        0 ± 0         |  0.08327 ± 0.06233  |     0 ± 0.003597      | 9.747 ± 0.09014  | 0 ± 0  | 0 ± 0  |   0.1476 ± 0.07563    |
| Bin14  | 9.772 ± 0.06444  |  0.01726 ± 0.006459  |        0 ± 0         |  0.01359 ± 0.01359  | -0.001469 ± 0.001469  | 9.802 ± 0.06619  | 0 ± 0  | 0 ± 0  | 0.005265 ± 0.0003909  |
| Bin15  |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin16  |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin17  | 1.789 ± 0.02761  | 0.006905 ± 0.004883  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 1.796 ± 0.02804  | 0 ± 0  | 0 ± 0  |   0.04392 ± 0.04366   |
| Bin18  |   8.354 ± 0.06   |  0.02762 ± 0.008457  |  0.09183 ± 0.08586   |  0.01359 ± 0.01359  |         0 ± 0         |  8.487 ± 0.106   | 0 ± 0  | 0 ± 0  |  0.00176 ± 0.0002546  |
| Bin19  | 4.316 ± 0.04348  |  0.01208 ± 0.008279  |  0.01859 ± 0.01073   |        0 ± 0        |         0 ± 0         | 4.347 ± 0.04554  | 0 ± 0  | 0 ± 0  |  0.001573 ± 0.06175   |
| Bin20  | 2.766 ± 0.03503  |  0.02762 ± 0.009135  |        0 ± 0         |  0.1529 ± 0.08274   |         0 ± 0         | 2.947 ± 0.09031  | 0 ± 0  | 0 ± 0  |   0.04553 ± 0.04366   |
| Bin21  | 13.96 ± 0.08008  |   0.3056 ± 0.03131   |  0.01239 ± 0.01518   |  0.1223 ± 0.05264   |   0.09696 ± 0.0655    |  14.5 ± 0.1212   | 0 ± 0  | 0 ± 0  |    0.801 ± 0.1852     |
+--------+------------------+----------------------+----------------------+---------------------+-----------------------+------------------+--------+--------+-----------------------+
