+--------+-------------------+----------------------+----------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |        ZZ         |         ttZ          |        Higgs         |         WZ         |         Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+-------------------+----------------------+----------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |  18.48 ± 0.09038  |   0.1675 ± 0.02135   |   0.1104 ± 0.08697   | 0.05436 ± 0.03329  |  0.001469 ± 0.003284  |  18.81 ± 0.1316   | 0 ± 0  | 0 ± 0  |    0.4633 ± 0.107     |
| Bin2   |  14.67 ± 0.08045  |  0.09322 ± 0.01922   |   0.07944 ± 0.0863   |  0.1512 ± 0.06934  |   0.09549 ± 0.06551   |  15.09 ± 0.1529   | 0 ± 0  | 0 ± 0  |    0.5603 ± 0.131     |
| Bin3   |  10.24 ± 0.06716  |  0.09668 ± 0.01674   |  0.08563 ± 0.08608   | 0.02718 ± 0.01922  |   0.04775 ± 0.04635   |  10.49 ± 0.1213   | 0 ± 0  | 0 ± 0  |   0.2132 ± 0.06178    |
| Bin4   |  6.904 ± 0.05513  |  0.04834 ± 0.01245   |     0 ± 0.008764     |  -0.0128 ± 0.0128  |   0.04481 ± 0.04635   |  6.985 ± 0.07472  | 0 ± 0  | 0 ± 0  |   0.3057 ± 0.09765    |
| Bin5   |  5.062 ± 0.04728  |  0.0328 ± 0.009612   |        0 ± 0         | 0.02718 ± 0.01922  |  0.004406 ± 0.002544  |  5.126 ± 0.05199  | 0 ± 0  | 0 ± 0  |   0.1061 ± 0.04369    |
| Bin6   |  3.544 ± 0.03947  |  0.02762 ± 0.008457  |  0.01859 ± 0.01073   | 0.02718 ± 0.02718  |     0 ± 0.002077      |  3.617 ± 0.04988  | 0 ± 0  | 0 ± 0  |   0.1747 ± 0.07564    |
| Bin7   |  2.817 ± 0.03527  |  0.02072 ± 0.009456  | 0.006197 ± 0.006197  | 0.01359 ± 0.01359  |     0 ± 0.002077      |  2.857 ± 0.0395   | 0 ± 0  | 0 ± 0  |   0.07812 ± 0.04368   |
| Bin8   |  2.275 ± 0.03172  |  0.01554 ± 0.007118  | 0.006197 ± 0.006197  |       0 ± 0        |  0.001469 ± 0.002544  |  2.298 ± 0.0332   | 0 ± 0  | 0 ± 0  |   0.06981 ± 0.04367   |
| Bin9   |  1.835 ± 0.02845  |  0.01726 ± 0.00598   |  -0.07944 ± 0.08586  |       0 ± 0        |  0.002937 ± 0.002077  |  1.776 ± 0.09067  | 0 ± 0  | 0 ± 0  |  0.02316 ± 0.0008543  |
| Bin10  |  1.553 ± 0.02624  |  0.01208 ± 0.004568  |  -0.08563 ± 0.08563  | 0.06968 ± 0.05771  | -0.001469 ± 0.002544  |  1.547 ± 0.1067   | 0 ± 0  | 0 ± 0  |  -0.02576 ± 0.04367   |
| Bin11  |  1.273 ± 0.02371  | 0.005179 ± 0.005179  | 0.006197 ± 0.006197  | 0.02718 ± 0.01922  |         0 ± 0         |  1.312 ± 0.03158  | 0 ± 0  | 0 ± 0  |  0.01641 ± 0.0007246  |
| Bin12  |  1.07 ± 0.02174   |  0.01726 ± 0.00598   |        0 ± 0         |       0 ± 0        | -0.001469 ± 0.002544  |  1.086 ± 0.02269  | 0 ± 0  | 0 ± 0  |  0.01155 ± 0.0005669  |
| Bin13  | 0.9131 ± 0.02009  | 0.005179 ± 0.004568  |        0 ± 0         | 0.01359 ± 0.01359  |         0 ± 0         | 0.9319 ± 0.02468  | 0 ± 0  | 0 ± 0  |   0.05272 ± 0.04367   |
| Bin14  | 0.7211 ± 0.01787  |  0.001726 ± 0.00386  |  0.08563 ± 0.08563   | 0.05609 ± 0.05609  |     0 ± 0.002077      |  0.8645 ± 0.104   | 0 ± 0  | 0 ± 0  |  0.0086 ± 0.0005481   |
| Bin15  | 0.6132 ± 0.01644  | 0.003453 ± 0.004229  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.6166 ± 0.01698  | 0 ± 0  | 0 ± 0  | 0.006837 ± 0.0004411  |
| Bin16  | 0.5128 ± 0.01514  | 0.003453 ± 0.003453  |        0 ± 0         | 0.01359 ± 0.01359  |         0 ± 0         | 0.5298 ± 0.02063  | 0 ± 0  | 0 ± 0  |   0.04953 ± 0.04367   |
| Bin17  | 0.4484 ± 0.01411  | 0.003453 ± 0.002441  |        0 ± 0         |       0 ± 0        |  0.001469 ± 0.001469  |  0.4533 ± 0.0144  | 0 ± 0  | 0 ± 0  | 0.004664 ± 0.0003561  |
| Bin18  | 0.3745 ± 0.01287  |  0.001726 ± 0.00299  |        0 ± 0         |       0 ± 0        |  0.001469 ± 0.001469  | 0.3777 ± 0.01329  | 0 ± 0  | 0 ± 0  | 0.003503 ± 0.0002591  |
| Bin19  | 0.3243 ± 0.01208  | 0.003453 ± 0.002441  |        0 ± 0         |       0 ± 0        |         0 ± 0         | 0.3277 ± 0.01232  | 0 ± 0  | 0 ± 0  | 0.003198 ± 0.0002922  |
