+--------+------------------+----------------------+----------------------+---------------------+----------------------+------------------+--------+--------+------------------------+
| Bin#   |        ZZ        |         ttZ          |        Higgs         |         WZ          |        Other         |      Total       |  data  | Ratio  |          WWZ           |
|--------+------------------+----------------------+----------------------+---------------------+----------------------+------------------+--------+--------+------------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin2   |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin3   | 5.243 ± 0.05166  |  0.01114 ± 0.005737  |  0.09897 ± 0.09239   |  0.02693 ± 0.02693  |  0.03769 ± 0.03529   |  5.417 ± 0.1149  | 0 ± 0  | 0 ± 0  |   0.1675 ± 0.002463    |
| Bin4   | 4.076 ± 0.04545  |  0.01432 ± 0.006162  |        0 ± 0         | -0.02693 ± 0.02693  |  0.00122 ± 0.002113  | 4.064 ± 0.05322  | 0 ± 0  | 0 ± 0  |    0.2498 ± 0.04254    |
| Bin5   |  3.42 ± 0.04144  |     0 ± 0.006751     |  0.09897 ± 0.09239   |  0.02693 ± 0.02693  |  0.03647 ± 0.03535   |  3.582 ± 0.1108  | 0 ± 0  | 0 ± 0  |    0.3543 ± 0.07358    |
| Bin6   | 3.358 ± 0.04096  |  0.01432 ± 0.007956  |  0.01367 ± 0.01367   |        0 ± 0        |     0 ± 0.001726     | 3.386 ± 0.04395  | 0 ± 0  | 0 ± 0  |    0.3139 ± 0.0601     |
| Bin7   |  3.701 ± 0.043   |  0.01273 ± 0.007795  | 0.006836 ± 0.006836  |  0.02693 ± 0.04664  |  0.03769 ± 0.03537   | 3.785 ± 0.07337  | 0 ± 0  | 0 ± 0  |    0.2636 ± 0.04254    |
| Bin8   | 4.491 ± 0.04727  |  0.01909 ± 0.009001  |   0.1911 ± 0.1305    |  0.08078 ± 0.04664  |  0.03403 ± 0.03539   |  4.816 ± 0.1509  | 0 ± 0  | 0 ± 0  |    0.288 ± 0.06009     |
| Bin9   | 5.421 ± 0.05174  |  0.03978 ± 0.009413  |   0.1911 ± 0.1308    |     0 ± 0.03808     |  0.00122 ± 0.003661  |  5.653 ± 0.1461  | 0 ± 0  | 0 ± 0  |   0.1695 ± 0.002361    |
| Bin10  | 6.352 ± 0.05582  |  0.02705 ± 0.00914   |   0.1058 ± 0.09314   |     0 ± 0.03808     |  0.04379 ± 0.03556   |  6.529 ± 0.1208  | 0 ± 0  | 0 ± 0  |    0.3048 ± 0.08493    |
| Bin11  | 8.111 ± 0.06291  |  0.03819 ± 0.01102   |      0 ± 0.1303      |  0.05386 ± 0.05386  | 0.003661 ± 0.004726  |  8.207 ± 0.1549  | 0 ± 0  | 0 ± 0  |    0.1776 ± 0.06006    |
| Bin12  | 11.67 ± 0.07506  |  0.04455 ± 0.01125   |        0 ± 0         |  0.08078 ± 0.04664  |   0.04379 ± 0.0356   | 11.84 ± 0.09593  | 0 ± 0  | 0 ± 0  |    0.2693 ± 0.09493    |
| Bin13  |  21.1 ± 0.1007   |  0.03978 ± 0.01243   |  0.09213 ± 0.09213   |  0.1077 ± 0.05386   |  0.04135 ± 0.03556   |  21.38 ± 0.1515  | 0 ± 0  | 0 ± 0  |    0.1152 ± 0.06004    |
| Bin14  |  21.68 ± 0.1019  |  0.03819 ± 0.009001  |   0.0853 ± 0.09239   | -0.01469 ± 0.01469  | 0.006101 ± 0.003661  |  21.8 ± 0.1386   | 0 ± 0  | 0 ± 0  |    0.0946 ± 0.06004    |
| Bin15  |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin16  |      0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin17  | 3.964 ± 0.04353  | 0.003182 ± 0.003898  |        0 ± 0         |  0.05386 ± 0.03808  |  0.00122 ± 0.00122   | 4.023 ± 0.05798  | 0 ± 0  | 0 ± 0  | 0.0004579 ± 7.925e-05  |
| Bin18  | 17.89 ± 0.09277  |  0.03182 ± 0.01079   |        0 ± 0         |  0.02693 ± 0.02693  |  0.03403 ± 0.03531   |  17.99 ± 0.1034  | 0 ± 0  | 0 ± 0  |   0.003453 ± 0.06004   |
| Bin19  | 9.335 ± 0.06737  |  0.05456 ± 0.01271   |        0 ± 0         |        0 ± 0        |  0.00244 ± 0.001726  | 9.392 ± 0.06858  | 0 ± 0  | 0 ± 0  |    0.131 ± 0.07353     |
| Bin20  | 5.929 ± 0.05387  |  0.03341 ± 0.009937  |  -0.07846 ± 0.09264  |        0 ± 0        |  0.00244 ± 0.001726  |  5.886 ± 0.1076  | 0 ± 0  | 0 ± 0  |    0.3006 ± 0.1123     |
| Bin21  |  30.33 ± 0.1233  |   0.4678 ± 0.03962   |  -0.03744 ± 0.1607   |   0.3085 ± 0.1496   |  0.07853 ± 0.05002   |  31.15 ± 0.2598  | 0 ± 0  | 0 ± 0  |     1.43 ± 0.2439      |
+--------+------------------+----------------------+----------------------+---------------------+----------------------+------------------+--------+--------+------------------------+
