+--------+-------------------+----------------------+---------------------+---------------------+----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |        ZZ         |         ttZ          |        Higgs        |         WZ          |        Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+-------------------+----------------------+---------------------+---------------------+----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |        0 ± 0        |        0 ± 0        |        0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |  52.08 ± 0.1595   |   0.2944 ± 0.02842   |   0.6007 ± 0.2612   |  0.1616 ± 0.07616   |  0.04501 ± 0.03575   |  53.18 ± 0.3187   | 0 ± 0  | 0 ± 0  |    1.351 ± 0.1851     |
| Bin2   |  36.57 ± 0.1336   |   0.1957 ± 0.02571   |  0.01367 ± 0.1314   |  0.1346 ± 0.07124   | 0.006101 ± 0.004726  |  36.92 ± 0.2022   | 0 ± 0  | 0 ± 0  |     1.03 ± 0.1645     |
| Bin3   |  22.61 ± 0.1051   |   0.1241 ± 0.0205    |  0.1058 ± 0.09314   |     0 ± 0.05386     |   0.1174 ± 0.0613    |  22.96 ± 0.1637   | 0 ± 0  | 0 ± 0  |    0.7236 ± 0.1408    |
| Bin4   |  14.54 ± 0.08433  |  0.08751 ± 0.01691   |  0.1058 ± 0.09264   |  0.02693 ± 0.04664  |  0.04257 ± 0.03541   |  14.81 ± 0.1393   | 0 ± 0  | 0 ± 0  |   0.3359 ± 0.08494    |
| Bin5   |  10.11 ± 0.07044  |  0.03341 ± 0.01341   |  0.006836 ± 0.1305  |  0.02693 ± 0.04664  |  0.07293 ± 0.04991   |  10.25 ± 0.1638   | 0 ± 0  | 0 ± 0  |   0.2813 ± 0.08493    |
| Bin6   |  7.185 ± 0.05932  |  0.04183 ± 0.01271   |        0 ± 0        |  0.08078 ± 0.04664  | -0.00122 ± 0.002728  |  7.306 ± 0.07657  | 0 ± 0  | 0 ± 0  |   0.2065 ± 0.07355    |
| Bin7   |  5.407 ± 0.05151  |  0.01909 ± 0.01055   |    0 ± 0.009668     | -0.01469 ± 0.01469  |   0.04013 ± 0.0355   |  5.451 ± 0.06583  | 0 ± 0  | 0 ± 0  |   0.2261 ± 0.08491    |
| Bin8   |  3.917 ± 0.0438   |  0.01909 ± 0.009001  | 0.01367 ± 0.009668  |  0.05386 ± 0.03808  |  0.00244 ± 0.002989  |  4.006 ± 0.0596   | 0 ± 0  | 0 ± 0  |   0.04411 ± 0.00122   |
| Bin9   |  3.03 ± 0.03861   | 0.007956 ± 0.006162  |        0 ± 0        |        0 ± 0        |  0.00244 ± 0.002989  |  3.041 ± 0.03921  | 0 ± 0  | 0 ± 0  |  -0.01264 ± 0.04246   |
| Bin10  |  2.166 ± 0.0326   |   0.0175 ± 0.00656   | 0.01367 ± 0.009668  |  0.02693 ± 0.02693  |     0 ± 0.00244      |  2.224 ± 0.04393  | 0 ± 0  | 0 ± 0  |   0.1501 ± 0.07353    |
| Bin11  |  1.578 ± 0.02788  |  0.01591 ± 0.005512  | -0.09213 ± 0.09213  |    0.147 ± 0.123    |  0.00244 ± 0.001726  |  1.651 ± 0.1563   | 0 ± 0  | 0 ± 0  |   0.1005 ± 0.06004    |
| Bin12  |  1.248 ± 0.02477  | 0.003182 ± 0.003898  |        0 ± 0        |        0 ± 0        |  0.00244 ± 0.001726  |  1.254 ± 0.02514  | 0 ± 0  | 0 ± 0  |  0.01263 ± 0.0006614  |
| Bin13  | 0.9485 ± 0.02164  |  0.001591 ± 0.00421  |        0 ± 0        |        0 ± 0        |     0 ± 0.001726     | 0.9501 ± 0.02212  | 0 ± 0  | 0 ± 0  | 0.009738 ± 0.0005683  |
| Bin14  |  0.74 ± 0.01908   |  0.003182 ± 0.0045   |        0 ± 0        |        0 ± 0        |  0.00122 ± 0.00122   | 0.7444 ± 0.01964  | 0 ± 0  | 0 ± 0  | 0.008055 ± 0.0005474  |
| Bin15  | 0.5801 ± 0.01695  |     0 ± 0.003182     |        0 ± 0        |  0.02693 ± 0.02693  |        0 ± 0         |  0.607 ± 0.03198  | 0 ± 0  | 0 ± 0  | 0.006076 ± 0.0004477  |
| Bin16  | 0.4408 ± 0.01475  | 0.003182 ± 0.003182  |        0 ± 0        |        0 ± 0        |        0 ± 0         |  0.444 ± 0.01509  | 0 ± 0  | 0 ± 0  | 0.004313 ± 0.0003415  |
| Bin17  | 0.3808 ± 0.01367  | 0.001591 ± 0.001591  |        0 ± 0        |        0 ± 0        |     0 ± 0.001726     | 0.3824 ± 0.01387  | 0 ± 0  | 0 ± 0  | 0.004164 ± 0.0003739  |
| Bin18  |  0.282 ± 0.01173  | 0.004773 ± 0.003558  |        0 ± 0        |        0 ± 0        |  -0.00122 ± 0.00122  | 0.2856 ± 0.01232  | 0 ± 0  | 0 ± 0  | 0.002908 ± 0.0002932  |
| Bin19  |  0.232 ± 0.01067  |        0 ± 0         |        0 ± 0        |        0 ± 0        |  0.00122 ± 0.00122   | 0.2332 ± 0.01074  | 0 ± 0  | 0 ± 0  |   0.08717 ± 0.06004   |
