+--------+------------------------+----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ          |        Other         |         Total          |  data  |  Ratio  |          WWZ          |
|--------+------------------------+----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+-----------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |  0.005219 ± 0.001652   | 0.009547 ± 0.005512  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01477 ± 0.005754   | 0 ± 0  |  0 ± 0  | 0.001367 ± 0.0001729  |
| Bin2   |   0.01654 ± 0.002884   |  0.02592 ± 0.008691  |         0 ± 0         |  0.08078 ± 0.04664  |     0 ± 0.001726     |    0.1232 ± 0.04756    | 0 ± 0  |  0 ± 0  |   0.1516 ± 0.07353    |
| Bin3   |   0.0466 ± 0.004908    |  0.04137 ± 0.01006   |         0 ± 0         |  0.05386 ± 0.03808  |  0.03647 ± 0.03527   |    0.1783 ± 0.0531     | 0 ± 0  |  0 ± 0  |   0.2456 ± 0.08492    |
| Bin4   |   0.07483 ± 0.006204   |  0.03182 ± 0.01169   |         0 ± 0         |  0.1616 ± 0.06596   |  0.004881 ± 0.00244  |    0.2731 ± 0.06732    | 0 ± 0  |  0 ± 0  |    0.159 ± 0.04249    |
| Bin5   |   0.09594 ± 0.007061   |  0.06842 ± 0.01484   |  0.006836 ± 0.006836  |     0 ± 0.03808     | 0.004631 ± 0.004437  |    0.1758 ± 0.04227    | 0 ± 0  |  0 ± 0  |   0.3018 ± 0.08492    |
| Bin6   |   0.08999 ± 0.006789   |  0.05569 ± 0.01518   |     0 ± 0.009668      |  0.02693 ± 0.04664  |     0 ± 0.00244      |    0.1726 ± 0.05051    | 0 ± 0  |  0 ± 0  |    0.3869 ± 0.104     |
| Bin7   |   0.08738 ± 0.006717   |  0.06365 ± 0.01369   |   0.02051 ± 0.01184   |     0 ± 0.03808     |  0.04501 ± 0.03546   |    0.2165 ± 0.0555     | 0 ± 0  |  0 ± 0  |    0.3757 ± 0.104     |
| Bin8   |   0.07805 ± 0.006315   |  0.06046 ± 0.01493   | -0.006836 ± 0.006836  |     0.12 ± 0.12     |  0.04379 ± 0.03548   |    0.2955 ± 0.1264     | 0 ± 0  |  0 ± 0  |   0.2249 ± 0.09494    |
| Bin9   |   0.05806 ± 0.005444   |  0.08115 ± 0.01534   |   0.02051 ± 0.01184   |  0.05386 ± 0.05386  | 0.003661 ± 0.003661  |    0.2172 ± 0.05761    | 0 ± 0  |  0 ± 0  |   0.2116 ± 0.07355    |
| Bin10  |   0.05768 ± 0.005441   |   0.0716 ± 0.0145    |  0.006836 ± 0.006836  |     0 ± 0.03808     |  0.00219 ± 0.004088  |    0.1383 ± 0.04187    | 0 ± 0  |  0 ± 0  |   0.1085 ± 0.04248    |
| Bin11  |   0.04405 ± 0.004743   |   0.0541 ± 0.01331   |  0.006836 ± 0.01184   |        0 ± 0        |     0 ± 0.00244      |     0.105 ± 0.0186     | 0 ± 0  |  0 ± 0  |   0.0924 ± 0.04248    |
| Bin12  |   0.03401 ± 0.004159   |   0.0541 ± 0.01331   |         0 ± 0         |    0.147 ± 0.123    |     0 ± 0.001726     |    0.2351 ± 0.1238     | 0 ± 0  |  0 ± 0  |  -0.001753 ± 0.04247  |
| Bin13  |   0.02438 ± 0.003533   |  0.02705 ± 0.01201   |         0 ± 0         |        0 ± 0        |  0.03525 ± 0.03525   |    0.08667 ± 0.0374    | 0 ± 0  |  0 ± 0  |   0.07221 ± 0.04247   |
| Bin14  |   0.01967 ± 0.003196   | 0.009547 ± 0.009278  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |     0 ± 0.001726     |   0.06298 ± 0.02951    | 0 ± 0  |  0 ± 0  |   0.1076 ± 0.06004    |
| Bin15  |   0.01327 ± 0.002597   |   0.0366 ± 0.01158   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |   0.05108 ± 0.01193    | 0 ± 0  |  0 ± 0  |   0.1043 ± 0.06004    |
| Bin16  |   0.01187 ± 0.002448   |  0.04296 ± 0.008569  |         0 ± 0         |        0 ± 0        |  0.03647 ± 0.03527   |    0.0913 ± 0.03638    | 0 ± 0  |  0 ± 0  |   0.1412 ± 0.07353    |
| Bin17  |   0.007068 ± 0.00188   |  0.03819 ± 0.009278  |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |   0.04648 ± 0.009545   | 0 ± 0  |  0 ± 0  |   0.09597 ± 0.06004   |
| Bin18  |  0.009831 ± 0.002225   |  0.03023 ± 0.008859  |  0.006836 ± 0.006836  |        0 ± 0        |        0 ± 0         |    0.0469 ± 0.01141    | 0 ± 0  |  0 ± 0  |   0.09445 ± 0.06004   |
| Bin19  |   0.00746 ± 0.001968   |  0.02228 ± 0.006751  | -0.006836 ± 0.006836  |        0 ± 0        |  0.00147 ± 0.003044  |   0.02437 ± 0.01027    | 0 ± 0  |  0 ± 0  |   0.05085 ± 0.04246   |
