+--------+------------------------+----------------------+----------------------+---------------------+----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |         ttZ          |        Higgs         |         WZ          |        Other         |         Total          |  data  | Ratio  |          WWZ           |
| Bin20  |  0.003638 ± 0.001377   | 0.001591 ± 0.002756  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.005229 ± 0.003081   | 0 ± 0  | 0 ± 0  | 0.0004392 ± 0.0001333  |
| Bin21  | 0.0005298 ± 0.0005298  | 0.003182 ± 0.003898  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.003712 ± 0.003933   | 0 ± 0  | 0 ± 0  | 0.0004329 ± 0.0001733  |
| Bin22  |  0.002161 ± 0.001032   |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.002161 ± 0.001032   | 0 ± 0  | 0 ± 0  | 0.0001114 ± 3.713e-05  |
| Bin23  |  0.001285 ± 0.000766   |  0.003182 ± 0.00225  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.004467 ± 0.002377   | 0 ± 0  | 0 ± 0  | 0.0001917 ± 0.0001213  |
| Bin24  |  0.003179 ± 0.001298   |        0 ± 0         |        0 ± 0         |        0 ± 0        |  -0.00219 ± 0.00219  |  0.0009888 ± 0.002546  | 0 ± 0  | 0 ± 0  | 0.0002412 ± 0.0001238  |
| Bin25  | 0.0006423 ± 0.0005416  |  0.003182 ± 0.00225  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.003825 ± 0.002314   | 0 ± 0  | 0 ± 0  | 3.713e-05 ± 2.144e-05  |
| Bin26  |  0.001144 ± 0.0006687  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.001144 ± 0.0006687  | 0 ± 0  | 0 ± 0  | 3.713e-05 ± 2.144e-05  |
| Bin27  | 0.0004593 ± 0.0004593  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.0004593 ± 0.0004593  | 0 ± 0  | 0 ± 0  |  2.475e-05 ± 1.75e-05  |
| Bin28  | 0.0001125 ± 0.0001125  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.0001125 ± 0.0001125  | 0 ± 0  | 0 ± 0  | 3.713e-05 ± 2.144e-05  |
| Bin29  |         0 ± 0          |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  | 1.238e-05 ± 1.238e-05  |
| Bin30  | 0.0005298 ± 0.0005298  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.0005298 ± 0.0005298  | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin31  |  0.001927 ± 0.0009382  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.001927 ± 0.0009382  | 0 ± 0  | 0 ± 0  |         0 ± 0          |
+--------+------------------------+----------------------+----------------------+---------------------+----------------------+------------------------+--------+--------+------------------------+
