+--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+-----------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |        Other         |         Total         |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+-----------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |  0.004689 ± 0.001565   |  0.006365 ± 0.003898  |         0 ± 0         |        0 ± 0        |        0 ± 0         |   0.01105 ± 0.0042    | 0 ± 0  |  0 ± 0  | 0.0003589 ± 6.665e-05  |
| Bin2   |  0.004963 ± 0.001555   |  0.01114 ± 0.005737   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |  0.01732 ± 0.006068   | 0 ± 0  |  0 ± 0  |   0.04798 ± 0.04245    |
| Bin3   |   0.0121 ± 0.002486    |  0.01797 ± 0.007604   |         0 ± 0         |  0.08078 ± 0.04664  |  -0.00122 ± 0.00122  |   0.1096 ± 0.04734    | 0 ± 0  |  0 ± 0  |    0.1046 ± 0.06004    |
| Bin4   |   0.02496 ± 0.003587   |  0.03023 ± 0.008268   |         0 ± 0         |        0 ± 0        |  0.03647 ± 0.03527   |   0.09166 ± 0.0364    | 0 ± 0  |  0 ± 0  |    0.1722 ± 0.07354    |
| Bin5   |   0.04516 ± 0.004832   |  0.02705 ± 0.008859   |         0 ± 0         |  0.1346 ± 0.06021   |  0.00122 ± 0.00122   |   0.2081 ± 0.06106    | 0 ± 0  |  0 ± 0  |    0.1098 ± 0.04248    |
| Bin6   |   0.05131 ± 0.005135   |  0.01591 ± 0.009547   |         0 ± 0         |  0.08078 ± 0.04664  | 0.003661 ± 0.002113  |   0.1517 ± 0.04793    | 0 ± 0  |  0 ± 0  |    0.1226 ± 0.04248    |
| Bin7   |   0.06009 ± 0.005598   |   0.04455 ± 0.01212   |  0.006836 ± 0.006836  |     0 ± 0.03808     | 0.007071 ± 0.003705  |    0.1186 ± 0.0411    | 0 ± 0  |  0 ± 0  |    0.2135 ± 0.07354    |
| Bin8   |   0.06504 ± 0.005784   |   0.03182 ± 0.01212   | -0.006836 ± 0.006836  |  0.02693 ± 0.02693  | -0.00244 ± 0.002989  |    0.1145 ± 0.031     | 0 ± 0  |  0 ± 0  |    0.2615 ± 0.08492    |
| Bin9   |   0.0608 ± 0.005582    |   0.04773 ± 0.01253   |  0.006836 ± 0.006836  |     0 ± 0.03808     |     0 ± 0.001726     |   0.1154 ± 0.04109    | 0 ± 0  |  0 ± 0  |    0.2137 ± 0.07354    |
| Bin10  |   0.06115 ± 0.005632   |   0.04137 ± 0.01191   |  0.006836 ± 0.006836  |     0 ± 0.03808     | 0.007321 ± 0.003451  |   0.1167 ± 0.04102    | 0 ± 0  |  0 ± 0  |   0.08332 ± 0.00161    |
| Bin11  |   0.05453 ± 0.005277   |   0.03978 ± 0.01043   |  0.01367 ± 0.009668   |        0 ± 0        |  0.08025 ± 0.04996   |   0.1882 ± 0.05222    | 0 ± 0  |  0 ± 0  |    0.3277 ± 0.1201     |
| Bin12  |   0.04975 ± 0.005042   |   0.04296 ± 0.01263   | -0.006836 ± 0.006836  |     0.12 ± 0.12     |  0.00122 ± 0.002728  |    0.2071 ± 0.121     | 0 ± 0  |  0 ± 0  |    0.1895 ± 0.07354    |
| Bin13  |   0.04089 ± 0.004569   |   0.05569 ± 0.01222   |   0.02051 ± 0.01184   |  0.05386 ± 0.05386  | 0.003661 ± 0.002728  |   0.1746 ± 0.05673    | 0 ± 0  |  0 ± 0  |    0.1017 ± 0.04248    |
| Bin14  |   0.03404 ± 0.004179   |   0.05569 ± 0.01243   |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |     0 ± 0.003451     |   0.1235 ± 0.03091    | 0 ± 0  |  0 ± 0  |    0.1757 ± 0.07354    |
| Bin15  |   0.04081 ± 0.004571   |   0.04137 ± 0.01191   |         0 ± 0         | -0.02693 ± 0.02693  |  0.00219 ± 0.003279  |   0.05744 ± 0.02998   | 0 ± 0  |  0 ± 0  |   0.04274 ± 0.001229   |
| Bin16  |   0.02771 ± 0.003751   |   0.03023 ± 0.01019   |  0.01367 ± 0.009668   |        0 ± 0        |     0 ± 0.001726     |   0.07161 ± 0.01464   | 0 ± 0  |  0 ± 0  |   0.07612 ± 0.04247    |
| Bin17  |   0.02871 ± 0.003838   |   0.03978 ± 0.01158   | -0.006836 ± 0.006836  |  0.02693 ± 0.02693  | -0.00122 ± 0.002113  |   0.08736 ± 0.03042   | 0 ± 0  |  0 ± 0  |   0.03123 ± 0.001189   |
| Bin18  |   0.02164 ± 0.003316   |   0.03819 ± 0.01079   |         0 ± 0         |     0.12 ± 0.12     |  0.00122 ± 0.00122   |    0.1811 ± 0.1206    | 0 ± 0  |  0 ± 0  |   -0.0167 ± 0.04247    |
| Bin19  |   0.01828 ± 0.003077   |  0.01591 ± 0.009278   |         0 ± 0         |        0 ± 0        |  0.03525 ± 0.03525   |   0.06944 ± 0.03658   | 0 ± 0  |  0 ± 0  |   0.06307 ± 0.04246    |
