+--------+----------------------+---------------------+-----------------------+---------------------+----------------------+---------------------+--------+--------+---------------------+
| Bin#   |          ZZ          |         ttZ         |         Higgs         |         WZ          |        Other         |        Total        |  data  | Ratio  |         WWZ         |
|--------+----------------------+---------------------+-----------------------+---------------------+----------------------+---------------------+--------+--------+---------------------+
| Bin0   |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin1   |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin2   |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin3   |        0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin4   |  0.08719 ± 0.00676   |  0.04137 ± 0.01031  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  | 0.003661 ± 0.002113  |   0.166 ± 0.03047   | 0 ± 0  | 0 ± 0  |  0.1325 ± 0.04248   |
| Bin5   |  0.1303 ± 0.008181   |  0.04455 ± 0.01253  |  0.01367 ± 0.009668   |  0.09312 ± 0.1288   |  0.01342 ± 0.004726  |   0.295 ± 0.1301    | 0 ± 0  | 0 ± 0  |   0.2081 ± 0.0425   |
| Bin6   |  0.1174 ± 0.007802   |  0.05728 ± 0.01273  |  0.006836 ± 0.006836  |  0.05386 ± 0.05386  |  0.06683 ± 0.05001   |  0.3022 ± 0.07531   | 0 ± 0  | 0 ± 0  |  0.2437 ± 0.06007   |
| Bin7   |  0.0715 ± 0.006061   |  0.1018 ± 0.01509   |   0.01367 ± 0.01367   |  0.08078 ± 0.04664  | 0.006101 ± 0.004047  |  0.2739 ± 0.05141   | 0 ± 0  | 0 ± 0  |  0.2608 ± 0.07356   |
| Bin8   |  0.06835 ± 0.00592   |  0.06524 ± 0.01396  |         0 ± 0         |  0.05386 ± 0.03808  | 0.008541 ± 0.003228  |   0.196 ± 0.04112   | 0 ± 0  | 0 ± 0  |  0.3238 ± 0.09494   |
| Bin9   |  0.0463 ± 0.004878   |  0.06205 ± 0.01432  | -0.006836 ± 0.006836  |  0.08078 ± 0.06021  |  0.07659 ± 0.04992   |  0.2589 ± 0.07996   | 0 ± 0  | 0 ± 0  |   0.2996 ± 0.1123   |
| Bin10  |  0.04822 ± 0.004916  |  0.07319 ± 0.01559  |  0.006836 ± 0.006836  | -0.02693 ± 0.02693  |  0.00122 ± 0.002113  |   0.1025 ± 0.0323   | 0 ± 0  | 0 ± 0  |   0.3246 ± 0.104    |
| Bin11  |   0.037 ± 0.004316   |   0.0716 ± 0.0163   |         0 ± 0         |  0.02693 ± 0.02693  | 0.008541 ± 0.003228  |  0.1441 ± 0.03194   | 0 ± 0  | 0 ± 0  | 0.05564 ± 0.001537  |
| Bin12  |  0.03703 ± 0.004353  |  0.07638 ± 0.01369  |  0.006836 ± 0.006836  |   0.1739 ± 0.1259   |  0.03037 ± 0.03533   |   0.3245 ± 0.1318   | 0 ± 0  | 0 ± 0  |  0.08711 ± 0.04247  |
| Bin13  |  0.03553 ± 0.004237  |  0.06205 ± 0.01243  |         0 ± 0         | -0.02693 ± 0.02693  |  0.00219 ± 0.002788  |  0.07285 ± 0.03009  | 0 ± 0  | 0 ± 0  |  0.1618 ± 0.07354   |
| Bin14  |  0.01619 ± 0.002877  |  0.02705 ± 0.01136  | -0.006836 ± 0.006836  |        0 ± 0        |  0.00219 ± 0.00219   |  0.0386 ± 0.01375   | 0 ± 0  | 0 ± 0  |  0.02808 ± 0.06005  |
| Bin15  |  0.02527 ± 0.003623  |  0.03182 ± 0.01006  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |        0 ± 0         |  0.09086 ± 0.02977  | 0 ± 0  | 0 ± 0  |  0.1053 ± 0.06004   |
| Bin16  |  0.01354 ± 0.00263   |  0.04183 ± 0.01146  |  0.006836 ± 0.006836  |        0 ± 0        | -0.00244 ± 0.001726  |  0.05977 ± 0.01371  | 0 ± 0  | 0 ± 0  |  0.1008 ± 0.06004   |
| Bin17  |  0.01392 ± 0.002655  | 0.02864 ± 0.009547  |         0 ± 0         |        0 ± 0        | -0.00097 ± 0.002507  |  0.04159 ± 0.01022  | 0 ± 0  | 0 ± 0  |  0.09965 ± 0.06004  |
| Bin18  | 0.007371 ± 0.001946  | 0.02228 ± 0.009001  |  0.006836 ± 0.006836  |        0 ± 0        |        0 ± 0         |  0.03648 ± 0.01147  | 0 ± 0  | 0 ± 0  |  0.09673 ± 0.06004  |
| Bin19  | 0.007674 ± 0.001961  | 0.03341 ± 0.009413  |         0 ± 0         |        0 ± 0        |        0 ± 0         | 0.04109 ± 0.009615  | 0 ± 0  | 0 ± 0  |  0.09512 ± 0.06004  |
| Bin20  |  0.01078 ± 0.002345  | 0.01432 ± 0.007292  | -0.006836 ± 0.006836  |  0.02693 ± 0.02693  |     0 ± 0.001726     |  0.04519 ± 0.02887  | 0 ± 0  | 0 ± 0  |  0.05084 ± 0.04246  |
