+--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |        Other         |         Total          |  data  |  Ratio  |          WWZ           |
|--------+------------------------+-----------------------+-----------------------+---------------------+----------------------+------------------------+--------+---------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  |         0 ± 0          |
| Bin1   |    7.666 ± 0.06128     |     0 ± 0.003898      |         0 ± 0         |        0 ± 0        | -0.00244 ± 0.001726  |    7.664 ± 0.06143     | 0 ± 0  |  0 ± 0  |   0.01714 ± 0.000701   |
| Bin2   |    20.28 ± 0.09968     |  0.02228 ± 0.007116   |   0.09897 ± 0.1597    |  0.05386 ± 0.03808  |  0.00244 ± 0.001726  |     20.46 ± 0.1922     | 0 ± 0  |  0 ± 0  |   0.05117 ± 0.001248   |
| Bin3   |     26.89 ± 0.1147     |   0.03547 ± 0.01167   |         0 ± 0         |  0.08078 ± 0.04664  | -0.00122 ± 0.002113  |      27 ± 0.1244       | 0 ± 0  |  0 ± 0  |    0.1657 ± 0.06006    |
| Bin4   |     27.37 ± 0.1157     |  0.01114 ± 0.008569   |   0.09213 ± 0.09213   |  0.01224 ± 0.0489   |  0.07415 ± 0.04992   |     27.56 ± 0.1638     | 0 ± 0  |  0 ± 0  |   0.1061 ± 0.001759    |
| Bin5   |     24.09 ± 0.1086     |   0.04455 ± 0.01031   |    0.1843 ± 0.1303    |  0.05386 ± 0.05386  |  0.00244 ± 0.002989  |     24.38 ± 0.1783     | 0 ± 0  |  0 ± 0  |    0.2501 ± 0.07355    |
| Bin6   |     18.75 ± 0.0957     |  0.02705 ± 0.008859   |  -0.09213 ± 0.09213   | -0.02693 ± 0.02693  |  0.07415 ± 0.04998   |     18.74 ± 0.1447     | 0 ± 0  |  0 ± 0  |    0.3453 ± 0.09495    |
| Bin7   |    13.97 ± 0.08262     |   0.04933 ± 0.01114   |   0.02051 ± 0.1308    |  0.02693 ± 0.02693  |  0.03403 ± 0.03544   |     14.1 ± 0.1614      | 0 ± 0  |  0 ± 0  |    0.2676 ± 0.07356    |
| Bin8   |    9.641 ± 0.06866     |   0.0366 ± 0.01201    |   0.09897 ± 0.09239   |  0.05386 ± 0.03808  |  0.04476 ± 0.03544   |     9.876 ± 0.1269     | 0 ± 0  |  0 ± 0  |    0.221 ± 0.06007     |
| Bin9   |    6.423 ± 0.05601     |   0.03023 ± 0.01091   |    0.1843 ± 0.1303    |  0.05386 ± 0.03808  |  0.03891 ± 0.03539   |     6.73 ± 0.1514      | 0 ± 0  |  0 ± 0  |    0.257 ± 0.07356     |
| Bin10  |    4.181 ± 0.04524     |   0.04614 ± 0.01091   |   -0.0853 ± 0.09239   |  0.05386 ± 0.05386  | 0.007321 ± 0.004881  |     4.203 ± 0.1167     | 0 ± 0  |  0 ± 0  |    0.288 ± 0.08493     |
| Bin11  |    2.552 ± 0.03538     |   0.07478 ± 0.01432   |  0.006836 ± 0.006836  |  0.05386 ± 0.03808  |  0.03891 ± 0.03539   |    2.726 ± 0.06486     | 0 ± 0  |  0 ± 0  |    0.1463 ± 0.04249    |
| Bin12  |    1.583 ± 0.02787     |   0.02546 ± 0.01147   |   0.0853 ± 0.09239    |  0.02693 ± 0.04664  | 0.007321 ± 0.002989  |     1.728 ± 0.1078     | 0 ± 0  |  0 ± 0  |    0.2207 ± 0.07355    |
| Bin13  |    0.9698 ± 0.02179    |   0.03978 ± 0.01222   |   0.02735 ± 0.01675   |  0.05386 ± 0.03808  |  0.00122 ± 0.002113  |    1.092 ± 0.04857     | 0 ± 0  |  0 ± 0  |    0.2509 ± 0.08492    |
| Bin14  |    0.5849 ± 0.01699    |   0.06046 ± 0.01212   |   0.09213 ± 0.09213   |  0.02693 ± 0.02693  |  0.00122 ± 0.003228  |    0.7657 ± 0.09828    | 0 ± 0  |  0 ± 0  |    0.1946 ± 0.07355    |
| Bin15  |     0.36 ± 0.01335     |  0.01909 ± 0.009547   |         0 ± 0         |  0.02693 ± 0.02693  |  0.03647 ± 0.03531   |    0.4425 ± 0.04734    | 0 ± 0  |  0 ± 0  |    0.1005 ± 0.04248    |
| Bin16  |    0.2043 ± 0.01012    |   0.0541 ± 0.01212    |  0.006836 ± 0.006836  | -0.02693 ± 0.02693  |  0.00244 ± 0.002989  |    0.2407 ± 0.0321     | 0 ± 0  |  0 ± 0  |    0.3461 ± 0.1123     |
| Bin17  |    0.136 ± 0.008219    |   0.0366 ± 0.01114    |   0.02735 ± 0.01367   |  0.02693 ± 0.02693  |  0.03159 ± 0.03535   |    0.2585 ± 0.04851    | 0 ± 0  |  0 ± 0  |    0.1265 ± 0.06005    |
| Bin18  |   0.08671 ± 0.006622   |  0.02705 ± 0.009679   |         0 ± 0         |  0.02693 ± 0.02693  |  0.00122 ± 0.002113  |    0.1419 ± 0.02945    | 0 ± 0  |  0 ± 0  |    0.2036 ± 0.08491    |
