+--------+--------------------+-----------------------+-----------------------+--------------------+----------------------+--------------------+--------+--------+-----------------------+
| Bin#   |         ZZ         |          ttZ          |         Higgs         |         WZ         |        Other         |       Total        |  data  | Ratio  |          WWZ          |
|--------+--------------------+-----------------------+-----------------------+--------------------+----------------------+--------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0        |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |   60.95 ± 0.1726   |    0.315 ± 0.03245    |   0.03418 ± 0.1854    |  0.2277 ± 0.09819  |   0.1104 ± 0.06152   |   61.63 ± 0.2804   | 0 ± 0  | 0 ± 0  |    1.713 ± 0.2123     |
| Bin2   |   37.4 ± 0.1352    |   0.2164 ± 0.02546    |    0.2116 ± 0.1314    | 0.02693 ± 0.07124  |   0.1228 ± 0.06129   |   37.98 ± 0.2121   | 0 ± 0  | 0 ± 0  |    1.165 ± 0.1801     |
| Bin3   |   20.74 ± 0.1007   |   0.1082 ± 0.02013    |    0.2116 ± 0.131     | 0.08078 ± 0.04664  |  0.04964 ± 0.03569   |   21.19 ± 0.1765   | 0 ± 0  | 0 ± 0  |    0.7059 ± 0.1408    |
| Bin4   |   13.2 ± 0.08044   |   0.04614 ± 0.01518   |    0.02735 ± 0.131    | 0.08078 ± 0.07124  | 0.003661 ± 0.004399  |   13.36 ± 0.1702   | 0 ± 0  | 0 ± 0  |   0.3115 ± 0.08493    |
| Bin5   |  8.957 ± 0.06623   |   0.05092 ± 0.01273   |   0.09897 ± 0.09239   | 0.02693 ± 0.02693  |  0.03891 ± 0.03539   |   9.172 ± 0.1227   | 0 ± 0  | 0 ± 0  |   0.2678 ± 0.08492    |
| Bin6   |  6.506 ± 0.05649   |   0.03501 ± 0.01102   |  0.006836 ± 0.006836  | 0.05386 ± 0.03808  |  0.00122 ± 0.002113  |  6.603 ± 0.06938   | 0 ± 0  | 0 ± 0  |  0.06999 ± 0.001581   |
| Bin7   |   4.723 ± 0.0481   |  0.04933 ± 0.009937   |   0.09213 ± 0.09213   |       0 ± 0        | -0.00122 ± 0.002728  |   4.864 ± 0.1044   | 0 ± 0  | 0 ± 0  |    0.134 ± 0.06005    |
| Bin8   |  3.339 ± 0.04053   |  0.01273 ± 0.007463   |         0 ± 0         |       0 ± 0        |  0.00122 ± 0.00122   |  3.353 ± 0.04122   | 0 ± 0  | 0 ± 0  |   0.07816 ± 0.07354   |
| Bin9   |  2.455 ± 0.03473   |  0.009547 ± 0.005512  | -0.006836 ± 0.006836  |       0 ± 0        |  0.00122 ± 0.002728  |  2.459 ± 0.03592   | 0 ± 0  | 0 ± 0  |  0.02535 ± 0.0009297  |
| Bin10  |  1.728 ± 0.02919   |  0.007956 ± 0.004773  |         0 ± 0         |       0 ± 0        |  0.00244 ± 0.001726  |  1.738 ± 0.02962   | 0 ± 0  | 0 ± 0  |  0.01837 ± 0.0008026  |
| Bin11  |  1.275 ± 0.02501   |   0.01273 ± 0.0045    |         0 ± 0         | 0.05386 ± 0.03808  |  0.00244 ± 0.001726  |  1.344 ± 0.04581   | 0 ± 0  | 0 ± 0  |   0.05505 ± 0.04246   |
| Bin12  |  0.9137 ± 0.02121  |  0.006365 ± 0.003898  |         0 ± 0         |       0 ± 0        |  0.00122 ± 0.00122   |  0.9213 ± 0.0216   | 0 ± 0  | 0 ± 0  | 0.008241 ± 0.0005062  |
| Bin13  |  0.6862 ± 0.01839  |   0.009547 ± 0.0045   |         0 ± 0         |   0.147 ± 0.123    |     0 ± 0.001726     |  0.8427 ± 0.1245   | 0 ± 0  | 0 ± 0  | 0.006435 ± 0.0004534  |
| Bin14  |  0.5077 ± 0.01582  |      0 ± 0.00225      |      0 ± 0.1303       |       0 ± 0        |        0 ± 0         |  0.5077 ± 0.1313   | 0 ± 0  | 0 ± 0  |   0.0478 ± 0.04245    |
| Bin15  |  0.4056 ± 0.01418  |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.4056 ± 0.01418  | 0 ± 0  | 0 ± 0  |  0.00451 ± 0.0004384  |
| Bin16  |  0.3093 ± 0.01234  |  0.001591 ± 0.001591  |   0.09213 ± 0.09213   |       0 ± 0        |        0 ± 0         |  0.4031 ± 0.09297  | 0 ± 0  | 0 ± 0  | 0.002877 ± 0.0003149  |
| Bin17  |  0.2501 ± 0.01113  |  0.001591 ± 0.001591  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.2517 ± 0.01125  | 0 ± 0  | 0 ± 0  | 0.002438 ± 0.0002368  |
| Bin18  |  0.2163 ± 0.01034  |      0 ± 0.00225      |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.2163 ± 0.01059  | 0 ± 0  | 0 ± 0  | 0.002054 ± 0.0002741  |
| Bin19  | 0.1662 ± 0.009035  |  0.001591 ± 0.001591  |         0 ± 0         |       0 ± 0        |  0.00122 ± 0.00122   |  0.169 ± 0.009255  | 0 ± 0  | 0 ± 0  | 0.001615 ± 0.0001823  |
