+--------+-----------------------+-----------------------+-----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
| Bin#   |          ZZ           |          ttZ          |         Higgs         |         WZ         |        Other         |         Total         |  data  | Ratio  |          WWZ           |
|--------+-----------------------+-----------------------+-----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0         |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |  0.02033 ± 0.003219   | -0.001591 ± 0.001591  |         0 ± 0         |       0 ± 0        |        0 ± 0         |  0.01874 ± 0.003591   | 0 ± 0  | 0 ± 0  |   0.04342 ± 0.04245    |
| Bin2   |    0.486 ± 0.01557    |   0.01909 ± 0.00842   |         0 ± 0         |       0 ± 0        |        0 ± 0         |    0.5051 ± 0.0177    | 0 ± 0  | 0 ± 0  |    0.2392 ± 0.09493    |
| Bin3   |    1.764 ± 0.02957    |   0.08115 ± 0.01567   |         0 ± 0         |       0 ± 0        |        0 ± 0         |    1.845 ± 0.03347    | 0 ± 0  | 0 ± 0  |    0.3066 ± 0.09495    |
| Bin4   |    3.618 ± 0.04239    |   0.08751 ± 0.01807   | -0.006836 ± 0.006836  | 0.08078 ± 0.04664  |  0.03769 ± 0.03537   |    3.818 ± 0.07481    | 0 ± 0  | 0 ± 0  |    0.3347 ± 0.08495    |
| Bin5   |    5.898 ± 0.05413    |   0.1162 ± 0.01981    |   -0.0853 ± 0.09239   | 0.05386 ± 0.05386  |  0.03891 ± 0.03535   |    6.022 ± 0.1265     | 0 ± 0  | 0 ± 0  |     0.595 ± 0.1274     |
| Bin6   |    8.344 ± 0.06413    |   0.05569 ± 0.01691   |      0 ± 0.01367      |  0.2008 ± 0.1396   | 0.006101 ± 0.003661  |    8.607 ± 0.1552     | 0 ± 0  | 0 ± 0  |    0.4289 ± 0.1124     |
| Bin7   |    11.71 ± 0.07568    |   0.1034 ± 0.01779    |    0.389 ± 0.1846     |  0.1077 ± 0.05386  |   0.0411 ± 0.03559   |    12.35 ± 0.2105     | 0 ± 0  | 0 ± 0  |     0.4531 ± 0.104     |
| Bin8   |    15.55 ± 0.08712    |   0.09229 ± 0.01684   |   0.04102 ± 0.01675   |       0 ± 0        |  0.04135 ± 0.03544   |     15.72 ± 0.097     | 0 ± 0  | 0 ± 0  |    0.391 ± 0.09495     |
| Bin9   |    18.69 ± 0.09556    |   0.0907 ± 0.01484    |  0.006836 ± 0.006836  | 0.08078 ± 0.06021  |  0.03769 ± 0.03558   |     18.9 ± 0.1195     | 0 ± 0  | 0 ± 0  |    0.4966 ± 0.1201     |
| Bin10  |    21.17 ± 0.1019     |   0.07843 ± 0.01533   |    0.2901 ± 0.1599    | 0.02693 ± 0.02693  |  0.04257 ± 0.03554   |    21.61 ± 0.1954     | 0 ± 0  | 0 ± 0  |    0.5308 ± 0.1274     |
| Bin11  |    23.27 ± 0.1068     |   0.0716 ± 0.01414    |   -0.07846 ± 0.2065   |    0 ± 0.05386     |  0.07293 ± 0.05005   |    23.33 ± 0.2442     | 0 ± 0  | 0 ± 0  |    0.2131 ± 0.06006    |
| Bin12  |    25.09 ± 0.1108     |   0.05251 ± 0.01378   |   0.1058 ± 0.09264    | 0.05386 ± 0.03808  | 0.006101 ± 0.004726  |    25.31 ± 0.1501     | 0 ± 0  | 0 ± 0  |    0.2477 ± 0.07354    |
| Bin13  |    21.53 ± 0.1024     |   0.03819 ± 0.01147   |   0.09897 ± 0.09239   | 0.03917 ± 0.05582  |  0.03891 ± 0.03544   |    21.74 ± 0.1534     | 0 ± 0  | 0 ± 0  |    0.2228 ± 0.07354    |
| Bin14  |    6.396 ± 0.05543    |   0.003182 ± 0.0045   |  0.006836 ± 0.006836  |  0.1077 ± 0.05386  |  0.04135 ± 0.03539   |    6.555 ± 0.08539    | 0 ± 0  | 0 ± 0  |  0.03221 ± 0.0007915   |
| Bin15  |    1.989 ± 0.03065    |  0.001591 ± 0.00421   |         0 ± 0         |       0 ± 0        |        0 ± 0         |    1.991 ± 0.03094    | 0 ± 0  | 0 ± 0  |   0.09494 ± 0.06004    |
| Bin16  |   0.4831 ± 0.01501    |         0 ± 0         |         0 ± 0         |       0 ± 0        |  -0.00122 ± 0.00122  |   0.4819 ± 0.01506    | 0 ± 0  | 0 ± 0  |  0.002995 ± 0.0002516  |
| Bin17  |  0.07864 ± 0.006039   |         0 ± 0         |         0 ± 0         |       0 ± 0        |  0.00219 ± 0.00219   |  0.08083 ± 0.006424   | 0 ± 0  | 0 ± 0  | 0.0004084 ± 7.528e-05  |
| Bin18  | 0.001749 ± 0.0008938  |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         | 0.001749 ± 0.0008938  | 0 ± 0  | 0 ± 0  |  2.475e-05 ± 1.75e-05  |
| Bin19  |         0 ± 0         |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin20  |         0 ± 0         |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin21  |         0 ± 0         |         0 ± 0         |         0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
+--------+-----------------------+-----------------------+-----------------------+--------------------+----------------------+-----------------------+--------+--------+------------------------+
