+--------+-----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+-----------------------+
| Bin#   |          ZZ           |          ttZ          |         Higgs         |         WZ          |        Other         |        Total         |  data  | Ratio  |          WWZ          |
|--------+-----------------------+-----------------------+-----------------------+---------------------+----------------------+----------------------+--------+--------+-----------------------+
| Bin0   |         0 ± 0         |         0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |    16.64 ± 0.09028    |  0.006365 ± 0.005032  |   0.09213 ± 0.09213   |  0.02693 ± 0.02693  | -0.00244 ± 0.001726  |    16.76 ± 0.1319    | 0 ± 0  | 0 ± 0  |   0.03893 ± 0.00108   |
| Bin2   |    38.21 ± 0.1368     |   0.05138 ± 0.0133    |   0.006836 ± 0.1305   |  0.1077 ± 0.05386   |  0.00122 ± 0.002728  |    38.37 ± 0.197     | 0 ± 0  | 0 ± 0  |   0.1951 ± 0.06006    |
| Bin3   |    39.98 ± 0.1398     |   0.03182 ± 0.01125   |    0.2764 ± 0.1596    |  0.09302 ± 0.06757  |  0.07659 ± 0.04998   |    40.46 ± 0.2285    | 0 ± 0  | 0 ± 0  |    0.208 ± 0.04251    |
| Bin4   |    30.23 ± 0.1215     |   0.05092 ± 0.01147   |  -0.09213 ± 0.09213   | -0.05386 ± 0.03808  |  0.07415 ± 0.05001   |    30.21 ± 0.1654    | 0 ± 0  | 0 ± 0  |    0.4935 ± 0.1123    |
| Bin5   |    19.3 ± 0.09714     |   0.05887 ± 0.01467   |   0.02051 ± 0.1308    |  0.08078 ± 0.04664  |  0.07268 ± 0.05004   |    19.53 ± 0.1773    | 0 ± 0  | 0 ± 0  |   0.3782 ± 0.08494    |
| Bin6   |    10.73 ± 0.0724     |   0.05728 ± 0.01312   |    0.2832 ± 0.1597    |  0.05386 ± 0.03808  |   0.04501 ± 0.0355   |    11.17 ± 0.1834    | 0 ± 0  | 0 ± 0  |   0.3674 ± 0.08494    |
| Bin7   |    5.593 ± 0.05231    |   0.08751 ± 0.01484   |   -0.0853 ± 0.09239   |  0.05386 ± 0.05386  | 0.008541 ± 0.005319  |    5.658 ± 0.1201    | 0 ± 0  | 0 ± 0  |   0.3829 ± 0.09495    |
| Bin8   |    2.722 ± 0.03659    |   0.05887 ± 0.01534   |   0.09213 ± 0.09264   |  0.08078 ± 0.06021  |  0.04501 ± 0.03546   |    2.999 ± 0.1226    | 0 ± 0  | 0 ± 0  |    0.272 ± 0.07356    |
| Bin9   |    1.299 ± 0.02525    |   0.07319 ± 0.01526   |   0.1195 ± 0.09364    |  0.05386 ± 0.03808  | 0.003661 ± 0.002728  |    1.55 ± 0.1053     | 0 ± 0  | 0 ± 0  |     0.371 ± 0.104     |
| Bin10  |   0.6153 ± 0.01744    |   0.04614 ± 0.01243   |         0 ± 0         |  0.05386 ± 0.03808  |  0.03525 ± 0.03541   |   0.7505 ± 0.05624   | 0 ± 0  | 0 ± 0  |    0.175 ± 0.06006    |
| Bin11  |   0.2801 ± 0.01182    |   0.07797 ± 0.01484   |   0.02051 ± 0.01184   |     0 ± 0.03808     |  0.03403 ± 0.03548   |   0.4126 ± 0.05665   | 0 ± 0  | 0 ± 0  |    0.4109 ± 0.1201    |
| Bin12  |   0.1469 ± 0.008608   |   0.03978 ± 0.01201   |  0.01367 ± 0.009668   |  0.02693 ± 0.02693  |  0.00122 ± 0.002113  |   0.2285 ± 0.03227   | 0 ± 0  | 0 ± 0  |   0.2654 ± 0.09494    |
| Bin13  |  0.08999 ± 0.006748   |   0.05569 ± 0.01302   | -0.006836 ± 0.006836  |     0.12 ± 0.12     | 0.003661 ± 0.002113  |   0.2625 ± 0.1211    | 0 ± 0  | 0 ± 0  |   0.04323 ± 0.06005   |
| Bin14  |   0.04786 ± 0.00495   |   0.02546 ± 0.01031   | -0.006836 ± 0.006836  |  0.02693 ± 0.02693  |     0 ± 0.001726     |  0.09341 ± 0.03009   | 0 ± 0  | 0 ± 0  |    0.12 ± 0.06005     |
| Bin15  |  0.03541 ± 0.004252   |   0.01273 ± 0.01006   |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |  0.00122 ± 0.00122   |  0.08312 ± 0.02988   | 0 ± 0  | 0 ± 0  |   0.1129 ± 0.06005    |
| Bin16  |   0.02681 ± 0.00371   |   0.02228 ± 0.00842   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |  0.0503 ± 0.009281   | 0 ± 0  | 0 ± 0  |   0.1493 ± 0.07354    |
| Bin17  |   0.0265 ± 0.003702   |  0.02228 ± 0.008715   |  0.01367 ± 0.009668   |     0 ± 0.03808     |  -0.00122 ± 0.00122  |  0.06123 ± 0.04043   | 0 ± 0  | 0 ± 0  |   0.1455 ± 0.07354    |
| Bin18  |  0.01539 ± 0.002798   |  0.01273 ± 0.006751   |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |  0.02934 ± 0.007409  | 0 ± 0  | 0 ± 0  |  0.01358 ± 0.0008093  |
