+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |         Other         |         Total          |  data  |  Ratio  |          WWZ          |
| Bin24  |   0.0129 ± 0.002566    |  0.02228 ± 0.007795   |         0 ± 0         | -0.02693 ± 0.02693  |   0.00122 ± 0.00122   |   0.009473 ± 0.02818   | 0 ± 0  |  0 ± 0  |   0.1015 ± 0.06004    |
| Bin25  |   0.0135 ± 0.002633    |   0.02228 ± 0.01006   |         0 ± 0         |        0 ± 0        |   0.00122 ± 0.00122   |    0.037 ± 0.01047     | 0 ± 0  |  0 ± 0  |   0.05783 ± 0.04246   |
| Bin26  |   0.00851 ± 0.002104   |   0.0175 ± 0.008859   |         0 ± 0         |     0.12 ± 0.12     |         0 ± 0         |    0.1461 ± 0.1204     | 0 ± 0  |  0 ± 0  |   0.09958 ± 0.06004   |
| Bin27  |   0.01239 ± 0.002495   |   0.0175 ± 0.007956   |         0 ± 0         |        0 ± 0        |   0.03647 ± 0.03527   |   0.06636 ± 0.03624    | 0 ± 0  |  0 ± 0  |  0.01371 ± 0.0008096  |
| Bin28  |  0.005873 ± 0.001741   |  0.02228 ± 0.008715   |         0 ± 0         |        0 ± 0        |   0.00122 ± 0.00122   |   0.02937 ± 0.008971   | 0 ± 0  |  0 ± 0  |  0.01247 ± 0.0007663  |
| Bin29  |  0.006313 ± 0.001796   |  0.01909 ± 0.007463   |         0 ± 0         | -0.02693 ± 0.02693  |   0.00122 ± 0.00122   |  -0.0003008 ± 0.02803  | 0 ± 0  | -0 ± 0  |   0.05274 ± 0.04246   |
| Bin30  |  0.005828 ± 0.001757   |  0.01591 ± 0.007463   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.02174 ± 0.007667   | 0 ± 0  |  0 ± 0  |   0.09415 ± 0.06004   |
| Bin31  |  0.007788 ± 0.002014   |   0.01432 ± 0.00656   |         0 ± 0         |        0 ± 0        |   0.00122 ± 0.00122   |   0.02333 ± 0.00697    | 0 ± 0  |  0 ± 0  |   0.05162 ± 0.04246   |
| Bin32  |  0.004803 ± 0.001569   |  0.003182 ± 0.005954  |  0.006836 ± 0.006836  |        0 ± 0        |  0.00122 ± 0.002113   |   0.01604 ± 0.00944    | 0 ± 0  |  0 ± 0  |  0.00858 ± 0.0006822  |
| Bin33  |  0.003212 ± 0.001272   |  0.01273 ± 0.006365   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01594 ± 0.006491   | 0 ± 0  |  0 ± 0  | 0.006978 ± 0.0005339  |
| Bin34  |  0.003292 ± 0.001303   |  0.02068 ± 0.007631   |         0 ± 0         |        0 ± 0        |  -0.00122 ± 0.00122   |   0.02276 ± 0.007837   | 0 ± 0  |  0 ± 0  | 0.006205 ± 0.0005133  |
