+--------+---------------------+----------------------+-----------------------+---------------------+----------------------+---------------------+--------+--------+---------------------+
| Bin#   |         ZZ          |         ttZ          |         Higgs         |         WZ          |        Other         |        Total        |  data  | Ratio  |         WWZ         |
|--------+---------------------+----------------------+-----------------------+---------------------+----------------------+---------------------+--------+--------+---------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin1   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin2   |        0 ± 0        |        0 ± 0         |         0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        | 0 ± 0  | 0 ± 0  |        0 ± 0        |
| Bin3   | 0.00855 ± 0.002089  |  0.01591 ± 0.005512  |         0 ± 0         |  0.02693 ± 0.02693  |  0.00122 ± 0.00122   |  0.05261 ± 0.02759  | 0 ± 0  | 0 ± 0  |  0.1192 ± 0.002008  |
| Bin4   |  0.01232 ± 0.00252  |  0.01114 ± 0.00421   |  0.006836 ± 0.006836  |  0.02693 ± 0.04664  | -0.00122 ± 0.002113  |   0.056 ± 0.04744   | 0 ± 0  | 0 ± 0  |  0.1876 ± 0.04251   |
| Bin5   | 0.01905 ± 0.003138  | 0.009547 ± 0.007116  |  0.006836 ± 0.006836  |     0 ± 0.03808     |  0.00122 ± 0.00122   |  0.03665 ± 0.03948  | 0 ± 0  | 0 ± 0  |  0.1918 ± 0.04251   |
| Bin6   |  0.0393 ± 0.004474  |  0.01273 ± 0.007116  |         0 ± 0         | -0.02693 ± 0.02693  | 0.003661 ± 0.002113  |  0.02876 ± 0.02829  | 0 ± 0  | 0 ± 0  |  0.2336 ± 0.06008   |
| Bin7   | 0.04688 ± 0.004923  |  0.02068 ± 0.006936  |         0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   | 0.06879 ± 0.008592  | 0 ± 0  | 0 ± 0  |  0.2618 ± 0.07356   |
| Bin8   |  0.0729 ± 0.006149  |  0.02387 ± 0.007956  |  0.006836 ± 0.006836  |        0 ± 0        | 0.009762 ± 0.003859  |  0.1134 ± 0.01276   | 0 ± 0  | 0 ± 0  |  0.1988 ± 0.06007   |
| Bin9   | 0.08018 ± 0.006471  |  0.02068 ± 0.007292  |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  | 0.003661 ± 0.003661  |  0.1383 ± 0.02967   | 0 ± 0  | 0 ± 0  | 0.09108 ± 0.001662  |
| Bin10  | 0.09119 ± 0.006833  |  0.03341 ± 0.009413  |     0 ± 0.009668      |  0.02693 ± 0.02693  |  0.00244 ± 0.002989  |   0.154 ± 0.03103   | 0 ± 0  | 0 ± 0  | 0.06555 ± 0.001423  |
| Bin11  |  0.0689 ± 0.005935  |  0.02387 ± 0.008859  |  0.006836 ± 0.006836  |        0 ± 0        |  0.00122 ± 0.002728  |  0.1008 ± 0.01296   | 0 ± 0  | 0 ± 0  | 0.04272 ± 0.001168  |
| Bin12  | 0.05894 ± 0.005515  |  0.03501 ± 0.009278  |  0.006836 ± 0.006836  |        0 ± 0        |   0.1091 ± 0.06115   |  0.2099 ± 0.06247   | 0 ± 0  | 0 ± 0  |  0.1086 ± 0.06004   |
| Bin13  | 0.03862 ± 0.004427  |  0.03182 ± 0.01031   |         0 ± 0         |    0.12 ± 0.1259    |  0.04135 ± 0.03539   |   0.2318 ± 0.1313   | 0 ± 0  | 0 ± 0  |  0.01143 ± 0.00053  |
| Bin14  | 0.04922 ± 0.004987  |  0.04933 ± 0.01114   |         0 ± 0         |  0.05386 ± 0.03808  | 0.003661 ± 0.002728  |  0.1561 ± 0.04008   | 0 ± 0  | 0 ± 0  |  0.04852 ± 0.04245  |
| Bin15  | 0.03895 ± 0.004406  |   0.0175 ± 0.01019   |  0.006836 ± 0.006836  |     0 ± 0.03808     |  0.00122 ± 0.00122   |  0.0645 ± 0.04027   | 0 ± 0  | 0 ± 0  |  0.04566 ± 0.07353  |
| Bin16  | 0.03008 ± 0.003872  |  0.03978 ± 0.009679  |         0 ± 0         |  0.02693 ± 0.02693  |     0 ± 0.00244      |  0.09679 ± 0.02898  | 0 ± 0  | 0 ± 0  |  0.08751 ± 0.06004  |
| Bin17  | 0.01672 ± 0.002899  |  0.03341 ± 0.009937  | -0.006836 ± 0.006836  |    0.147 ± 0.123    |  0.00244 ± 0.00244   |   0.1927 ± 0.1237   | 0 ± 0  | 0 ± 0  |  0.04488 ± 0.04245  |
| Bin18  | 0.01766 ± 0.003024  |  0.03341 ± 0.01114   |  0.006836 ± 0.006836  |  0.02693 ± 0.02693  |  0.03403 ± 0.03527   |  0.1189 ± 0.04636   | 0 ± 0  | 0 ± 0  |  0.1311 ± 0.07353   |
| Bin19  | 0.01407 ± 0.002682  |  0.04455 ± 0.01079   |         0 ± 0         |        0 ± 0        |  0.00244 ± 0.002989  |  0.06106 ± 0.01151  | 0 ± 0  | 0 ± 0  |   0.1735 ± 0.0849   |
