+--------+-------------------+-------------------+---------------------+--------------------+-----------------------+------------------+--------+--------+-------------------+
| Bin#   |        ZZ         |        ttZ        |        Higgs        |         WZ         |         Other         |      Total       |  data  | Ratio  |        WWZ        |
|--------+-------------------+-------------------+---------------------+--------------------+-----------------------+------------------+--------+--------+-------------------+
| Bin0   |       0 ± 0       |       0 ± 0       |        0 ± 0        |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |       0 ± 0       |
| Bin1   |  153.8 ± 0.2928   | 0.03423 ± 0.0105  |   0.654 ± 0.2808    |   0.2414 ± 0.107   | -0.000567 ± 0.004695  |  154.7 ± 0.4197  | 0 ± 0  | 0 ± 0  | 0.3381 ± 0.08838  |
| Bin2   |   383 ± 0.4629    | 0.1646 ± 0.02154  |    1.045 ± 0.365    |   1.283 ± 0.2692   |   0.09101 ± 0.05189   |  385.6 ± 0.6504  | 0 ± 0  | 0 ± 0  |  0.6509 ± 0.1083  |
| Bin3   |  463.2 ± 0.5109   | 0.1765 ± 0.02427  |   0.3986 ± 0.2937   |  0.9591 ± 0.2261   |   0.07916 ± 0.05084   |  464.8 ± 0.6337  | 0 ± 0  | 0 ± 0  |  1.471 ± 0.1893   |
| Bin4   |  422.6 ± 0.4902   |  0.329 ± 0.03063  |   1.428 ± 0.4095    |   0.996 ± 0.2324   |   0.2168 ± 0.08066    |  425.5 ± 0.6852  | 0 ± 0  | 0 ± 0  |   1.764 ± 0.19    |
| Bin5   |  326.5 ± 0.4333   | 0.3777 ± 0.03206  |  0.04984 ± 0.2959   |  0.7341 ± 0.2048   |   0.06576 ± 0.03712   |  327.7 ± 0.5654  | 0 ± 0  | 0 ± 0  |  1.901 ± 0.1995   |
| Bin6   |   228 ± 0.3642    | 0.3568 ± 0.03481  |   0.7875 ± 0.3209   |   1.419 ± 0.3905   |    0.6051 ± 0.1435    |  231.2 ± 0.6402  | 0 ± 0  | 0 ± 0  |  2.132 ± 0.2274   |
| Bin7   |  145.3 ± 0.2918   |  0.399 ± 0.03532  |    0.677 ± 0.362    |   0.7384 ± 0.183   |   0.1541 ± 0.06458    |  147.2 ± 0.5051  | 0 ± 0  | 0 ± 0  |  2.209 ± 0.2267   |
| Bin8   |  87.58 ± 0.2276   |  0.4403 ± 0.0359  |   0.7097 ± 0.2877   |   0.6676 ± 0.286   |   0.1892 ± 0.07209    |  89.58 ± 0.4721  | 0 ± 0  | 0 ± 0  |  2.146 ± 0.2276   |
| Bin9   |  51.15 ± 0.1747   | 0.4786 ± 0.03854  |   0.6105 ± 0.2963   |   1.13 ± 0.2463    |   0.1998 ± 0.07571    |  53.57 ± 0.4315  | 0 ± 0  | 0 ± 0  |  1.724 ± 0.1944   |
| Bin10  |  28.65 ± 0.1312   | 0.4428 ± 0.03584  |  0.006597 ± 0.2228  |  0.4454 ± 0.1615   |    0.198 ± 0.07843    |  29.74 ± 0.3168  | 0 ± 0  | 0 ± 0  |  1.646 ± 0.2265   |
| Bin11  |  15.6 ± 0.09694   |  0.4184 ± 0.0368  |  0.03654 ± 0.1387   |  0.7348 ± 0.1951   |   0.1967 ± 0.08897    |  16.98 ± 0.2756  | 0 ± 0  | 0 ± 0  |  1.663 ± 0.2225   |
| Bin12  |  8.24 ± 0.07048   | 0.4364 ± 0.03568  |   0.4102 ± 0.2271   |  0.6741 ± 0.2339   |   0.09274 ± 0.03896   |  9.853 ± 0.3378  | 0 ± 0  | 0 ± 0  |   1.68 ± 0.2173   |
| Bin13  |  4.548 ± 0.05239  |  0.429 ± 0.03509  |  0.1463 ± 0.09957   |  0.3005 ± 0.1386   |   0.1394 ± 0.07062    |  5.563 ± 0.1951  | 0 ± 0  | 0 ± 0  |  1.057 ± 0.1689   |
| Bin14  |  2.471 ± 0.03854  | 0.3269 ± 0.03252  | -0.06811 ± 0.09888  |  0.1273 ± 0.04471  |   0.04512 ± 0.03651   |  2.902 ± 0.1251  | 0 ± 0  | 0 ± 0  |  1.188 ± 0.1842   |
| Bin15  |  1.48 ± 0.02975   | 0.3549 ± 0.03246  |  0.05271 ± 0.1403   |  0.1777 ± 0.09448  |    0.1167 ± 0.0638    |  2.182 ± 0.1861  | 0 ± 0  | 0 ± 0  |   1.076 ± 0.18    |
| Bin16  | 0.8553 ± 0.02258  | 0.3002 ± 0.03061  |  0.1093 ± 0.09682   |  0.4026 ± 0.1676   |   0.1028 ± 0.05985    |  1.77 ± 0.2061   | 0 ± 0  | 0 ± 0  |  0.7556 ± 0.1572  |
| Bin17  | 0.5594 ± 0.01827  | 0.2979 ± 0.02942  |  0.08563 ± 0.0885   | -0.02972 ± 0.1528  |   0.1318 ± 0.06924    |  1.045 ± 0.1928  | 0 ± 0  | 0 ± 0  |  0.403 ± 0.1226   |
| Bin18  | 0.3536 ± 0.01439  |  0.2247 ± 0.0259  |   0.2002 ± 0.1378   |  0.0785 ± 0.06881  |  0.003378 ± 0.005349  |  0.8603 ± 0.157  | 0 ± 0  | 0 ± 0  |  0.5779 ± 0.1302  |
