+--------+------------------+----------------------+-----------------------+----------------------+-----------------------+-----------------+--------------+-------------------+------------------------+
| Bin#   |        ZZ        |         ttZ          |         Higgs         |          WZ          |         Other         |      Total      |     data     |       Ratio       |          WWZ           |
|--------+------------------+----------------------+-----------------------+----------------------+-----------------------+-----------------+--------------+-------------------+------------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |         0 ± 0         |        0 ± 0         |         0 ± 0         |      0 ± 0      |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |      0 ± 0       |        0 ± 0         |         0 ± 0         |        0 ± 0         |         0 ± 0         |      0 ± 0      |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin2   |      0 ± 0       |        0 ± 0         |         0 ± 0         |        0 ± 0         |         0 ± 0         |      0 ± 0      |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin3   |      0 ± 0       |        0 ± 0         |         0 ± 0         |        0 ± 0         |         0 ± 0         |      0 ± 0      |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin4   |  18.94 ± 0.1023  |  0.01112 ± 0.004207  |         0 ± 0         |  0.01359 ± 0.01359   |  0.002624 ± 0.00186   | 18.97 ± 0.1033  |    16 ± 4    |  0.8434 ± 0.2109  | 0.0005975 ± 8.546e-05  |
| Bin5   |  66.3 ± 0.1925   |  0.03007 ± 0.008499  |   0.09854 ± 0.09854   |  0.04052 ± 0.03016   |  0.001652 ± 0.00237   | 66.47 ± 0.2185  |  63 ± 7.937  |  0.9478 ± 0.1195  |   0.04659 ± 0.04393    |
| Bin6   |   161 ± 0.3017   |  0.02831 ± 0.009772  |    0.4804 ± 0.2836    |  0.05386 ± 0.03808   |   0.04083 ± 0.03726   | 161.6 ± 0.4176  |   144 ± 12   |  0.891 ± 0.07428  |    0.09194 ± 0.0609    |
| Bin7   |  298.5 ± 0.4131  |  0.05755 ± 0.01329   |   0.08243 ± 0.2445    | -0.002536 ± 0.03204  |   0.04049 ± 0.03557   | 298.7 ± 0.4826  | 294 ± 17.15  | 0.9842 ± 0.05742  |    0.1382 ± 0.07439    |
| Bin8   |  284.5 ± 0.4042  |  0.06537 ± 0.01374   |    0.2804 ± 0.2696    |  -0.05699 ± 0.05367  |  0.01038 ± 0.005252   | 284.8 ± 0.4891  | 265 ± 16.28  | 0.9305 ± 0.05718  |    0.0979 ± 0.06194    |
| Bin9   |  221.2 ± 0.3563  |  0.06105 ± 0.01209   |    0.3498 ± 0.1803    |  0.02972 ± 0.03204   |  0.001657 ± 0.005226  | 221.6 ± 0.4008  | 211 ± 14.53  |  0.952 ± 0.06556  |    0.1813 ± 0.0864     |
| Bin10  |  164.8 ± 0.3068  |  0.03513 ± 0.01115   |    0.4897 ± 0.2164    |  -0.01334 ± 0.03016  |   0.05615 ± 0.04657   | 165.4 ± 0.3797  | 157 ± 12.53  | 0.9495 ± 0.07581  |   -0.03691 ± 0.04393   |
| Bin11  |   121 ± 0.2626   |  0.03617 ± 0.01039   | -0.006197 ± 0.006197  |  0.04086 ± 0.04086   |  0.004344 ± 0.003305  |  121.1 ± 0.266  | 116 ± 10.77  | 0.9578 ± 0.08895  |    0.09101 ± 0.0609    |
| Bin12  |  89.49 ± 0.2254  |  0.03641 ± 0.01106   |    0.2999 ± 0.1642    |   0.0108 ± 0.02682   | -0.001469 ± 0.004163  | 89.84 ± 0.2804  |  93 ± 9.644  |  1.035 ± 0.1074   |  0.004115 ± 0.0004025  |
| Bin13  |  66.16 ± 0.1939  | 0.006567 ± 0.007418  |  -0.09234 ± 0.09873   |  0.03773 ± 0.06466   |  -0.00244 ± 0.00263   | 66.11 ± 0.2272  |  69 ± 8.307  |  1.044 ± 0.1257   |  0.003244 ± 0.0003731  |
| Bin14  |  49.92 ± 0.1684  |  0.02137 ± 0.006673  |    0.1915 ± 0.1354    |  0.04086 ± 0.04086   |  0.004123 ± 0.003108  | 50.17 ± 0.2201  |  48 ± 6.928  |  0.9567 ± 0.1381  |   0.08868 ± 0.06109    |
| Bin15  |  37.5 ± 0.1459   |  0.01052 ± 0.007207  |   0.008876 ± 0.133    |        0 ± 0         |  0.005247 ± 0.00263   | 37.53 ± 0.1976  |  32 ± 5.657  |  0.8527 ± 0.1508  |   0.08955 ± 0.06213    |
| Bin16  |  29.1 ± 0.1286   |  0.02371 ± 0.006898  |    0.1778 ± 0.1258    |        0 ± 0         |  0.001587 ± 0.003061  |  29.3 ± 0.1801  |  32 ± 5.657  |  1.092 ± 0.1932   |   0.00112 ± 0.06004    |
| Bin17  |  22.39 ± 0.1129  |  0.02099 ± 0.006166  |   0.08563 ± 0.08563   |        0 ± 0         |  0.004176 ± 0.002967  |  22.5 ± 0.1418  |  29 ± 5.385  |  1.289 ± 0.2394   |   0.04498 ± 0.04393    |
| Bin18  | 17.45 ± 0.09994  | 0.009053 ± 0.004428  |         0 ± 0         |        0 ± 0         | -0.001503 ± 0.002248  | 17.45 ± 0.1001  |  22 ± 4.69   |   1.26 ± 0.2688   |   0.04448 ± 0.04393    |
