+--------+-------------------+----------------------+----------------------+---------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin#   |        ZZ         |         ttZ          |        Higgs         |         WZ          |         Other         |       Total       |     data     |       Ratio       |          WWZ           |
|--------+-------------------+----------------------+----------------------+---------------------+-----------------------+-------------------+--------------+-------------------+------------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin2   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin3   |   234 ± 0.3642    |  0.09761 ± 0.01397   |   0.1743 ± 0.1218    | -0.04026 ± 0.04322  |  0.01933 ± 0.005977   |  234.2 ± 0.3867   | 235 ± 15.33  |  1.003 ± 0.06547  |    0.2285 ± 0.09734    |
| Bin4   |  390.7 ± 0.4713   |  0.08167 ± 0.01626   |    0.3789 ± 0.321    |  0.02718 ± 0.03118  |   0.07837 ± 0.05149   |  391.3 ± 0.5736   | 371 ± 19.26  | 0.9482 ± 0.04925  |     0.1899 ± 0.087     |
| Bin5   |   458 ± 0.5114    |   0.1009 ± 0.01583   |   0.4945 ± 0.3086    |  0.07825 ± 0.07135  |   0.05663 ± 0.04695   |  458.7 ± 0.6036   | 453 ± 21.28  | 0.9875 ± 0.04641  |   0.05715 ± 0.04246    |
| Bin6   |  375.5 ± 0.4635   |  0.04846 ± 0.01471   |   0.6621 ± 0.2509    |  0.01393 ± 0.04894  |   0.01101 ± 0.0064    |  376.2 ± 0.5295   |   361 ± 19   | 0.9595 ± 0.05052  |    0.05738 ± 0.1146    |
| Bin7   |  138.5 ± 0.2822   |  0.04858 ± 0.01234   |    0.369 ± 0.2341    |  0.0108 ± 0.06185   |     0 ± 0.001985      |   138.9 ± 0.372   | 111 ± 10.54  | 0.7991 ± 0.07587  |    0.0936 ± 0.06213    |
| Bin8   |  54.76 ± 0.1772   | 0.009483 ± 0.008702  |   0.2699 ± 0.2065    |  0.05386 ± 0.03808  |  0.002807 ± 0.003895  |  55.09 ± 0.2749   |  58 ± 7.616  |  1.053 ± 0.1383   |    0.1343 ± 0.07609    |
| Bin9   |   28.8 ± 0.1283   |  0.01901 ± 0.008391  |  -0.006501 ± 0.1848  |        0 ± 0        |  0.005213 ± 0.002614  |  28.82 ± 0.2252   |  29 ± 5.385  |   1.006 ± 0.187   |   0.04377 ± 0.04245    |
| Bin10  |  17.2 ± 0.09916   |  0.01449 ± 0.007523  | 0.006836 ± 0.006836  |        0 ± 0        |  -0.00122 ± 0.00122   |  17.22 ± 0.09969  |  22 ± 4.69   |  1.277 ± 0.2725   |   0.04513 ± 0.04393    |
| Bin11  |  10.96 ± 0.07929  |  0.01429 ± 0.006543  |        0 ± 0         |  0.02693 ± 0.02693  |     0 ± 0.001726      |   11 ± 0.08401    |  10 ± 3.162  |  0.9089 ± 0.2875  | 0.0007011 ± 0.0001621  |
| Bin12  |  7.433 ± 0.06515  | 0.004884 ± 0.005269  | 0.005248 ± 0.005248  |   0.0108 ± 0.0108   | -0.001469 ± 0.001469  |  7.452 ± 0.06647  |  8 ± 2.828   |  1.073 ± 0.3797   |   0.04292 ± 0.04245    |
| Bin13  |  5.232 ± 0.0547   | 0.006055 ± 0.004269  |   0.1879 ± 0.1329    |        0 ± 0        |         0 ± 0         |  5.426 ± 0.1438   |  6 ± 2.449   |  1.106 ± 0.4524   |   0.04278 ± 0.04245    |
| Bin14  |  3.68 ± 0.04571   |  0.0065 ± 0.003252   |        0 ± 0         |        0 ± 0        |         0 ± 0         |  3.687 ± 0.04582  |  3 ± 1.732   |  0.8138 ± 0.4699  | 0.0001824 ± 4.716e-05  |
| Bin15  |  2.71 ± 0.03928   |  0.01105 ± 0.00418   |        0 ± 0         |        0 ± 0        |         0 ± 0         |  2.721 ± 0.0395   |  2 ± 1.414   |  0.7351 ± 0.5199  |   0.04261 ± 0.04245    |
| Bin16  |  2.03 ± 0.03396   |  0.001591 ± 0.00258  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  2.032 ± 0.03406  |    1 ± 1     |  0.4922 ± 0.4923  |  0.000233 ± 9.448e-05  |
| Bin17  |  1.509 ± 0.02928  |        0 ± 0         |        0 ± 0         |  0.01359 ± 0.01359  |         0 ± 0         |  1.522 ± 0.03228  |    1 ± 1     |  0.657 ± 0.6571   | 0.0001222 ± 3.872e-05  |
| Bin18  |  1.206 ± 0.02639  | 0.004599 ± 0.002666  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  1.211 ± 0.02653  |    1 ± 1     |  0.826 ± 0.8262   | 0.0001201 ± 3.801e-05  |
| Bin19  | 0.9027 ± 0.02262  | 0.003138 ± 0.003167  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.9059 ± 0.02284  |    0 ± 0     |       0 ± 0       |   0.04397 ± 0.04393    |
