+--------+------------------------+--------------------+----------------------+--------------------+------------------------+--------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |        ttZ         |        Higgs         |         WZ         |         Other          |       Total        |  data  | Ratio  |          WWZ           |
|--------+------------------------+--------------------+----------------------+--------------------+------------------------+--------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |       0 ± 0        |        0 ± 0         |       0 ± 0        |         0 ± 0          |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   | 0.0005298 ± 0.0005298  | 0.08016 ± 0.01539  |  -0.002535 ± 0.0116  |       0 ± 0        |         0 ± 0          | 0.07816 ± 0.01928  | 0 ± 0  | 0 ± 0  | 0.0005514 ± 0.0001765  |
| Bin2   |  0.002223 ± 0.001237   |  0.2541 ± 0.02778  |  0.006197 ± 0.01641  |       0 ± 0        |  -0.001434 ± 0.002248  |  0.2611 ± 0.03236  | 0 ± 0  | 0 ± 0  |  0.00144 ± 0.0002193   |
| Bin3   |  0.002908 ± 0.001454   |  0.3289 ± 0.03413  |  0.04514 ± 0.02458   |       0 ± 0        |  0.001404 ± 0.002224   |  0.3783 ± 0.04214  | 0 ± 0  | 0 ± 0  |  0.002021 ± 0.0002431  |
| Bin4   |   0.0117 ± 0.002713    |  0.5629 ± 0.04075  |  0.01987 ± 0.03065   |       0 ± 0        |  0.0002827 ± 0.003383  |  0.5948 ± 0.05118  | 0 ± 0  | 0 ± 0  |  0.002763 ± 0.0003247  |
| Bin5   |   0.009487 ± 0.0024    |  0.6353 ± 0.04531  |  0.07899 ± 0.03286   |       0 ± 0        |  0.004778 ± 0.002785   |  0.7285 ± 0.05609  | 0 ± 0  | 0 ± 0  |  0.00363 ± 0.0003305   |
| Bin6   |  0.008778 ± 0.002347   |   0.72 ± 0.04859   |   0.1077 ± 0.04575   | 0.04086 ± 0.04086  |  0.001155 ± 0.002931   |  0.8785 ± 0.07834  | 0 ± 0  | 0 ± 0  |  0.003597 ± 0.0003206  |
| Bin7   |  0.008973 ± 0.002188   |  0.8845 ± 0.0542   |    0.1063 ± 0.039    |       0 ± 0        |  0.003808 ± 0.003616   |  1.004 ± 0.06691   | 0 ± 0  | 0 ± 0  |   0.04801 ± 0.04393    |
| Bin8   |   0.01121 ± 0.002613   |   0.93 ± 0.0564    |   0.1063 ± 0.04127   |       0 ± 0        | -0.0007525 ± 0.003249  |  1.047 ± 0.07001   | 0 ± 0  | 0 ± 0  |  0.004892 ± 0.0004104  |
| Bin9   |   0.01064 ± 0.002514   |  1.113 ± 0.05796   |   0.1026 ± 0.04375   |       0 ± 0        |  0.005213 ± 0.003339   |  1.232 ± 0.07274   | 0 ± 0  | 0 ± 0  |  0.004888 ± 0.0004191  |
| Bin10  |  0.007297 ± 0.002045   |  1.062 ± 0.05872   |  0.08073 ± 0.04241   | 0.02693 ± 0.02693  |   0.03787 ± 0.03448    |  1.215 ± 0.08465   | 0 ± 0  | 0 ± 0  |  0.005467 ± 0.0004414  |
| Bin11  |  0.005021 ± 0.001718   |  1.076 ± 0.06001   |  0.06975 ± 0.04669   | 0.04086 ± 0.04086  |  -0.0001833 ± 0.00186  |  1.191 ± 0.08636   | 0 ± 0  | 0 ± 0  |  0.004435 ± 0.0003386  |
| Bin12  |  0.005266 ± 0.001925   |  1.059 ± 0.06012   |  0.08516 ± 0.04163   |  0.0108 ± 0.0108   |  0.003058 ± 0.004818   |   1.163 ± 0.0741   | 0 ± 0  | 0 ± 0  |  0.005132 ± 0.0004287  |
| Bin13  |  0.004374 ± 0.001651   |  1.105 ± 0.06211   |   0.09538 ± 0.0495   |       0 ± 0        |  0.001065 ± 0.003293   |  1.206 ± 0.07951   | 0 ± 0  | 0 ± 0  |  0.004667 ± 0.0004361  |
| Bin14  |  0.005013 ± 0.001555   |  1.192 ± 0.06068   |  0.07392 ± 0.04337   |       0 ± 0        |  0.002475 ± 0.003895   |  1.273 ± 0.07471   | 0 ± 0  | 0 ± 0  |  0.004734 ± 0.0004507  |
| Bin15  |   0.00266 ± 0.001064   |   1.13 ± 0.0614    |  0.06578 ± 0.03794   |       0 ± 0        |  -0.001037 ± 0.003633  |  1.197 ± 0.07228   | 0 ± 0  | 0 ± 0  |  0.004824 ± 0.0004643  |
| Bin16  |  0.003424 ± 0.001409   |  1.118 ± 0.05833   |   0.1494 ± 0.0536    |       0 ± 0        |   0.05194 ± 0.04702    |  1.322 ± 0.09213   | 0 ± 0  | 0 ± 0  |  0.003496 ± 0.000376   |
| Bin17  |  0.006222 ± 0.001957   |  1.065 ± 0.05887   |  0.08406 ± 0.04935   |       0 ± 0        |  0.001469 ± 0.003472   |  1.156 ± 0.07693   | 0 ± 0  | 0 ± 0  |  0.003253 ± 0.0003288  |
| Bin18  |   0.00315 ± 0.001298   |  0.9146 ± 0.05693  |   0.1325 ± 0.04199   |       0 ± 0        |  -0.002624 ± 0.00186   |  1.048 ± 0.07077   | 0 ± 0  | 0 ± 0  |  0.003047 ± 0.0003578  |
| Bin19  |  0.005372 ± 0.001773   |  0.9647 ± 0.05657  |   0.1109 ± 0.04508   |       0 ± 0        |   0.002624 ± 0.00186   |  1.084 ± 0.07238   | 0 ± 0  | 0 ± 0  |   0.04742 ± 0.04393    |
