+--------+---------------------+----------------------+----------------------+----------------------+-----------------------+---------------------+--------------+-------------------+------------------------+
| Bin#   |         ZZ          |         ttZ          |        Higgs         |          WZ          |         Other         |        Total        |     data     |       Ratio       |          WWZ           |
|--------+---------------------+----------------------+----------------------+----------------------+-----------------------+---------------------+--------------+-------------------+------------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |        0 ± 0        |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |  0.1425 ± 0.009155  |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.1425 ± 0.009155  |    0 ± 0     |       0 ± 0       | 2.425e-05 ± 1.715e-05  |
| Bin2   |   3.981 ± 0.04782   | 0.006185 ± 0.004422  |        0 ± 0         |        0 ± 0         |         0 ± 0         |   3.987 ± 0.04802   |  2 ± 1.414   |  0.5016 ± 0.3548  |   0.04263 ± 0.04245    |
| Bin3   |   15.39 ± 0.0939    |  0.03182 ± 0.008561  |        0 ± 0         |  0.02439 ± 0.01736   |         0 ± 0         |   15.45 ± 0.09587   |  10 ± 3.162  |  0.6472 ± 0.2047  |   0.08753 ± 0.06109    |
| Bin4   |   32.73 ± 0.1372    |  0.02065 ± 0.01081   |   0.2837 ± 0.1638    |   0.0108 ± 0.0108    | 0.0001183 ± 0.002754  |   33.05 ± 0.2142    |  32 ± 5.657  |  0.9683 ± 0.1713  |    0.0884 ± 0.06109    |
| Bin5   |   54.08 ± 0.1762    |  0.06147 ± 0.01351   |  -0.01138 ± 0.1799   |  0.02693 ± 0.02693   | -0.001652 ± 0.002931  |   54.16 ± 0.2536    |  48 ± 6.928  |  0.8863 ± 0.128   |    0.1363 ± 0.09758    |
| Bin6   |   80.48 ± 0.2145    |  0.05046 ± 0.01221   |   0.1915 ± 0.1358    |  0.04026 ± 0.04043   |  0.001186 ± 0.003502  |   80.76 ± 0.2574    |  90 ± 9.487  |  1.114 ± 0.1175   |   0.002117 ± 0.06109   |
| Bin7   |    111 ± 0.2519     |  0.04168 ± 0.01243   |   0.09192 ± 0.2123   |        0 ± 0         |  0.006865 ± 0.003928  |   111.1 ± 0.3297    | 108 ± 10.39  | 0.9719 ± 0.09357  |   0.04879 ± 0.04393    |
| Bin8   |   145.4 ± 0.2883    |   0.05425 ± 0.0133   |   0.1079 ± 0.2124    |  -0.04086 ± 0.04086  |  0.02104 ± 0.005845   |   145.6 ± 0.3607    | 138 ± 11.75  | 0.9479 ± 0.08072  |   0.04841 ± 0.04245    |
| Bin9   |   181.3 ± 0.3222    |  0.05975 ± 0.01141   |    0.2963 ± 0.207    |  0.05445 ± 0.04306   |  0.01031 ± 0.005615   |   181.7 ± 0.3856    | 176 ± 13.27  | 0.9687 ± 0.07304  |   -0.03443 ± 0.04245   |
| Bin10  |   219.4 ± 0.3548    |  0.04487 ± 0.01178   |   0.1788 ± 0.1357    |  0.07825 ± 0.04185   |  0.007218 ± 0.005272  |   219.8 ± 0.3824    | 204 ± 14.28  | 0.9283 ± 0.06501  |    0.1395 ± 0.07609    |
| Bin11  |   255.5 ± 0.3827    |  0.02979 ± 0.01052   |   0.3923 ± 0.2672    |  -0.01368 ± 0.04516  |  0.001726 ± 0.005504  |   255.9 ± 0.4691    | 236 ± 15.36  | 0.9222 ± 0.06005  |    0.1847 ± 0.08763    |
| Bin12  |   286.4 ± 0.4043    |  0.05224 ± 0.01086   |   0.2634 ± 0.2341    |     0 ± 0.01922      |   0.08642 ± 0.05947   |   286.8 ± 0.4715    | 262 ± 16.19  | 0.9135 ± 0.05645  |    0.2256 ± 0.0968     |
| Bin13  |   248.6 ± 0.3752    |  0.02064 ± 0.007676  |   0.5574 ± 0.2304    | -0.007668 ± 0.05126  |   0.03628 ± 0.03537   |   249.2 ± 0.4447    | 268 ± 16.37  |  1.076 ± 0.06573  |  0.008207 ± 0.0004373  |
| Bin14  |   73.13 ± 0.2022    | 0.003448 ± 0.003865  | 0.006197 ± 0.006197  | -0.002193 ± 0.05689  |  -6.5e-05 ± 0.00284   |   73.14 ± 0.2102    |  67 ± 8.185  |  0.9161 ± 0.1119  |   0.04492 ± 0.04245    |
| Bin15  |    22.6 ± 0.1114    | 0.001567 ± 0.001567  |   0.1842 ± 0.1305    |  0.01359 ± 0.01359   |   0.00122 ± 0.00122   |    22.8 ± 0.1722    |    25 ± 5    |  1.096 ± 0.2194   | 0.0006477 ± 0.0001183  |
| Bin16  |   5.992 ± 0.05681   | 0.003134 ± 0.002216  |        0 ± 0         |   0.0108 ± 0.0108    |         0 ± 0         |   6.005 ± 0.05787   |  6 ± 2.449   |  0.9991 ± 0.408   | 0.0001462 ± 4.225e-05  |
| Bin17  |  0.8064 ± 0.02095   |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         |  0.8064 ± 0.02095   |  2 ± 1.414   |   2.48 ± 1.755    | 5.019e-05 ± 2.511e-05  |
| Bin18  | 0.01173 ± 0.002508  |        0 ± 0         |        0 ± 0         |        0 ± 0         |         0 ± 0         | 0.01173 ± 0.002508  |    0 ± 0     |       0 ± 0       | 1.213e-05 ± 1.213e-05  |
