+--------+------------------------+-------------------+---------------------+--------------------+------------------------+--------------------+--------+--------+-----------------------+
| Bin#   |           ZZ           |        ttZ        |        Higgs        |         WZ         |         Other          |       Total        |  data  | Ratio  |          WWZ          |
|--------+------------------------+-------------------+---------------------+--------------------+------------------------+--------------------+--------+--------+-----------------------+
| Bin0   |         0 ± 0          |       0 ± 0       |        0 ± 0        |       0 ± 0        |         0 ± 0          |       0 ± 0        | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |  0.001318 ± 0.0009497  | 0.07586 ± 0.0158  | -0.002535 ± 0.0116  |       0 ± 0        |  -0.001404 ± 0.001404  | 0.07324 ± 0.01967  | 0 ± 0  | 0 ± 0  | 0.000571 ± 0.0001595  |
| Bin2   |  0.005946 ± 0.001956   | 0.2283 ± 0.02649  | -0.01019 ± 0.02486  | 0.04086 ± 0.04086  |  0.003309 ± 0.002367   |  0.2682 ± 0.05476  | 0 ± 0  | 0 ± 0  |  0.0012 ± 0.0001814   |
| Bin3   |  0.003174 ± 0.001365   | 0.3698 ± 0.03498  |  0.02463 ± 0.02361  |       0 ± 0        |  -0.002372 ± 0.001677  |  0.3953 ± 0.04226  | 0 ± 0  | 0 ± 0  | 0.001819 ± 0.0002177  |
| Bin4   |  0.008434 ± 0.002195   | 0.4922 ± 0.04071  |  0.02576 ± 0.0209   |       0 ± 0        |  0.001587 ± 0.003061   |  0.528 ± 0.04592   | 0 ± 0  | 0 ± 0  | 0.003273 ± 0.0003777  |
| Bin5   |  0.006136 ± 0.001938   | 0.6858 ± 0.04579  |  0.03877 ± 0.03585  |       0 ± 0        |      0 ± 0.003689      |  0.7307 ± 0.0583   | 0 ± 0  | 0 ± 0  |  0.003806 ± 0.000338  |
| Bin6   |   0.01059 ± 0.002559   | 0.7832 ± 0.04935  |  0.07751 ± 0.04083  | 0.04086 ± 0.04086  |   0.003508 ± 0.00346   |  0.9157 ± 0.0761   | 0 ± 0  | 0 ± 0  | 0.005172 ± 0.0004716  |
| Bin7   |  0.008311 ± 0.002171   | 0.9098 ± 0.05357  |  0.1071 ± 0.04209   |       0 ± 0        |  0.004715 ± 0.003498   |   1.03 ± 0.06825   | 0 ± 0  | 0 ± 0  | 0.004161 ± 0.0003626  |
| Bin8   |  0.007849 ± 0.002139   |  0.965 ± 0.05548  |  0.1221 ± 0.04146   |       0 ± 0        |  0.0002483 ± 0.002821  |  1.095 ± 0.06935   | 0 ± 0  | 0 ± 0  |  0.004495 ± 0.000339  |
| Bin9   |  0.008883 ± 0.002204   |   1.022 ± 0.058   |  0.1828 ± 0.04849   |       0 ± 0        |  -0.000905 ± 0.003659  |  1.212 ± 0.07572   | 0 ± 0  | 0 ± 0  | 0.005075 ± 0.0004225  |
| Bin10  |  0.007468 ± 0.001986   |  1.052 ± 0.05972  |  0.02192 ± 0.04173  |       0 ± 0        |  0.001047 ± 0.004843   |  1.082 ± 0.07304   | 0 ± 0  | 0 ± 0  | 0.005141 ± 0.0004041  |
| Bin11  |  0.005602 ± 0.001774   |  1.032 ± 0.06045  |  0.04862 ± 0.04589  |       0 ± 0        |  0.002839 ± 0.003414   |  1.089 ± 0.07599   | 0 ± 0  | 0 ± 0  |  0.005144 ± 0.000429  |
| Bin12  |  0.009195 ± 0.002294   |  1.091 ± 0.06036  |  0.1748 ± 0.05233   |       0 ± 0        |   0.03778 ± 0.03449    |  1.312 ± 0.08704   | 0 ± 0  | 0 ± 0  | 0.005257 ± 0.0004876  |
| Bin13  |  0.005311 ± 0.001823   |  1.148 ± 0.06179  |  0.08772 ± 0.04366  |       0 ± 0        |  0.006116 ± 0.003089   |  1.247 ± 0.07574   | 0 ± 0  | 0 ± 0  |   0.04719 ± 0.04245   |
| Bin14  |   0.00526 ± 0.001796   |  1.165 ± 0.0613   |  0.09405 ± 0.04136  |       0 ± 0        |  -0.001587 ± 0.00233   |  1.263 ± 0.07401   | 0 ± 0  | 0 ± 0  | 0.004482 ± 0.0004146  |
| Bin15  |   0.01039 ± 0.002627   |  1.201 ± 0.06073  |  0.1668 ± 0.05246   | 0.02693 ± 0.02693  |  -0.00025 ± 0.002747   |  1.405 ± 0.08473   | 0 ± 0  | 0 ± 0  |  0.00386 ± 0.0003776  |
| Bin16  |  0.002027 ± 0.001428   |  1.047 ± 0.0598   |  0.1136 ± 0.04318   |       0 ± 0        |  -0.003625 ± 0.002609  |  1.159 ± 0.07382   | 0 ± 0  | 0 ± 0  |   0.04755 ± 0.04393   |
| Bin17  |  0.004624 ± 0.001802   |  1.013 ± 0.05941  |  0.1229 ± 0.04578   |       0 ± 0        |   0.05094 ± 0.04697    |  1.192 ± 0.08852   | 0 ± 0  | 0 ± 0  |   0.04671 ± 0.04393   |
| Bin18  |  0.002436 ± 0.001167   | 0.9928 ± 0.05741  |  0.07164 ± 0.04053  |       0 ± 0        |  0.0007525 ± 0.002573  |  1.068 ± 0.07033   | 0 ± 0  | 0 ± 0  |  0.00339 ± 0.0004061  |
| Bin19  |  0.001695 ± 0.001018   | 0.9615 ± 0.05565  |  0.02543 ± 0.04225  |       0 ± 0        |  0.002807 ± 0.001985   |  0.9914 ± 0.06991  | 0 ± 0  | 0 ± 0  | 0.002468 ± 0.0003075  |
