+--------+---------------------+----------------------+----------------------+---------------------+----------------------+---------------------+--------------+-------------------+------------------------+
| Bin#   |         ZZ          |         ttZ          |        Higgs         |         WZ          |        Other         |        Total        |     data     |       Ratio       |          WWZ           |
|--------+---------------------+----------------------+----------------------+---------------------+----------------------+---------------------+--------------+-------------------+------------------------+
| Bin0   |        0 ± 0        |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         |        0 ± 0        |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin1   |    155 ± 0.2754     | 0.004773 ± 0.005277  |   0.09213 ± 0.1596   |     0 ± 0.03808     | -0.00122 ± 0.002113  |   155.1 ± 0.3206    | 166 ± 12.88  |  1.071 ± 0.08312  |  0.002747 ± 0.0002435  |
| Bin2   |   126.6 ± 0.2488    | 0.004773 ± 0.003558  |  -0.006836 ± 0.1305  |        0 ± 0        | 0.004881 ± 0.002989  |    126.6 ± 0.281    |  104 ± 10.2  | 0.8214 ± 0.08057  |   -0.03966 ± 0.04245   |
| Bin3   |   91.57 ± 0.2115    | 0.009547 ± 0.005954  |   0.2832 ± 0.1597    |  0.05386 ± 0.05386  |     0 ± 0.00244      |   91.92 ± 0.2706    |  97 ± 9.849  |  1.055 ± 0.1072   |  0.002877 ± 0.0002712  |
| Bin4   |   59.25 ± 0.1701    |  0.01432 ± 0.006162  |   0.09213 ± 0.1596   |        0 ± 0        |  0.04013 ± 0.03537   |    59.39 ± 0.236    |  59 ± 7.681  |  0.9934 ± 0.1294  |   0.08743 ± 0.06004    |
| Bin5   |   36.29 ± 0.1332    |  0.01432 ± 0.005277  |   0.0853 ± 0.09239   |  0.02693 ± 0.02693  |  0.00122 ± 0.003228  |   36.42 ± 0.1644    |  48 ± 6.928  |  1.318 ± 0.1903   |  0.002023 ± 0.0002504  |
| Bin6   |   21.19 ± 0.1017    | 0.009547 ± 0.005512  |        0 ± 0         |        0 ± 0        |  0.00244 ± 0.001726  |    21.2 ± 0.1018    |  24 ± 4.899  |  1.132 ± 0.2312   |   0.04399 ± 0.04245    |
| Bin7   |   11.95 ± 0.07646   | 0.009547 ± 0.005512  | 0.006836 ± 0.006836  |        0 ± 0        |  0.00244 ± 0.00244   |    11.97 ± 0.077    |    16 ± 4    |  1.337 ± 0.3344   |   0.08592 ± 0.06004    |
| Bin8   |   6.579 ± 0.05671   | 0.003182 ± 0.005954  |        0 ± 0         | -0.02693 ± 0.02693  |  -0.00122 ± 0.00122  |   6.554 ± 0.06307   |  7 ± 2.646   |  1.068 ± 0.4038   |    0.1282 ± 0.07353    |
| Bin9   |   3.722 ± 0.04271   | 0.006365 ± 0.005032  |        0 ± 0         |        0 ± 0        |     0 ± 0.001726     |   3.729 ± 0.04304   |  2 ± 1.414   |  0.5364 ± 0.3793  |  0.000804 ± 0.0002442  |
| Bin10  |   2.036 ± 0.03156   |      0 ± 0.0045      |        0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |   2.037 ± 0.0319    |  2 ± 1.414   |  0.9819 ± 0.6944  | 0.0003218 ± 6.311e-05  |
| Bin11  |   1.087 ± 0.02304   | 0.009547 ± 0.005032  |        0 ± 0         |        0 ± 0        |        0 ± 0         |   1.096 ± 0.02358   |    1 ± 1     |  0.9124 ± 0.9126  | 0.0001114 ± 3.713e-05  |
| Bin12  |  0.6458 ± 0.01773   | 0.006365 ± 0.003182  |        0 ± 0         |        0 ± 0        |  0.00122 ± 0.00122   |  0.6534 ± 0.01805   |    1 ± 1     |   1.53 ± 1.531    | 0.0001114 ± 3.713e-05  |
| Bin13  |  0.3894 ± 0.01382   |  0.007956 ± 0.00421  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.3973 ± 0.01445   |    1 ± 1     |   2.517 ± 2.519   |  0.0002597 ± 0.000168  |
| Bin14  |   0.262 ± 0.01132   | 0.006365 ± 0.003898  |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.2684 ± 0.01197   |    0 ± 0     |       0 ± 0       |   -0.04231 ± 0.04245   |
| Bin15  |  0.1515 ± 0.008635  |     0 ± 0.00225      |        0 ± 0         |        0 ± 0        |        0 ± 0         |  0.1515 ± 0.008923  |    0 ± 0     |       0 ± 0       | 1.238e-05 ± 1.238e-05  |
| Bin16  |  0.08346 ± 0.00645  | 0.001591 ± 0.001591  |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.08505 ± 0.006643  |    0 ± 0     |       0 ± 0       |  2.475e-05 ± 1.75e-05  |
| Bin17  | 0.06594 ± 0.005704  |     0 ± 0.00225      |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.06594 ± 0.006132  |    0 ± 0     |       0 ± 0       |         0 ± 0          |
| Bin18  | 0.04032 ± 0.004416  |        0 ± 0         |        0 ± 0         |        0 ± 0        |        0 ± 0         | 0.04032 ± 0.004416  |    0 ± 0     |       0 ± 0       | 1.238e-05 ± 1.238e-05  |
| Bin19  |  0.0324 ± 0.004005  |     0 ± 0.00225      |        0 ± 0         |        0 ± 0        |  -0.00122 ± 0.00122  | 0.03118 ± 0.004753  |    0 ± 0     |       0 ± 0       | 1.238e-05 ± 1.238e-05  |
