+--------+----------------------+-----------------------+----------------------+---------------------+------------------------+----------------------+--------+--------+------------------------+
| Bin#   |          ZZ          |          ttZ          |        Higgs         |         WZ          |         Other          |        Total         |  data  | Ratio  |          WWZ           |
|--------+----------------------+-----------------------+----------------------+---------------------+------------------------+----------------------+--------+--------+------------------------+
| Bin0   |        0 ± 0         |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |        0 ± 0         | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |    204.5 ± 0.3856    |    1.206 ± 0.05868    |    1.388 ± 0.4713    |   0.8989 ± 0.2452   |    0.1927 ± 0.07559    |    208.2 ± 0.6634    | 0 ± 0  | 0 ± 0  |     5.179 ± 0.365      |
| Bin2   |    30.57 ± 0.1493    |   0.1974 ± 0.02417    |   0.1239 ± 0.1667    |   0.2945 ± 0.1946   |   0.01479 ± 0.00786    |    31.2 ± 0.2976     | 0 ± 0  | 0 ± 0  |    0.8239 ± 0.1457     |
| Bin3   |   7.067 ± 0.07199    |   0.04074 ± 0.01063   |  -0.01874 ± 0.01325  | -0.04086 ± 0.04086  | -0.0007525 ± 0.003808  |   7.048 ± 0.08459    | 0 ± 0  | 0 ± 0  |    0.2879 ± 0.09824    |
| Bin4   |   2.534 ± 0.04321    |  0.007834 ± 0.00718   | 0.009372 ± 0.009372  |  0.08172 ± 0.05779  |   0.03706 ± 0.03722    |    2.67 ± 0.08204    | 0 ± 0  | 0 ± 0  |   0.02295 ± 0.06213    |
| Bin5   |   1.203 ± 0.02989    |  0.009401 ± 0.004432  |        0 ± 0         |     0 ± 0.05779     |         0 ± 0          |   1.212 ± 0.06521    | 0 ± 0  | 0 ± 0  |   0.05356 ± 0.04393    |
| Bin6   |   0.6391 ± 0.02183   |  0.007834 ± 0.003504  |        0 ± 0         |  0.04086 ± 0.04086  |  -0.001404 ± 0.001404  |   0.6864 ± 0.04648   | 0 ± 0  | 0 ± 0  |  0.005459 ± 0.0003777  |
| Bin7   |   0.3567 ± 0.01621   |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |   0.3567 ± 0.01621   | 0 ± 0  | 0 ± 0  |  0.002893 ± 0.0002711  |
| Bin8   |   0.2152 ± 0.01264   |  0.003134 ± 0.002216  |        0 ± 0         |  0.04086 ± 0.04086  |         0 ± 0          |   0.2592 ± 0.04283   | 0 ± 0  | 0 ± 0  |  0.001697 ± 0.0001667  |
| Bin9   |  0.1344 ± 0.009915   | -0.001567 ± 0.001567  |        0 ± 0         |        0 ± 0        |         0 ± 0          |   0.1328 ± 0.01004   | 0 ± 0  | 0 ± 0  |  0.001163 ± 0.000143   |
| Bin10  |  0.1049 ± 0.008833   |         0 ± 0         |  0.09576 ± 0.09576   |        0 ± 0        |         0 ± 0          |   0.2007 ± 0.09617   | 0 ± 0  | 0 ± 0  |  0.0008594 ± 0.000153  |
| Bin11  |  0.05991 ± 0.006688  |         0 ± 0         |        0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404   |  0.06132 ± 0.006834  | 0 ± 0  | 0 ± 0  | 0.0006532 ± 0.0001436  |
| Bin12  |  0.05265 ± 0.006177  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.05265 ± 0.006177  | 0 ± 0  | 0 ± 0  | 0.0004721 ± 0.0001112  |
| Bin13  |  0.03123 ± 0.004812  |  0.001567 ± 0.001567  |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.0328 ± 0.005061   | 0 ± 0  | 0 ± 0  |  0.000291 ± 5.94e-05   |
| Bin14  |  0.03047 ± 0.004767  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.03047 ± 0.004767  | 0 ± 0  | 0 ± 0  | 0.0003024 ± 0.0001015  |
| Bin15  |  0.02458 ± 0.004295  | -0.001567 ± 0.001567  |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.02301 ± 0.004572  | 0 ± 0  | 0 ± 0  | 0.0004107 ± 0.0001307  |
| Bin16  |  0.01855 ± 0.003701  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.01855 ± 0.003701  | 0 ± 0  | 0 ± 0  | 0.0002531 ± 0.0001232  |
| Bin17  |  0.01734 ± 0.003608  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.01734 ± 0.003608  | 0 ± 0  | 0 ± 0  | 0.0001334 ± 4.372e-05  |
| Bin18  |  0.01143 ± 0.002877  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          |  0.01143 ± 0.002877  | 0 ± 0  | 0 ± 0  | 0.0001091 ± 3.638e-05  |
| Bin19  |  0.01036 ± 0.002727  |         0 ± 0         |        0 ± 0         |  0.04086 ± 0.04086  |         0 ± 0          |  0.05123 ± 0.04095   | 0 ± 0  | 0 ± 0  | 0.0001091 ± 3.638e-05  |
| Bin20  | 0.008332 ± 0.002372  |         0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0          | 0.008332 ± 0.002372  | 0 ± 0  | 0 ± 0  |  4.85e-05 ± 2.97e-05   |
| Bin21  |  0.1061 ± 0.008746   |         0 ± 0         |        0 ± 0         |     0 ± 0.05779     |         0 ± 0          |   0.1061 ± 0.05844   | 0 ± 0  | 0 ± 0  |  0.000945 ± 0.0001345  |
+--------+----------------------+-----------------------+----------------------+---------------------+------------------------+----------------------+--------+--------+------------------------+
