+--------+-------------------+----------------------+----------------------+---------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |        ZZ         |         ttZ          |        Higgs         |         WZ          |         Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+-------------------+----------------------+----------------------+---------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |       0 ± 0       |        0 ± 0         |        0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |    54.7 ± 0.2     |   0.2843 ± 0.02888   |   0.4975 ± 0.2882    |   0.3269 ± 0.1529   |   0.08966 ± 0.05324   |  55.89 ± 0.3874   | 0 ± 0  | 0 ± 0  |    1.407 ± 0.1585     |
| Bin4   |  56.58 ± 0.2024   |   0.2852 ± 0.0282    |   0.8712 ± 0.2877    |   0.7031 ± 0.2336   |   0.01058 ± 0.01054   |  58.45 ± 0.4234   | 0 ± 0  | 0 ± 0  |    1.305 ± 0.1585     |
| Bin5   |  45.23 ± 0.1805   |   0.2021 ± 0.02522   |    0.1145 ± 0.168    |   0.1226 ± 0.1081   |   0.08815 ± 0.05286   |  45.76 ± 0.2755   | 0 ± 0  | 0 ± 0  |     1.16 ± 0.1758     |
| Bin6   |  29.44 ± 0.1458   |   0.1542 ± 0.02263   |   0.009372 ± 0.137   |  0.1226 ± 0.09137   |  0.004963 ± 0.004517  |  29.73 ± 0.2212   | 0 ± 0  | 0 ± 0  |    0.8346 ± 0.1584    |
| Bin7   |  20.31 ± 0.1215   |   0.1128 ± 0.01841   |   0.2103 ± 0.1361    |  0.04086 ± 0.09137  |  0.004211 ± 0.003138  |  20.68 ± 0.2049   | 0 ± 0  | 0 ± 0  |   0.3392 ± 0.08789    |
| Bin8   |  12.41 ± 0.09519  |  0.09715 ± 0.01745   |      0 ± 0.1354      |  0.04086 ± 0.07077  |   0.03911 ± 0.03725   |  12.59 ± 0.1847   | 0 ± 0  | 0 ± 0  |    0.2373 ± 0.1162    |
| Bin9   |  7.642 ± 0.0749   |  0.08305 ± 0.01357   |        0 ± 0         |        0 ± 0        |  0.002807 ± 0.001985  |  7.728 ± 0.07615  | 0 ± 0  | 0 ± 0  |   0.1559 ± 0.06215    |
| Bin10  |  5.037 ± 0.06098  |  0.05798 ± 0.01263   |        0 ± 0         |        0 ± 0        | -0.001404 ± 0.001404  |  5.094 ± 0.06229  | 0 ± 0  | 0 ± 0  |   0.2669 ± 0.09824    |
| Bin11  |  3.468 ± 0.05074  |  0.04701 ± 0.01193   |  -0.09576 ± 0.09576  |        0 ± 0        |         0 ± 0         |   3.419 ± 0.109   | 0 ± 0  | 0 ± 0  |   0.1182 ± 0.06214    |
| Bin12  |  2.555 ± 0.04362  |  0.01567 ± 0.006648  |  -0.01874 ± 0.01874  |        0 ± 0        |  0.002156 ± 0.002156  |  2.554 ± 0.04799  | 0 ± 0  | 0 ± 0  |   0.06488 ± 0.04394   |
| Bin13  |  1.849 ± 0.03708  |  0.03604 ± 0.008438  |        0 ± 0         |  0.04086 ± 0.04086  |  0.00356 ± 0.003249   |  1.929 ± 0.05591  | 0 ± 0  | 0 ± 0  |   0.05947 ± 0.04394   |
| Bin14  |  1.469 ± 0.03315  |  0.02977 ± 0.00718   | 0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |  1.508 ± 0.03519  | 0 ± 0  | 0 ± 0  |  0.00978 ± 0.000594   |
| Bin15  |  1.126 ± 0.02903  |  0.01097 ± 0.005197  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  1.137 ± 0.02949  | 0 ± 0  | 0 ± 0  |   0.0951 ± 0.06213    |
| Bin16  | 0.8927 ± 0.02594  |  0.01724 ± 0.005197  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  0.91 ± 0.02645   | 0 ± 0  | 0 ± 0  |   0.04963 ± 0.04393   |
| Bin17  | 0.7377 ± 0.02359  |  0.01097 ± 0.004701  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.7487 ± 0.02405  | 0 ± 0  | 0 ± 0  |   0.04778 ± 0.04393   |
| Bin18  | 0.6308 ± 0.02184  | 0.009401 ± 0.004432  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.6402 ± 0.02229  | 0 ± 0  | 0 ± 0  |   0.09106 ± 0.06213   |
| Bin19  |  0.4895 ± 0.0193  | 0.004701 ± 0.003504  |        0 ± 0         | -0.04086 ± 0.04086  |         0 ± 0         | 0.4533 ± 0.04533  | 0 ± 0  | 0 ± 0  |   0.04603 ± 0.04393   |
| Bin20  | 0.4365 ± 0.01817  | 0.006268 ± 0.003134  |        0 ± 0         |        0 ± 0        |         0 ± 0         | 0.4427 ± 0.01844  | 0 ± 0  | 0 ± 0  | 0.002067 ± 0.0002722  |
| Bin21  |  2.702 ± 0.04557  | 0.006268 ± 0.006648  |        0 ± 0         |        0 ± 0        |         0 ± 0         |  2.708 ± 0.04605  | 0 ± 0  | 0 ± 0  |   0.09342 ± 0.08786   |
+--------+-------------------+----------------------+----------------------+---------------------+-----------------------+-------------------+--------+--------+-----------------------+
