+--------+------------------+----------------------+-----------------------+--------------------+-----------------------+------------------+--------+--------+------------------------+
| Bin#   |        ZZ        |         ttZ          |         Higgs         |         WZ         |         Other         |      Total       |  data  | Ratio  |          WWZ           |
|--------+------------------+----------------------+-----------------------+--------------------+-----------------------+------------------+--------+--------+------------------------+
| Bin0   |  54.07 ± 0.2004  |   0.3078 ± 0.02926   |    1.081 ± 0.3727     |  0.4903 ± 0.1917   |   0.09527 ± 0.05346   |  56.04 ± 0.4685  | 0 ± 0  | 0 ± 0  |     3.157 ± 0.1703     |
| Bin1   | 5.505 ± 0.06326  |  0.04231 ± 0.01074   |    0.2009 ± 0.1358    | 0.04086 ± 0.04086  |  0.007018 ± 0.003713  |  5.796 ± 0.1557  | 0 ± 0  | 0 ± 0  |    0.2178 ± 0.07611    |
| Bin2   | 6.451 ± 0.06832  |  0.04857 ± 0.01027   |   -0.1822 ± 0.1358    |  0.2945 ± 0.1859   | -0.001404 ± 0.003138  |  6.611 ± 0.2403  | 0 ± 0  | 0 ± 0  |    0.1107 ± 0.0761     |
| Bin3   | 7.736 ± 0.07464  |  0.03604 ± 0.01051   |   0.08639 ± 0.09622   | 0.04086 ± 0.04086  |  -0.002054 ± 0.00513  |  7.898 ± 0.129   | 0 ± 0  | 0 ± 0  |    0.1398 ± 0.06214    |
| Bin4   | 9.801 ± 0.08391  |  0.04701 ± 0.01086   |   0.08639 ± 0.09622   | 0.04086 ± 0.07077  |  0.008421 ± 0.005251  |  9.984 ± 0.1465  | 0 ± 0  | 0 ± 0  |  0.03686 ± 0.0008887   |
| Bin5   |  12.8 ± 0.0957   |  0.03134 ± 0.008864  |         0 ± 0         | 0.04086 ± 0.04086  |  0.004211 ± 0.003713  |  12.88 ± 0.1045  | 0 ± 0  | 0 ± 0  |    0.1168 ± 0.06213    |
| Bin6   |  18.37 ± 0.1144  |  0.03761 ± 0.009659  | -0.009372 ± 0.009372  |       0 ± 0        |   0.03285 ± 0.0373    |  18.43 ± 0.1211  | 0 ± 0  | 0 ± 0  |    0.2829 ± 0.1076     |
| Bin7   |  29.41 ± 0.1446  |  0.02416 ± 0.01104   |    0.1915 ± 0.1354    | 0.08172 ± 0.05779  |  0.006367 ± 0.004294  |  29.71 ± 0.2067  | 0 ± 0  | 0 ± 0  |    0.1017 ± 0.06213    |
| Bin8   | 2.452 ± 0.04164  | 0.001567 ± 0.003504  |         0 ± 0         |       0 ± 0        |   0.03986 ± 0.03711   | 2.493 ± 0.05589  | 0 ± 0  | 0 ± 0  | 0.0009806 ± 0.0001568  |
| Bin9   |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin10  |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin11  |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin12  |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin13  |      0 ± 0       |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |      0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin14  | 5.891 ± 0.06468  |  0.01097 ± 0.004146  |         0 ± 0         |       0 ± 0        |  0.002807 ± 0.001985  | 5.905 ± 0.06484  | 0 ± 0  | 0 ± 0  |   0.04485 ± 0.04393    |
| Bin15  |  16.17 ± 0.1074  |  0.0235 ± 0.008724   |         0 ± 0         |       0 ± 0        |  0.001404 ± 0.003138  |  16.2 ± 0.1078   | 0 ± 0  | 0 ± 0  |   0.09113 ± 0.06213    |
| Bin16  | 10.84 ± 0.08829  |   0.0282 ± 0.00991   |         0 ± 0         | 0.08172 ± 0.08172  |  0.001404 ± 0.002431  |  10.95 ± 0.1207  | 0 ± 0  | 0 ± 0  |   0.09124 ± 0.06213    |
| Bin17  | 7.859 ± 0.07535  |  0.02507 ± 0.00799   |         0 ± 0         | 0.04086 ± 0.04086  | -0.001404 ± 0.002431  | 7.924 ± 0.08612  | 0 ± 0  | 0 ± 0  |    0.1348 ± 0.07609    |
| Bin18  | 6.085 ± 0.06645  |  0.0329 ± 0.009531   |  0.009372 ± 0.009372  |    0 ± 0.05779     |  0.002807 ± 0.001985  |  6.13 ± 0.08909  | 0 ± 0  | 0 ± 0  |   0.04657 ± 0.04393    |
| Bin19  |  4.831 ± 0.0592  | 0.006268 ± 0.007349  |         0 ± 0         | 0.04086 ± 0.04086  |         0 ± 0         |  4.878 ± 0.0723  | 0 ± 0  | 0 ± 0  |   0.04608 ± 0.04393    |
| Bin20  | 4.063 ± 0.05443  |  0.02977 ± 0.008142  |         0 ± 0         |       0 ± 0        |  0.001404 ± 0.002431  | 4.095 ± 0.05509  | 0 ± 0  | 0 ± 0  |   0.09073 ± 0.06213    |
| Bin21  |  45.37 ± 0.184   |   0.738 ± 0.04646    |    0.1332 ± 0.2158    |  0.1634 ± 0.1292   |   0.04483 ± 0.03751   |  46.45 ± 0.3173  | 0 ± 0  | 0 ± 0  |     1.673 ± 0.2881     |
+--------+------------------+----------------------+-----------------------+--------------------+-----------------------+------------------+--------+--------+------------------------+
