+--------+-------------------+----------------------+-----------------------+---------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |        ZZ         |         ttZ          |         Higgs         |         WZ          |         Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+-------------------+----------------------+-----------------------+---------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0       |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |  75.33 ± 0.2342   |   0.4278 ± 0.03436   |    0.4018 ± 0.2718    |   0.1719 ± 0.215    |   0.09808 ± 0.05309   |   76.43 ± 0.423   | 0 ± 0  | 0 ± 0  |    1.901 ± 0.2241     |
| Bin2   |  52.85 ± 0.1959   |   0.336 ± 0.03089    |    0.2873 ± 0.2158    |   0.1634 ± 0.1001   |   0.02723 ± 0.03805   |   53.66 ± 0.312   | 0 ± 0  | 0 ± 0  |    1.452 ± 0.2107     |
| Bin3   |  33.86 ± 0.1568   |   0.2006 ± 0.02427   |    0.2196 ± 0.2355    |   0.2452 ± 0.1001   |  0.001404 ± 0.004655  |  34.53 ± 0.3011   | 0 ± 0  | 0 ± 0  |    0.9763 ± 0.1584    |
| Bin4   |  22.13 ± 0.1269   |   0.1536 ± 0.01994   |      0 ± 0.01325      |  0.04086 ± 0.07077  |   0.04698 ± 0.03739   |  22.37 ± 0.1519   | 0 ± 0  | 0 ± 0  |    0.6157 ± 0.1243    |
| Bin5   |  15.37 ± 0.1057   |  0.09467 ± 0.01777   |   0.09576 ± 0.09667   |     0 ± 0.05779     |  0.008421 ± 0.00397   |  15.56 ± 0.1555   | 0 ± 0  | 0 ± 0  |   0.2671 ± 0.06217    |
| Bin6   |  11.15 ± 0.09011  |  0.05014 ± 0.01366   | -0.009372 ± 0.009372  |  0.1226 ± 0.07077   |  0.002807 ± 0.004438  |  11.32 ± 0.1159   | 0 ± 0  | 0 ± 0  |    0.261 ± 0.07611    |
| Bin7   |  8.269 ± 0.07758  |   0.04074 ± 0.0113   |    0.2009 ± 0.1358    |  0.1226 ± 0.07077   |  0.001404 ± 0.003138  |   8.634 ± 0.172   | 0 ± 0  | 0 ± 0  |   0.1842 ± 0.06215    |
| Bin8   |  6.255 ± 0.0676   |  0.02194 ± 0.01039   |    0.1915 ± 0.1354    |  0.04086 ± 0.04086  | -0.001404 ± 0.002431  |  6.508 ± 0.1571   | 0 ± 0  | 0 ± 0  |   0.2048 ± 0.07611    |
| Bin9   |  4.686 ± 0.05852  |  0.02037 ± 0.007834  |  0.009372 ± 0.009372  |        0 ± 0        | -0.002054 ± 0.003808  |  4.713 ± 0.0599   | 0 ± 0  | 0 ± 0  |   0.1419 ± 0.06214    |
| Bin10  |  3.663 ± 0.05179  |  0.0235 ± 0.008438   |  -0.09576 ± 0.09576   |        0 ± 0        |   0.04127 ± 0.03719   |  3.632 ± 0.1154   | 0 ± 0  | 0 ± 0  |   0.04132 ± 0.06214   |
| Bin11  |  2.629 ± 0.04373  |  0.01724 ± 0.00683   |         0 ± 0         |        0 ± 0        |  0.002807 ± 0.001985  |  2.649 ± 0.04431  | 0 ± 0  | 0 ± 0  |   0.1193 ± 0.06214    |
| Bin12  |  2.106 ± 0.03929  |  0.01724 ± 0.005197  |   0.09576 ± 0.09576   |  0.1226 ± 0.07077   |  0.001404 ± 0.003138  |  2.343 ± 0.1255   | 0 ± 0  | 0 ± 0  |  0.0238 ± 0.0007862   |
| Bin13  |  1.634 ± 0.03464  | 0.007834 ± 0.004146  |   0.1051 ± 0.09622    | -0.04086 ± 0.04086  |     0 ± 0.001985      |  1.706 ± 0.1102   | 0 ± 0  | 0 ± 0  |  0.01784 ± 0.0006483  |
| Bin14  |  1.253 ± 0.03026  |  0.01097 ± 0.00565   |   0.09576 ± 0.09576   |        0 ± 0        |  0.004211 ± 0.002431  |  1.364 ± 0.1006   | 0 ± 0  | 0 ± 0  |  0.0139 ± 0.0005549   |
| Bin15  | 0.9848 ± 0.02683  | 0.004701 ± 0.004701  | -0.009372 ± 0.009372  |  0.04086 ± 0.04086  |  0.005614 ± 0.002807  |  1.027 ± 0.05007  | 0 ± 0  | 0 ± 0  |  0.01121 ± 0.0005195  |
| Bin16  | 0.7601 ± 0.02356  | 0.006268 ± 0.003838  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.7663 ± 0.02387  | 0 ± 0  | 0 ± 0  | 0.008263 ± 0.0003897  |
| Bin17  | 0.5991 ± 0.02088  | 0.003134 ± 0.002216  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.6022 ± 0.021   | 0 ± 0  | 0 ± 0  | 0.008061 ± 0.0004651  |
| Bin18  | 0.5081 ± 0.01932  | 0.004701 ± 0.002714  |         0 ± 0         |        0 ± 0        |         0 ± 0         | 0.5128 ± 0.01951  | 0 ± 0  | 0 ± 0  | 0.005352 ± 0.0003571  |
| Bin19  | 0.4276 ± 0.01765  | 0.003134 ± 0.002216  |  0.009372 ± 0.009372  |  0.04086 ± 0.04086  |  0.001404 ± 0.001404  | 0.4823 ± 0.04556  | 0 ± 0  | 0 ± 0  | 0.005518 ± 0.0004005  |
