+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |          WWZ           |
|--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |   0.04311 ± 0.005721   |  0.05171 ± 0.01393   | -0.009372 ± 0.009372  |       0 ± 0        | -0.002807 ± 0.001985  |   0.08264 ± 0.01785    | 0 ± 0  | 0 ± 0  |   0.09547 ± 0.06213    |
| Bin2   |   0.04131 ± 0.005748   |  0.02664 ± 0.01339   |         0 ± 0         |  0.1226 ± 0.07077  |  0.002807 ± 0.001985  |    0.1933 ± 0.07229    | 0 ± 0  | 0 ± 0  |   0.09542 ± 0.08787    |
| Bin3   |   0.03871 ± 0.005483   |  0.07991 ± 0.01375   |         0 ± 0         | 0.04086 ± 0.04086  |  0.009174 ± 0.003808  |    0.1687 ± 0.04363    | 0 ± 0  | 0 ± 0  |   0.05066 ± 0.04393    |
| Bin4   |   0.03297 ± 0.005089   |  0.07208 ± 0.01419   |   0.01874 ± 0.01325   |  0.1226 ± 0.07077  | -0.001404 ± 0.001404  |    0.245 ± 0.07358     | 0 ± 0  | 0 ± 0  |   0.09424 ± 0.06213    |
| Bin5   |    0.3969 ± 0.01739    |  0.07991 ± 0.01695   |   0.09576 ± 0.09576   |       0 ± 0        |  0.004963 ± 0.006014  |    0.5775 ± 0.09897    | 0 ± 0  | 0 ± 0  |    0.5805 ± 0.1243     |
| Bin6   |    0.253 ± 0.01391     |   0.1442 ± 0.01906   |   0.01874 ± 0.01325   | 0.04086 ± 0.07077  |   0.08038 ± 0.05283   |    0.5371 ± 0.09237    | 0 ± 0  | 0 ± 0  |    0.6331 ± 0.1243     |
| Bin7   |    0.1397 ± 0.01028    |   0.1225 ± 0.01792   |   0.1051 ± 0.09622    |    0 ± 0.05779     |   0.07271 ± 0.05276   |    0.4401 ± 0.1257     | 0 ± 0  | 0 ± 0  |    0.461 ± 0.08791     |
| Bin8   |   0.08835 ± 0.008207   |   0.105 ± 0.01793    |  -0.05827 ± 0.09758   |  0.1226 ± 0.07077  |   0.01544 ± 0.00506   |    0.2731 ± 0.1222     | 0 ± 0  | 0 ± 0  |    0.5316 ± 0.1076     |
| Bin9   |   0.04919 ± 0.006151   |   0.09715 ± 0.018    |   0.02812 ± 0.02096   | 0.04086 ± 0.07077  |  0.009825 ± 0.004655  |    0.2251 ± 0.07637    | 0 ± 0  | 0 ± 0  |    0.3641 ± 0.09826    |
| Bin10  |   0.03192 ± 0.004886   |  0.08305 ± 0.01861   |  -0.07702 ± 0.09667   | 0.04086 ± 0.04086  |   0.08048 ± 0.05266   |     0.1593 ± 0.119     | 0 ± 0  | 0 ± 0  |    0.4866 ± 0.1163     |
| Bin11  |   0.02315 ± 0.004144   |  0.08305 ± 0.01636   |  -0.01874 ± 0.01325   | 0.08172 ± 0.05779  | -0.001404 ± 0.003138  |    0.1678 ± 0.06172    | 0 ± 0  | 0 ± 0  |    0.4268 ± 0.1162     |
| Bin12  |   0.02677 ± 0.004498   |  0.07678 ± 0.01462   |   0.01874 ± 0.01325   | 0.04086 ± 0.04086  | -0.001404 ± 0.001404  |    0.1617 ± 0.04562    | 0 ± 0  | 0 ± 0  |    0.3826 ± 0.1162     |
| Bin13  |   0.01095 ± 0.002855   |  0.08148 ± 0.01348   |         0 ± 0         |       0 ± 0        |  0.00356 ± 0.003808   |   0.09599 ± 0.01429    | 0 ± 0  | 0 ± 0  |    0.0853 ± 0.0761     |
| Bin14  |  0.009225 ± 0.002564   |  0.07208 ± 0.01401   |         0 ± 0         |       0 ± 0        |  0.005716 ± 0.003357  |   0.08702 ± 0.01464    | 0 ± 0  | 0 ± 0  |  0.02181 ± 0.0007904   |
| Bin15  |   0.0117 ± 0.002968    |  0.04544 ± 0.01074   |         0 ± 0         | 0.04086 ± 0.04086  |         0 ± 0         |    0.098 ± 0.04235     | 0 ± 0  | 0 ± 0  |    0.143 ± 0.07609     |
| Bin16  |   0.01109 ± 0.00289    |  0.03604 ± 0.01027   |         0 ± 0         |       0 ± 0        |   0.03846 ± 0.03708   |   0.08559 ± 0.03859    | 0 ± 0  | 0 ± 0  |   0.05107 ± 0.04393    |
| Bin17  |  0.006497 ± 0.002196   |  0.02037 ± 0.00683   |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.02687 ± 0.007174   | 0 ± 0  | 0 ± 0  |  0.003437 ± 0.0003125  |
| Bin18  |  0.006663 ± 0.002203   |  0.01097 ± 0.005197  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01763 ± 0.005644   | 0 ± 0  | 0 ± 0  |  0.001514 ± 0.0001787  |
| Bin19  |  0.004438 ± 0.001786   |     0 ± 0.004432     |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.004438 ± 0.004778   | 0 ± 0  | 0 ± 0  |   0.001101 ± 0.00018   |
