+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total         |  data  |  Ratio  |          WWZ          |
|--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+-----------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin2   |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin3   |    0.4377 ± 0.0183     |   0.2275 ± 0.02639   |   0.1051 ± 0.09713    |  0.2452 ± 0.1292   |   0.1009 ± 0.05332    |    1.116 ± 0.1732     | 0 ± 0  |  0 ± 0  |    0.9702 ± 0.1318    |
| Bin4   |    0.322 ± 0.01566     |   0.2225 ± 0.02546   |      0 ± 0.01874      |  0.2452 ± 0.1001   |   0.07973 ± 0.05293   |    0.8694 ± 0.1186    | 0 ± 0  |  0 ± 0  |    0.7731 ± 0.1318    |
| Bin5   |    0.1836 ± 0.01176    |   0.2021 ± 0.02541   |    0.04686 ± 0.137    |       0 ± 0        |   0.0539 ± 0.03764    |    0.4864 ± 0.1448    | 0 ± 0  |  0 ± 0  |    0.897 ± 0.1644     |
| Bin6   |   0.1117 ± 0.009251    |   0.1504 ± 0.02194   |   0.03749 ± 0.01874   |  0.1226 ± 0.07077  |   0.07702 ± 0.05266   |   0.4992 ± 0.09328    | 0 ± 0  |  0 ± 0  |    0.6934 ± 0.1522    |
| Bin7   |   0.06671 ± 0.007117   |   0.1238 ± 0.01963   |   0.01874 ± 0.01325   |       0 ± 0        |  0.002807 ± 0.003438  |    0.212 ± 0.02497    | 0 ± 0  |  0 ± 0  |   0.2312 ± 0.07611    |
| Bin8   |   0.03542 ± 0.005104   |  0.08461 ± 0.01613   |  0.009372 ± 0.009372  | 0.04086 ± 0.04086  |     0 ± 0.001985      |   0.1703 ± 0.04525    | 0 ± 0  |  0 ± 0  |   0.1965 ± 0.07611    |
| Bin9   |   0.02865 ± 0.004678   |  0.09088 ± 0.01519   |  0.009372 ± 0.009372  |       0 ± 0        | 0.0007525 ± 0.002573  |   0.1297 ± 0.01863    | 0 ± 0  |  0 ± 0  |    0.219 ± 0.08787    |
| Bin10  |   0.01805 ± 0.003709   |  0.05484 ± 0.01141   |         0 ± 0         |    0 ± 0.05779     |         0 ± 0         |   0.07289 ± 0.05902   | 0 ± 0  |  0 ± 0  |  0.02707 ± 0.0009713  |
| Bin11  |   0.01236 ± 0.003061   |  0.02977 ± 0.009001  |         0 ± 0         |       0 ± 0        |  0.00356 ± 0.002573   |  0.04569 ± 0.009849   | 0 ± 0  |  0 ± 0  |   0.01922 ± 0.08787   |
| Bin12  |   0.00965 ± 0.002703   |  0.02037 ± 0.009531  |  -0.09576 ± 0.09576   |       0 ± 0        |  0.001404 ± 0.001404  |  -0.06434 ± 0.09628   | 0 ± 0  | -0 ± 0  |  0.01218 ± 0.000632   |
| Bin13  |  0.004895 ± 0.001938   |  0.03604 ± 0.008724  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.04093 ± 0.008937   | 0 ± 0  |  0 ± 0  |   0.05371 ± 0.04394   |
| Bin14  |  0.003667 ± 0.001647   |  0.02194 ± 0.007349  |         0 ± 0         |       0 ± 0        | -0.002156 ± 0.002156  |  0.02345 ± 0.007834   | 0 ± 0  |  0 ± 0  |   0.09371 ± 0.06213   |
| Bin15  |  0.003941 ± 0.002085   | 0.003134 ± 0.005863  |         0 ± 0         | 0.04086 ± 0.04086  |         0 ± 0         |   0.04794 ± 0.04133   | 0 ± 0  |  0 ± 0  |   0.0482 ± 0.04393    |
| Bin16  |  0.003018 ± 0.001514   | 0.007834 ± 0.004701  | -0.009372 ± 0.009372  |       0 ± 0        |         0 ± 0         |  0.001481 ± 0.01059   | 0 ± 0  |  0 ± 0  |   0.04744 ± 0.04393   |
| Bin17  |  0.001576 ± 0.001115   |  0.01097 ± 0.004701  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01254 ± 0.004831   | 0 ± 0  |  0 ± 0  | 0.002433 ± 0.0002583  |
| Bin18  |         0 ± 0          |  0.01097 ± 0.004701  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.01097 ± 0.004701   | 0 ± 0  |  0 ± 0  |  0.00161 ± 0.0002112  |
| Bin19  | 0.0006486 ± 0.0006486  | 0.004701 ± 0.004146  |         0 ± 0         |       0 ± 0        |         0 ± 0         |  0.005349 ± 0.004196  | 0 ± 0  |  0 ± 0  | 0.001113 ± 0.0001788  |
| Bin20  | 0.0009541 ± 0.0008054  |     0 ± 0.003134     |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0009541 ± 0.003236  | 0 ± 0  |  0 ± 0  | 0.001293 ± 0.0002287  |
| Bin21  |  0.002364 ± 0.001365   | 0.007834 ± 0.006069  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.0102 ± 0.00622    | 0 ± 0  |  0 ± 0  |   0.2239 ± 0.09824    |
+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+-----------------------+--------+---------+-----------------------+
